input1,input1.1,input1.2,input1.3,input1.4,output1_delay4sec,output2_delay4sec,output3_delay4sec,output4_delay4sec,output5_delay4sec,output6_delay4sec,output7_delay4sec
37.28073,18.8144,419.99918,1.074455,-15.82849,635.44,13.842,21.064,62.61,182.62,744.78,616.75
36.72881,18.73798,421.15174,1.077665,-15.76885,623.23,13.761,21.105,64.278,181.89,744.01,615.76
36.56568,18.44433,422.62458,1.08225,-15.70487,640.2,13.841,20.613,63.035,185.11,742.38,613.13
36.1788,17.85839,423.77685,1.078625,-15.63836,632.43,13.796,20.52,63.648,185.17,741.82,612.25
35.68323,17.81862,425.07897,1.073,-15.5785,622.42,13.731,20.62,64.9,183.07,741.38,611.69
35.30892,17.63935,426.42384,1.071835,-15.51988,638.95,13.782,20.028,64.952,187.93,738.56,608.14
34.95197,17.2756,427.70525,1.073495,-15.45145,656.9,13.861,19.471,63.713,192.64,736.32,605.08
34.48512,17.61935,429.00983,1.06516,-15.3881,662.86,13.877,19.184,63.592,194.89,734.72,603.15
34.14286,17.07514,430.26721,1.070325,-15.33157,662.37,13.854,19.007,64.349,196.27,733.2,601.63
33.76761,17.15417,431.68356,1.069505,-15.26834,685.17,13.972,18.46,61.837,200.29,730.77,598.25
33.72547,17.05705,432.0048,1.069695,-15.25785,675.8,13.899,18.441,63.656,201.34,729.72,597.76
33.7819,17.03426,432.0002,1.07183,-15.25804,678.98,13.91,18.272,63.274,202.4,728.59,596.37
33.7488,17.04845,432.0,1.07605,-15.25805,679.43,13.908,18.238,63.426,202.86,728.2,596.07
33.77093,16.91901,432.0,1.06914,-15.25805,673.41,13.877,18.367,63.971,201.5,728.86,596.79
33.83075,17.03817,432.0,1.063775,-15.25805,660.81,13.818,18.586,64.885,199.27,730.07,598.1
33.73202,17.03212,432.00098,1.068115,-15.25798,682.17,13.915,18.185,63.48,203.59,727.69,595.71
33.46017,16.65115,433.96197,1.07003,-15.12463,696.69,13.991,17.956,62.073,205.2,726.4,594.16
33.02502,16.61497,437.30772,1.065015,-14.9405,684.22,13.93,18.148,63.086,203.76,727.65,595.51
32.58014,16.57639,440.34507,1.062975,-14.7596,685.58,13.902,18.029,64.017,203.78,725.31,593.44
32.28494,16.16272,443.68359,1.07212,-14.57377,706.04,13.972,17.58,62.958,205.53,720.58,588.72
31.90517,16.06926,446.86655,1.08051,-14.39383,718.39,14.001,17.286,62.747,205.87,716.55,584.99
31.46472,16.07417,450.17543,1.07413,-14.21352,702.66,13.87,17.512,65.126,201.61,716.14,584.82
31.20509,15.60009,453.2436,1.065055,-14.03347,685.84,13.751,17.757,66.922,196.08,716.5,584.59
30.69104,15.30777,456.43529,1.07743,-13.86126,713.33,13.84,17.249,65.768,198.93,710.33,579.79
30.19758,15.1571,459.61632,1.07298,-13.67585,753.49,13.968,16.538,66.41,204.69,699.98,573.08
29.83456,15.14579,462.84967,1.07474,-13.49276,728.88,13.792,16.866,67.753,199.62,701.65,574.36
29.50187,14.72248,465.99043,1.07598,-13.31498,754.18,13.854,16.402,68.518,202.65,694.26,569.69
29.03613,14.93282,468.84637,1.074315,-13.14064,760.47,13.828,16.329,69.356,200.34,691.24,567.56
28.68123,14.29262,472.17725,1.07503,-12.9522,772.49,13.809,16.126,71.157,200.93,686.18,564.77
28.30902,14.38186,475.47643,1.07323,-12.76489,786.82,13.832,15.916,72.589,200.08,682.07,561.72
27.89249,13.87759,478.74419,1.081475,-12.58322,803.93,13.82,15.625,75.964,202.41,675.76,558.31
27.36797,13.82205,481.9212,1.08531,-12.40294,821.41,13.844,15.404,79.21,201.47,671.14,554.88
27.04409,13.51769,485.11789,1.077495,-12.22406,815.77,13.727,15.496,78.803,199.23,669.63,554.58
26.62216,13.48959,488.2962,1.076375,-12.04258,818.13,13.672,15.464,79.543,197.35,667.41,553.04
26.20274,13.28293,491.49273,1.078945,-11.8637,855.89,13.778,14.886,88.734,202.51,658.76,547.16
25.87687,13.09623,494.34567,1.083185,-11.69016,872.07,13.791,14.662,93.806,202.55,654.43,543.85
25.57907,12.79293,497.68339,1.0831,-11.5117,879.78,13.753,14.571,96.285,201.76,651.27,541.89
25.07765,12.75435,500.86657,1.081055,-11.31708,882.84,13.692,14.587,96.877,199.26,649.14,540.73
24.6389,12.51373,504.21461,1.077305,-11.13415,898.5,13.69,14.388,102.44,199.83,644.74,537.66
24.15887,12.21725,507.24307,1.0718,-10.95272,917.6,13.715,14.105,110.23,200.95,639.83,533.67
23.89536,11.96293,510.58944,1.081995,-10.77384,941.36,13.763,13.731,121.2,204.36,634.3,528.74
23.40321,11.81096,513.47163,1.077995,-10.60187,969.02,13.835,13.272,135.46,209.71,628.47,522.55
23.15886,11.55677,516.92344,1.07752,-10.41528,958.69,13.691,13.549,128.63,203.71,627.67,524.51
22.64099,11.47158,519.99382,1.08134,-10.23357,980.92,13.743,13.189,140.37,207.56,622.74,519.58
22.29721,11.36607,523.2244,1.079215,-10.05983,996.55,13.745,13.007,148.36,207.86,618.73,516.26
21.99567,11.03833,526.21916,1.075065,-9.88124,999.93,13.689,12.988,149.76,206.61,615.93,514.85
21.40402,10.83974,529.5444,1.076195,-9.69298,1017.2,13.715,12.749,159.55,208.07,611.83,511.0
21.07435,10.53179,532.74294,1.08539,-9.50299,1041.2,13.768,12.402,174.08,212.28,606.91,506.22
20.59423,10.52729,535.62756,1.082595,-9.33843,1052.1,13.749,12.244,180.74,214.43,603.05,503.7
20.35111,10.09645,538.75548,1.08289,-9.15068,1045.0,13.618,12.441,175.29,210.08,601.15,504.89
19.95521,9.95365,542.11109,1.085995,-8.9716,1062.3,13.654,12.177,186.64,213.0,597.14,501.28
19.58437,9.8473,545.49094,1.085275,-8.79134,1077.2,13.645,12.009,196.24,215.09,593.17,499.06
19.17518,9.80194,548.37804,1.083135,-8.60966,1082.3,13.599,11.971,199.66,214.51,590.17,497.8
18.5674,9.48765,551.86055,1.08457,-8.42428,1096.5,13.606,11.789,209.96,216.15,586.44,495.22
18.03117,9.38971,554.75312,1.07867,-8.25081,1113.9,13.632,11.555,223.32,218.71,582.45,492.18
17.75018,9.24959,558.00083,1.083005,-8.07043,1124.5,13.608,11.392,231.14,222.56,578.8,490.58
17.39948,8.9097,561.05267,1.082575,-7.89195,1150.7,13.686,10.999,252.74,229.76,573.88,486.46
17.09043,8.73001,564.19419,1.08014,-7.7118,1153.2,13.623,11.022,255.07,227.6,571.72,486.16
16.62384,8.4842,567.57715,1.085175,-7.52595,1168.5,13.625,10.832,267.95,231.31,568.17,484.39
16.30773,8.36029,570.87936,1.086395,-7.33588,1187.7,13.655,10.596,285.62,235.08,564.15,481.8
15.86833,8.19393,573.99437,1.08627,-7.16091,1189.4,13.582,10.605,286.85,234.63,562.27,481.83
15.40129,7.88308,577.33944,1.083565,-6.97404,1200.1,13.562,10.511,297.41,235.09,559.33,480.4
14.96555,7.94202,580.22147,1.08774,-6.8006,1213.2,13.56,10.356,310.01,237.94,556.28,478.83
14.67777,7.46422,583.35749,1.084955,-6.62173,1234.7,13.594,10.089,330.55,244.16,552.22,476.55
14.31962,7.092,586.73279,1.0894,-6.4417,1235.5,13.534,10.137,332.44,241.75,550.77,476.17
13.94652,6.98213,589.92154,1.085185,-6.26158,1258.2,13.568,9.8816,354.55,248.17,546.88,474.16
13.52328,6.96706,593.00276,1.086045,-6.07977,1261.9,13.503,9.9187,357.85,248.29,545.45,474.29
13.25099,6.47806,596.11857,1.092305,-5.90126,1285.7,13.557,9.6489,383.53,253.73,541.27,471.43
12.6346,6.48311,599.25593,1.095995,-5.71143,1296.2,13.542,9.5899,395.76,254.31,538.94,470.1
12.16095,6.31518,602.5219,1.093295,-5.53452,1296.1,13.453,9.7244,394.82,253.17,538.27,470.99
11.84015,6.1963,605.71873,1.090815,-5.35253,1299.5,13.4,9.8054,399.15,252.73,537.02,470.49
11.37018,5.92739,608.56915,1.080765,-5.1717,1319.8,13.433,9.6163,421.4,257.69,534.13,468.47
11.04417,5.795,612.06426,1.085395,-4.99147,1340.0,13.464,9.4336,444.77,261.24,531.05,466.14
10.75127,5.19384,614.97994,1.088525,-4.8098,1381.2,13.597,8.9404,490.99,275.56,525.24,461.01
10.34393,5.47603,618.45851,1.08788,-4.63246,1382.7,13.531,9.0587,494.01,272.19,525.02,461.29
9.99867,4.96093,621.46955,1.09021,-4.45101,1392.2,13.484,9.092,503.11,274.68,523.7,461.47
9.4457,4.80532,624.56843,1.091725,-4.27208,1404.2,13.49,9.0228,520.78,273.68,522.0,459.2
9.10686,4.53259,627.83701,1.09475,-4.09065,1415.1,13.454,9.034,532.11,276.63,520.59,459.01
8.63122,4.59738,631.06428,1.093625,-3.90645,1424.9,13.43,9.0462,543.73,278.68,519.71,458.31
8.42654,4.18721,634.21667,1.08615,-3.72609,1432.0,13.386,9.0994,552.48,278.57,518.61,458.07
7.95559,4.0887,637.5587,1.08936,-3.54124,1447.8,13.398,9.0032,573.42,280.49,516.95,455.89
7.45919,4.03811,640.35489,1.091385,-3.36115,1484.9,13.495,8.6029,618.72,291.25,512.3,451.18
7.01204,3.6812,643.92548,1.09404,-3.18222,1490.3,13.448,8.6789,626.47,290.27,511.91,451.02
6.53873,3.71006,646.88824,1.100995,-3.00269,1498.4,13.418,8.7125,637.43,290.22,511.23,450.38
6.20286,3.22539,650.37766,1.095335,-2.82182,1506.9,13.378,8.7532,647.44,292.28,510.23,450.26
5.83068,3.18002,653.4944,1.09498,-2.63552,1500.6,13.281,8.9936,641.28,286.38,510.51,451.51
5.48368,2.72863,656.49581,1.093925,-2.46163,1533.7,13.354,8.6733,681.97,297.0,507.15,447.88
5.06321,2.8866,659.71898,1.090305,-2.28148,1549.1,13.355,8.596,703.59,298.03,505.38,445.93
4.72855,2.34949,662.86933,1.092085,-2.10136,1568.9,13.366,8.4744,727.96,303.81,503.14,444.22
4.42835,2.24637,666.12701,1.09113,-1.91156,1591.5,13.412,8.2822,760.78,305.46,500.95,440.63
3.75004,2.15546,669.3538,1.092195,-1.72544,1604.7,13.384,8.2678,776.46,309.44,499.2,440.19
3.37318,2.17615,672.14994,1.10084,-1.55238,1623.0,13.393,8.1587,802.97,310.32,497.03,437.84
3.08924,1.89384,675.42502,1.092105,-1.37161,1634.7,13.376,8.1574,818.68,312.8,496.17,436.96
2.64482,1.80815,678.87236,1.09561,-1.1853,1622.9,13.256,8.4513,805.13,306.36,496.63,439.24
2.26503,1.6206,681.9902,1.10213,-1.01142,1664.7,13.37,8.0251,862.42,314.6,492.65,433.58
1.89116,1.34295,685.1852,1.10168,-0.83126,1669.6,13.319,8.1044,870.71,313.76,491.83,433.52
1.6414,1.10215,687.97982,1.095115,-0.65115,1665.6,13.228,8.3006,866.03,311.33,491.52,435.01
0.94287,0.93918,691.61841,1.08575,-0.47221,1683.3,13.231,8.2112,890.62,314.59,489.56,433.33
0.58121,0.74812,694.4412,1.0954,-0.29079,1719.3,13.316,7.8761,941.67,319.87,486.08,428.59
0.22793,0.44575,697.84967,1.1016,-0.10243,1762.2,13.439,7.4724,1002.1,327.1,482.73,422.8
0.04031,0.33543,699.99547,1.101155,-0.0031,1749.7,13.305,7.7772,984.94,325.09,483.15,425.88
0.02824,0.40484,700.1299,1.10022,0.00017,1748.8,13.218,7.9426,984.06,324.7,482.43,427.21
0.09142,0.30581,700.125,1.098745,0.0,1758.8,13.222,7.8872,999.35,325.78,481.3,426.07
0.03348,0.41498,700.125,1.100835,0.0,1761.3,13.234,7.8534,1003.5,325.55,481.15,425.52
0.01211,0.35429,700.125,1.10255,0.0,1766.6,13.254,7.7874,1010.7,326.8,480.62,424.85
0.08023,0.33426,700.125,1.10117,-6e-05,1759.3,13.226,7.8776,1000.9,325.11,481.29,425.8
0.3405,0.50475,700.125,1.102515,-0.11966,1754.7,13.203,7.943,993.54,325.01,481.62,426.69
0.76938,0.72207,700.125,1.102795,-0.31933,1759.1,13.222,7.8839,1000.1,325.43,481.19,425.98
1.07539,0.90079,700.125,1.10538,-0.52836,1742.9,13.206,7.9803,978.72,322.87,482.65,427.43
1.46512,1.25673,700.125,1.110025,-0.72491,1722.5,13.206,8.0618,951.99,320.35,484.61,429.0
1.89228,1.12494,700.125,1.099875,-0.91883,1694.8,13.175,8.2455,913.99,317.8,487.31,431.9
2.29078,1.49595,700.125,1.10014,-1.12867,1660.9,13.116,8.5124,870.21,310.5,490.15,435.1
2.66476,1.48962,700.125,1.10523,-1.32903,1675.0,13.256,8.1569,888.66,318.91,489.74,432.47
3.14348,1.70077,700.125,1.10144,-1.5247,1652.8,13.256,8.2526,861.14,315.22,491.98,433.97
3.65581,1.75909,700.125,1.101035,-1.72335,1620.8,13.191,8.5219,817.44,311.92,494.72,437.9
3.92186,2.02256,700.125,1.10486,-1.9296,1613.3,13.246,8.4351,809.58,311.91,495.7,437.56
4.28642,2.18622,700.125,1.10652,-2.12882,1597.2,13.255,8.4765,789.09,310.7,497.14,438.83
4.66545,2.16882,700.125,1.106615,-2.32477,1566.4,13.207,8.721,749.62,306.02,500.05,441.9
5.00496,2.50132,700.125,1.10149,-2.53017,1543.6,13.189,8.8639,720.88,302.97,502.18,443.93
5.45207,2.32064,700.125,1.101015,-2.72942,1527.1,13.191,8.9308,699.34,302.97,503.9,445.54
5.82596,2.67868,700.125,1.105925,-2.92863,1521.6,13.264,8.806,694.37,304.65,505.16,444.89
6.36894,2.72174,700.125,1.099935,-3.12256,1508.0,13.273,8.8373,675.78,306.44,506.59,446.47
6.73176,3.14543,700.125,1.098835,-3.32979,1475.1,13.211,9.1261,636.69,298.08,509.26,449.08
7.06028,3.28377,700.125,1.097715,-3.52924,1475.6,13.295,8.9284,638.39,301.85,509.68,448.27
7.51701,3.34988,700.125,1.10138,-3.72145,1458.2,13.314,8.9732,619.54,298.72,511.54,448.84
7.80696,3.72579,700.125,1.100405,-3.93037,1443.9,13.333,9.0015,602.46,298.72,513.28,449.78
8.21316,3.74201,700.125,1.09813,-4.12984,1418.1,13.287,9.215,571.59,293.67,515.35,451.87
8.56929,3.92875,700.125,1.09822,-4.32109,1400.9,13.304,9.2686,552.8,291.56,517.37,452.52
9.14438,4.09115,700.125,1.104035,-4.5128,1391.0,13.338,9.2353,541.08,293.25,518.76,453.12
9.55157,4.24526,700.125,1.10593,-4.72739,1374.2,13.341,9.3109,522.15,291.14,520.55,453.98
9.88797,4.39995,700.125,1.102195,-4.9297,1342.7,13.265,9.6155,487.18,281.65,522.57,455.23
10.23898,4.77214,700.125,1.103865,-5.12092,1319.8,13.244,9.7765,461.78,277.96,524.78,456.03
10.79961,4.53597,700.125,1.096385,-5.33052,1312.7,13.298,9.691,454.34,280.1,526.43,456.4
10.98402,5.11761,700.125,1.101395,-5.53026,1290.8,13.279,9.8462,431.85,274.71,528.47,456.69
11.44562,5.14538,700.125,1.10093,-5.72945,1296.0,13.384,9.5625,436.87,282.78,529.26,457.07
11.89621,5.10319,700.125,1.10268,-5.92073,1263.3,13.32,9.8915,403.26,273.19,532.46,457.65
12.32824,5.70261,700.125,1.101805,-6.13033,1249.3,13.33,9.9315,388.47,272.21,534.44,458.15
12.69242,5.63767,700.125,1.104475,-6.33007,1230.9,13.309,10.064,368.79,269.65,536.74,458.75
13.11475,5.7302,700.125,1.10354,-6.52678,1213.1,13.326,10.125,353.38,264.49,539.05,458.74
13.54502,5.83723,700.125,1.096885,-6.72971,1192.1,13.293,10.311,331.24,262.21,541.98,459.72
13.93948,6.12224,700.125,1.098315,-6.93065,1179.3,13.309,10.341,318.95,261.32,544.41,460.56
14.1798,6.18528,700.125,1.095225,-7.12987,1180.2,13.403,10.127,320.61,265.67,546.02,461.77
14.55112,6.649,700.125,1.09817,-7.32115,1159.9,13.388,10.284,301.9,261.22,549.18,462.67
15.22606,6.28592,700.125,1.099835,-7.52927,1152.4,13.433,10.241,294.67,264.21,551.57,464.41
15.51879,6.95367,700.125,1.1007,-7.73048,1128.1,13.397,10.48,273.58,257.08,555.22,465.25
15.97459,6.86367,700.125,1.10477,-7.92969,1112.0,13.378,10.616,258.05,256.16,558.64,467.29
16.36695,7.24155,700.125,1.098895,-8.12891,1090.9,13.371,10.803,241.52,250.57,562.5,468.42
16.66559,7.401,700.125,1.09959,-8.32821,1067.9,13.319,11.07,221.74,247.69,566.67,470.46
17.10102,7.40696,700.125,1.096485,-8.52783,1065.2,13.402,10.97,221.09,248.77,569.12,472.37
17.45802,7.70526,700.125,1.096135,-8.72954,1048.4,13.397,11.123,208.02,247.73,572.84,474.55
17.75737,7.83464,700.125,1.099005,-8.92873,1041.8,13.443,11.123,203.35,249.75,575.64,477.0
18.34318,8.0272,700.125,1.100485,-9.12008,1026.5,13.451,11.266,192.56,248.04,579.5,479.24
18.73494,8.03753,700.125,1.099625,-9.31947,1005.2,13.416,11.513,177.23,246.11,583.88,481.69
19.16355,8.33448,700.125,1.098185,-9.51871,987.62,13.4,11.748,165.34,242.04,588.35,484.16
19.6192,8.35446,700.125,1.096215,-9.72954,975.94,13.415,11.852,157.96,243.15,591.8,486.89
19.89843,8.57486,700.125,1.09887,-9.93071,963.74,13.439,11.978,150.68,241.78,595.75,489.52
20.31948,8.79751,700.125,1.09664,-10.12991,953.86,13.47,12.059,145.03,243.38,599.26,492.53
20.64807,9.19614,700.125,1.102105,-10.31869,932.69,13.438,12.321,132.43,241.56,604.03,495.3
21.21904,8.94335,700.125,1.10525,-10.52685,922.87,13.472,12.41,127.33,241.67,607.73,498.14
21.56373,9.23257,700.125,1.094795,-10.72011,895.21,13.403,12.82,111.87,235.76,613.69,501.08
21.91841,9.57271,700.125,1.09506,-10.9191,876.14,13.363,13.094,102.49,235.58,618.23,504.46
22.34811,9.52189,700.125,1.093685,-11.12628,884.7,13.509,12.842,107.9,241.31,619.64,506.98
22.62715,9.98089,700.125,1.100925,-11.32036,868.49,13.51,13.044,100.28,239.6,624.3,510.04
23.12123,10.00235,700.125,1.103015,-11.53015,858.13,13.532,13.136,96.116,242.07,627.83,513.17
23.46137,10.33045,700.125,1.098015,-11.72706,825.58,13.437,13.642,83.471,235.44,634.49,516.67
24.02141,10.25247,700.125,1.09695,-11.92881,806.74,13.411,13.91,78.322,234.54,639.3,520.21
24.3976,10.55705,700.125,1.09645,-12.13064,802.54,13.483,13.89,77.025,236.81,642.45,523.14
24.7088,10.69016,700.125,1.10849,-12.3197,792.27,13.5,14.016,74.734,238.12,646.15,526.42
25.06615,10.90427,700.125,1.094115,-12.51873,777.67,13.509,14.2,71.739,237.55,650.62,529.82
25.57702,10.90572,700.125,1.093895,-12.71891,735.53,13.345,14.898,68.85,230.55,657.78,533.91
25.88334,11.38587,700.125,1.090995,-12.92011,754.33,13.545,14.444,68.023,240.0,658.15,536.02
26.21698,11.51769,700.125,1.099275,-13.11934,741.66,13.55,14.617,66.75,240.65,662.16,539.4
26.72587,11.60571,700.125,1.10154,-13.31856,731.35,13.592,14.724,64.991,241.03,666.31,542.79
27.18316,11.70536,700.125,1.09916,-13.51873,696.79,13.478,15.278,64.758,236.67,672.27,546.91
27.62018,11.81995,700.125,1.094935,-13.73037,677.38,13.448,15.596,64.783,235.09,677.03,550.72
27.89393,12.28375,700.125,1.099125,-13.91934,669.46,13.482,15.692,64.084,236.94,680.53,554.0
28.18721,12.17026,700.125,1.0962,-14.12631,665.55,13.541,15.705,63.026,240.37,683.83,557.22
28.6877,12.49697,700.125,1.097195,-14.32945,638.91,13.484,16.153,62.999,236.47,689.36,561.36
29.03718,12.40566,700.125,1.096235,-14.52243,634.37,13.526,16.129,62.421,241.96,692.02,564.05
29.33343,12.80445,700.125,1.09592,-14.72687,617.4,13.513,16.469,62.04,239.66,697.08,568.26
30.08912,12.70578,700.125,1.096725,-14.92887,609.66,13.527,16.558,61.795,242.88,700.19,571.14
30.32412,13.34577,700.125,1.09416,-15.12017,596.2,13.533,16.801,60.96,242.72,704.8,575.01
30.8395,13.16127,700.125,1.107425,-15.31956,585.41,13.522,17.11,61.073,241.66,709.19,578.99
31.09556,13.50269,700.125,1.098785,-15.51879,578.08,13.559,17.304,59.531,241.48,713.58,582.8
31.45862,13.55621,700.125,1.095535,-15.72596,536.01,13.376,18.139,61.216,234.77,721.45,587.72
31.82382,13.80644,700.125,1.09505,-15.93056,548.29,13.497,17.948,59.252,240.88,722.86,590.4
32.23216,14.05854,700.125,1.093545,-16.12206,548.96,13.543,17.978,58.362,244.88,725.75,593.52
32.67217,14.28714,700.125,1.099,-16.31055,541.79,13.551,18.213,57.549,245.57,729.91,597.35
33.20844,14.32346,700.125,1.100975,-16.51846,538.35,13.573,18.414,56.653,246.33,733.53,601.0
33.54781,14.36813,700.125,1.10535,-16.71999,517.55,13.498,18.982,56.537,242.21,738.74,605.56
33.80806,14.81417,700.125,1.09745,-16.92695,507.13,13.472,19.35,56.233,241.53,742.52,609.74
34.23328,14.83498,700.125,1.094225,-17.1195,491.0,13.412,19.771,56.079,240.49,746.29,613.78
34.75299,14.96077,700.125,1.09042,-17.31855,504.27,13.523,19.653,54.196,246.24,747.65,616.94
34.94067,15.21977,700.125,1.10456,-17.51965,508.82,13.569,19.693,53.412,249.97,749.28,619.99
35.46505,15.22335,700.125,1.10552,-17.72501,514.3,13.623,19.777,52.451,253.03,751.2,623.47
36.01773,15.59504,700.125,1.09395,-17.91826,472.68,13.428,20.755,52.799,244.58,755.24,629.05
36.40225,15.57819,700.125,1.09996,-18.1198,466.86,13.416,21.062,52.379,245.03,757.04,633.05
36.67185,16.09974,700.125,1.100605,-18.32844,491.25,13.577,20.818,50.489,252.64,757.77,636.03
37.11514,16.11328,700.125,1.092775,-18.52481,472.75,13.495,21.339,50.493,250.35,759.91,640.36
37.45965,16.43968,700.125,1.09732,-18.72306,464.76,13.487,21.717,49.318,250.4,762.29,645.0
37.94128,16.05878,700.125,1.100455,-18.93859,481.99,13.597,21.488,48.192,258.41,763.13,647.54
38.27474,16.5931,700.125,1.099055,-19.12546,465.36,13.535,22.04,47.638,255.98,765.55,652.35
38.73393,16.70773,700.125,1.10286,-19.31973,456.63,13.493,22.313,47.819,257.28,767.05,655.92
39.05291,17.0129,700.125,1.10142,-19.53095,454.25,13.513,22.588,46.577,258.6,769.27,660.21
39.48773,16.9434,700.125,1.100175,-19.72081,441.16,13.462,23.069,46.258,256.91,771.61,664.68
39.95316,17.25627,700.125,1.09233,-19.91972,440.01,13.483,23.242,45.228,260.16,773.69,668.77
40.30654,17.34449,700.125,1.09574,-20.12298,440.95,13.501,23.336,44.761,263.51,775.1,672.01
40.62514,17.49342,700.125,1.094935,-20.32936,456.19,13.611,23.134,43.342,270.39,776.56,675.36
40.87275,17.73377,700.12451,1.099375,-20.49357,444.14,13.565,23.515,42.979,270.47,778.85,679.66
40.48278,17.76344,699.14402,1.102265,-20.42583,442.42,13.578,23.617,42.224,273.54,780.79,683.46
40.16397,17.36726,697.5834,1.10191,-20.32335,427.52,13.517,24.047,41.848,272.04,783.22,687.51
39.71894,17.55964,695.97331,1.09616,-20.22242,421.35,13.477,24.113,42.16,270.0,782.85,686.18
39.40624,17.08087,694.19239,1.09577,-20.11799,426.43,13.481,23.872,42.878,270.68,781.02,683.07
39.07547,16.98298,692.76455,1.093475,-20.01883,441.54,13.561,23.381,42.489,274.36,779.51,680.28
38.6989,16.61066,691.26575,1.0962,-19.91484,447.41,13.566,23.099,43.32,275.58,777.58,676.97
38.2615,16.59712,689.76565,1.09439,-19.81242,455.66,13.598,22.791,43.535,277.12,776.16,674.31
37.62662,16.40479,688.26548,1.098215,-19.71203,452.88,13.559,22.681,44.449,276.25,774.76,671.58
37.36196,16.12492,686.42583,1.09079,-19.60787,459.47,13.584,22.381,44.587,277.81,773.46,668.92
36.94375,16.08629,684.88942,1.093215,-19.50554,452.73,13.531,22.275,45.3,277.25,772.34,666.26
36.49657,15.92183,683.33305,1.092835,-19.39877,475.65,13.634,21.624,45.399,283.51,770.25,662.56
36.14167,15.6146,681.83187,1.089095,-19.29419,471.48,13.6,21.567,45.894,282.17,769.33,660.51
35.81853,15.56891,680.37378,1.08954,-19.19766,475.49,13.605,21.293,46.335,283.84,767.96,657.66
35.4838,15.56417,678.74073,1.085135,-19.08809,489.19,13.656,20.82,46.706,288.36,766.31,654.28
34.96747,15.28201,677.20812,1.084165,-18.98755,490.12,13.65,20.686,47.067,288.25,765.35,652.24
34.52033,14.94224,675.44286,1.08706,-18.88715,503.85,13.711,20.29,47.038,291.08,764.22,649.41
34.11672,14.71664,673.95708,1.08236,-18.78397,510.22,13.724,19.933,47.536,295.11,762.85,646.24
33.82046,14.67118,672.51455,1.08452,-18.67789,506.75,13.684,19.799,48.45,296.53,761.45,643.66
33.41553,14.3704,671.01554,1.08707,-18.57299,522.74,13.749,19.315,48.609,302.12,760.34,640.37
33.06082,14.28633,669.09476,1.078025,-18.47337,519.25,13.718,19.289,49.153,300.64,759.21,638.54
