in1,in2,in3,in4,out1,out2,out1_2sec_shift,out1_2sec_shift_noise,out1_2sec_shift_filt,out1_2sec_shift_noise_filt,out1_4sec_shift,out1_4sec_shift_noise,out1_4sec_shift_filt,out1_4sec_shift_noise_filt,out1_6sec_shift,out1_6sec_shift_noise,out1_6sec_shift_filt,out1_6sec_shift_noise_filt,out1_8sec_shift,out1_8sec_shift_noise,out1_8sec_shift_filt,out1_8sec_shift_noise_filt,out1_10sec_shift,out1_10sec_shift_noise,out1_10sec_shift_filt,out1_10sec_shift_noise_filt,out2_2sec_shift,out2_2sec_shift_noise,out2_2sec_shift_filt,out2_2sec_shift_noise_filt,out2_4sec_shift,out2_4sec_shift_noise,out2_4sec_shift_filt,out2_4sec_shift_noise_filt,out2_6sec_shift,out2_6sec_shift_noise,out2_6sec_shift_filt,out2_6sec_shift_noise_filt,out2_8sec_shift,out2_8sec_shift_noise,out2_8sec_shift_filt,out2_8sec_shift_noise_filt,out2_10sec_shift,out2_10sec_shift_noise,out2_10sec_shift_filt,out2_10sec_shift_noise_filt
-34.893,42.535,3000.0,598.81,2307.2,1849.1,2302.9,2302.324469896295,2298.6555046019976,2298.1712413728756,2305.0,2305.0904058244796,2301.005128441024,2300.431338250417,2297.3,2297.3540128122227,2299.3526326100805,2299.4021593429807,2295.0,2294.250615232483,2297.90045283326,2297.4203178629928,2305.0,2306.9352387913086,2302.9555574052893,2302.9746031603026,1827.2,1827.034046224481,1833.6290469802022,1832.9347653733885,1844.6,1843.4597561334829,1839.7811606485302,1840.1278519942548,1839.2,1839.4339009686837,1837.4963352388818,1837.4459859058452,1845.3,1844.5009957562554,1838.9326652315738,1839.25004190836,1840.3,1838.8248891613312,1839.7523358013204,1840.1786026488094
-34.805,42.371,3000.0,600.98,2316.2,1849.0,2286.7,2286.3708964481016,2298.1898601954954,2297.9043067239895,2300.0,2300.2577964765865,2301.000428950403,2301.141903184373,2296.0,2295.660454042011,2299.267284428286,2299.103471468147,2305.9,2306.4364739171638,2299.942648668901,2299.1702413919497,2293.0,2293.13924539676,2298.1689471155614,2298.8199015149926,1833.4,1832.7041717967802,1837.0108562250173,1836.3910906253982,1838.2,1839.3556558373257,1836.7947830578264,1837.4668697825787,1836.6,1836.92199578851,1839.0153364406046,1839.260667895981,1832.3,1830.3437548630482,1837.5688930402912,1837.6118816423668,1834.7,1836.1912903718799,1838.9065609690879,1839.648788543821
-34.181,42.42,3000.0,599.85,2332.8,1867.6,2307.2,2307.5999323192827,2305.852168579562,2305.449776809177,2302.9,2301.8372171670107,2298.6555046019976,2299.242385950654,2305.0,2306.1908418294693,2301.005128441024,2300.6296787456704,2297.3,2296.686381673828,2299.3526326100805,2299.3207393225175,2295.0,2294.380979774662,2297.90045283326,2298.39645074493,1849.1,1848.3305187840983,1845.281106801563,1844.7592649709504,1827.2,1827.3130855761722,1833.6290469802022,1834.1858751516324,1844.6,1843.7294178434304,1839.7811606485302,1840.1681283780913,1839.2,1836.9161147512784,1837.4963352388818,1837.3864173427023,1845.3,1844.5795648994656,1838.9326652315738,1839.8055376875827
-32.898,42.555,3000.0,601.49,2376.6,1901.2,2316.2,2314.3584032030985,2319.930710663236,2319.285554299967,2286.7,2285.1807471213397,2298.1898601954954,2298.6866014442285,2300.0,2299.7385331522864,2301.000428950403,2300.530346991164,2296.0,2294.899196908728,2299.267284428286,2299.8723564752263,2305.9,2306.5975900535595,2299.942648668901,2299.3536713628573,1849.0,1850.5219333273872,1855.6057880092076,1854.8596294046092,1833.4,1832.6063016415735,1837.0108562250173,1837.16858894728,1838.2,1837.8296654588846,1836.7947830578264,1837.0600754194252,1836.6,1836.4217521454304,1839.0153364406046,1838.7187692714942,1832.3,1831.8912365444069,1837.5688930402912,1838.124265924538
-33.101,42.129,3000.0,603.48,2377.9,1892.7,2332.8,2331.962272453205,2340.533566476871,2339.7468639830886,2307.2,2308.8419888477565,2305.852168579562,2306.131716983579,2302.9,2303.9164525306373,2298.6555046019976,2298.089221508969,2305.0,2304.78553462039,2301.005128441024,2301.2334266374332,2297.3,2295.4697189871804,2299.3526326100805,2298.093654964182,1867.6,1867.4009282276575,1871.65950261444,1870.8683801820548,1849.1,1847.9540128854653,1845.281106801563,1845.2380027248746,1827.2,1827.6234818068058,1833.6290469802022,1833.5936479815095,1844.6,1845.1030397139912,1839.7811606485302,1839.4945709543526,1839.2,1839.0693895464447,1837.4963352388818,1837.4746970178494
-32.234,42.494,3000.0,601.7,2398.9,1918.0,2376.6,2376.725785755933,2364.232763249028,2363.3942925415304,2316.2,2315.7500624754884,2319.930710663236,2319.485318852262,2286.7,2284.9699598676375,2298.1898601954954,2297.35306655234,2300.0,2300.4504533060976,2301.000428950403,2300.562492386503,2296.0,2294.0716994246495,2299.267284428286,2298.676789088875,1901.2,1900.6498656974588,1888.9549598503759,1888.579040924697,1849.0,1849.6034571337095,1855.6057880092076,1855.7318818856118,1833.4,1833.1613976694873,1837.0108562250173,1836.9519539896437,1838.2,1837.538377560985,1836.7947830578264,1836.5146574295231,1836.6,1837.0927643776167,1839.0153364406046,1838.6272155325892
-31.714,41.098,3000.0,607.88,2441.0,1921.4,2377.9,2379.608226698763,2383.6157201164624,2382.813831085514,2332.8,2333.562125586347,2340.533566476871,2339.7348504293213,2307.2,2305.7393821220176,2305.852168579562,2305.2609154359156,2302.9,2303.5725440894394,2298.6555046019976,2298.084195562865,2305.0,2303.913723926406,2301.005128441024,2301.322272188983,1892.7,1892.6085132897117,1901.0402709710302,1901.0009293496225,1867.6,1867.363996091318,1871.65950261444,1871.9291956813531,1849.1,1850.142949584907,1845.281106801563,1845.524974086811,1827.2,1826.309866558167,1833.6290469802022,1833.2125467602104,1844.6,1843.6689204356371,1839.7811606485302,1839.7464065538989
-31.607,40.564,2999.9,602.36,2434.9,1928.8,2398.9,2399.0741386830423,2404.597429363767,2403.7191011991035,2376.6,2377.8987268483156,2364.232763249028,2364.001681394502,2316.2,2315.6996671670545,2319.930710663236,2319.976765795095,2286.7,2288.2252524014507,2298.1898601954954,2297.6439718048546,2300.0,2299.0764685591175,2301.000428950403,2301.1843405058444,1918.0,1916.513694352405,1912.2614113462964,1912.241627536589,1901.2,1901.6191240793155,1888.9549598503759,1889.1429463894378,1849.0,1846.9918625674813,1855.6057880092076,1856.0974512218331,1833.4,1833.787756501496,1837.0108562250173,1836.3757989937017,1838.2,1837.5111074470285,1836.7947830578264,1837.5210367576196
-31.213,40.913,3000.0,597.18,2432.7,1943.4,2441.0,2441.802964389894,2425.2133849756783,2424.233372038295,2377.9,2377.762120832056,2383.6157201164624,2384.099477337292,2332.8,2331.3035363547287,2340.533566476871,2340.800075421652,2307.2,2308.65979974546,2305.852168579562,2305.61711955908,2302.9,2304.0113630665983,2298.6555046019976,2298.3412775796005,1921.4,1921.0117568529868,1922.049574905427,1922.0940784690501,1892.7,1893.123242169277,1901.0402709710302,1901.0533653834061,1867.6,1866.2395731934282,1871.65950261444,1872.2392095502355,1849.1,1850.2614591912456,1845.281106801563,1844.5141613344204,1827.2,1827.0393346385613,1833.6290469802022,1834.4242654130994
-30.786,40.727,3000.0,596.43,2446.5,1952.1,2434.9,2435.4542992825463,2434.530436382838,2433.5813900278317,2398.9,2397.1708615633256,2404.597429363767,2405.093278019568,2376.6,2376.619477253367,2364.232763249028,2364.3886728356993,2316.2,2315.2417006788887,2319.930710663236,2320.017775206099,2286.7,2287.508727547224,2298.1898601954954,2297.7893615369694,1928.8,1928.9122583245442,1931.1608493009603,1931.64233548544,1918.0,1918.3251457587469,1912.2614113462964,1912.048407478473,1901.2,1900.6044235353943,1888.9549598503759,1889.340983283595,1849.0,1848.7694170123639,1855.6057880092076,1855.0945030442758,1833.4,1834.9196859416386,1837.0108562250173,1837.509182826111
-30.244,40.068,3000.0,605.68,2492.5,1952.0,2432.7,2432.2900571020073,2440.4210142110396,2439.7280416158146,2441.0,2441.7462037484734,2425.2133849756783,2425.522807471062,2377.9,2377.3173106743693,2383.6157201164624,2383.713504200478,2332.8,2332.709541325156,2340.533566476871,2340.5291076752897,2307.2,2306.6854875812223,2305.852168579562,2305.4990815527376,1943.4,1944.7525111043828,1941.2226935728845,1941.6504800645757,1921.4,1921.343706922513,1922.049574905427,1921.7181447506682,1892.7,1892.6324145622384,1901.0402709710302,1901.21531386506,1867.6,1867.202242534619,1871.65950261444,1871.658761651527,1849.1,1848.2978314734662,1845.281106801563,1845.6299370718584
-29.69,40.103,3000.0,602.79,2504.2,1963.4,2446.5,2445.961557985834,2457.1302411320075,2456.6530468693263,2434.9,2436.4587658024107,2434.530436382838,2435.003985943036,2398.9,2399.9530733860724,2404.597429363767,2404.7725215708724,2376.6,2376.7816740961525,2364.232763249028,2363.734958259375,2316.2,2316.0377709629115,2319.930710663236,2318.986069700385,1952.1,1951.7946443269577,1949.2980196224762,1949.48394677036,1928.8,1930.6142970740202,1931.1608493009603,1930.8969777320667,1918.0,1919.1549217149632,1912.2614113462964,1912.546295453188,1901.2,1903.200521576157,1888.9549598503759,1889.2492391354745,1849.0,1847.2430994263987,1855.6057880092076,1855.7897002617688
-28.761,40.348,3000.0,600.59,2529.3,1977.2,2492.5,2493.2074054417217,2482.9526326323767,2482.365773757756,2432.7,2431.0538984560458,2440.4210142110396,2440.913831415507,2441.0,2440.730704474773,2425.2133849756783,2425.3388910912354,2377.9,2377.3340802728217,2383.6157201164624,2382.4701305236663,2332.8,2332.413161477024,2340.533566476871,2339.0966633187018,1952.0,1953.1371134523101,1955.7300662737778,1956.2855723112232,1943.4,1943.448617580749,1941.2226935728845,1941.0614443033699,1921.4,1921.5402510941678,1922.049574905427,1922.2710408486437,1892.7,1893.4950493884244,1901.0402709710302,1901.1334384828197,1867.6,1866.70668550591,1871.65950261444,1871.7932667033222
-27.941,40.128,3000.0,595.65,2547.8,1986.8,2504.2,2501.0766738369116,2506.6836584909092,2506.2356091953334,2446.5,2447.4268689488063,2457.1302411320075,2457.332342392777,2434.9,2435.702955588752,2434.530436382838,2434.42773230647,2398.9,2398.625180477614,2404.597429363767,2403.557586522256,2376.6,2378.307080694513,2364.232763249028,2363.29538138302,1963.4,1962.7406103130172,1964.6198215684603,1965.6036550486028,1952.1,1950.3730629105203,1949.2980196224762,1948.8240139325158,1928.8,1927.3169604769046,1931.1608493009603,1931.1288997436152,1918.0,1917.8627752483485,1912.2614113462964,1912.0592361035324,1901.2,1900.8007655281788,1888.9549598503759,1888.9490346301618
-27.916,39.253,3000.0,603.63,2575.7,1980.6,2529.3,2530.3303912961273,2528.1337799338908,2527.977345712815,2492.5,2492.6689193811712,2482.9526326323767,2483.07769820783,2432.7,2433.58780944694,2440.4210142110396,2439.942863178838,2441.0,2441.1160233288824,2425.2133849756783,2424.537772679454,2377.9,2376.952770696923,2383.6157201164624,2383.5189258022638,1977.2,1976.679403512676,1974.925619553429,1975.9228455892135,1952.0,1954.4607685299923,1955.7300662737778,1954.7778119776808,1943.4,1944.8003782467754,1941.2226935728845,1940.9694357342687,1921.4,1923.6581939815499,1922.049574905427,1921.9995346125434,1892.7,1891.7943029225787,1901.0402709710302,1900.994618913705
-27.413,39.382,3000.0,603.52,2592.3,1984.6,2547.8,2546.4997766443894,2550.22778297624,2550.245578393413,2504.2,2503.288233912144,2506.6836584909092,2506.783985007307,2446.5,2447.557589748171,2457.1302411320075,2456.2424221115434,2434.9,2433.863770762261,2434.530436382838,2434.0907294086746,2398.9,2397.5464133283144,2404.597429363767,2404.896000567288,1986.8,1987.2598776743166,1981.4557608048565,1981.8152611308528,1963.4,1963.4149222848478,1964.6198215684603,1963.6841504076765,1952.1,1953.512076820745,1949.2980196224762,1949.003355561908,1928.8,1930.0008913444967,1931.1608493009603,1931.3993323093655,1918.0,1917.9371594951779,1912.2614113462964,1912.5649611167398
-26.231,39.36,3000.0,601.21,2627.6,1991.2,2575.7,2575.993525675197,2573.1394341430732,2573.1564144679596,2529.3,2529.2258713557626,2528.1337799338908,2528.1726453590863,2492.5,2491.113124241385,2482.9526326323767,2482.0670951566362,2432.7,2433.322976936893,2440.4210142110396,2440.669506962343,2441.0,2441.432731285695,2425.2133849756783,2425.409779884685,1980.6,1980.5702915934678,1983.420981275633,1983.2022933384274,1977.2,1977.6095798131157,1974.925619553429,1974.376192010647,1952.0,1952.0742898523727,1955.7300662737778,1955.7454920001132,1943.4,1941.626361556289,1941.2226935728845,1941.4954691829157,1921.4,1920.3424503497938,1922.049574905427,1922.2608232612738
-26.443,39.001,3000.0,599.78,2619.8,1990.2,2592.3,2592.763377458611,2595.8609198492195,2595.9823675719863,2547.8,2548.0086905059834,2550.22778297624,2550.2880656759007,2504.2,2505.2118541578584,2506.6836584909092,2506.166935629908,2446.5,2445.1664879133077,2457.1302411320075,2457.923788613343,2434.9,2432.741920159635,2434.530436382838,2434.286088665157,1984.6,1984.6686303830813,1985.652599111364,1985.3553334550675,1986.8,1986.7815344106768,1981.4557608048565,1981.2259673144706,1963.4,1963.4653441570395,1964.6198215684603,1964.4106777342722,1952.1,1950.9967666166813,1949.2980196224762,1949.5222870487696,1928.8,1928.7397818865625,1931.1608493009603,1931.1176553202931
-25.58,39.117,3000.0,599.36,2645.4,1992.9,2627.6,2628.28543907336,2615.1313508555368,2615.3296421096366,2575.7,2575.441118194482,2573.1394341430732,2573.1854850504187,2529.3,2528.6514319205858,2528.1337799338908,2527.95483890136,2492.5,2493.555081360563,2482.9526326323767,2483.5373189445377,2432.7,2431.4348276169935,2440.4210142110396,2440.143552977619,1991.2,1990.6257480924444,1988.8694492714435,1988.7132932297588,1980.6,1979.8359246221798,1983.420981275633,1983.2983104824439,1977.2,1977.7292561157606,1974.925619553429,1974.1696540311225,1952.0,1951.2156464298064,1955.7300662737778,1955.911070641269,1943.4,1942.7024400511898,1941.2226935728845,1941.3581140574224
-24.987,39.337,3000.0,600.93,2663.8,1993.5,2619.8,2619.31692034549,2628.8692774117035,2628.4682153688655,2592.3,2594.0815310770613,2595.8609198492195,2595.6599088475423,2547.8,2547.6255847782595,2550.22778297624,2550.1709822167318,2504.2,2505.322891475988,2506.6836584909092,2507.1115711252028,2446.5,2446.788538413357,2457.1302411320075,2457.4384780412242,1990.2,1990.582822880769,1990.9371649463005,1991.1277584554937,1984.6,1986.8857513084622,1985.652599111364,1985.3570014287263,1986.8,1985.3778700827306,1981.4557608048565,1980.7268394417772,1963.4,1963.8963207424174,1964.6198215684603,1964.583857150838,1952.1,1953.7756633180757,1949.2980196224762,1949.5535441656657
-24.129,39.134,3000.0,602.2,2685.9,1992.2,2645.4,2646.3438339715676,2644.8197315678253,2643.994218729786,2627.6,2627.681972911628,2615.1313508555368,2614.7607248076865,2575.7,2576.100825004986,2573.1394341430732,2573.064160364672,2529.3,2528.346889043085,2528.1337799338908,2528.600970861018,2492.5,2491.7018894664484,2482.9526326323767,2483.5205721639268,1992.9,1992.9216721332327,1992.2176877782026,1993.0139516947013,1991.2,1990.957800654935,1988.8694492714435,1988.4921339854266,1980.6,1980.8800884423845,1983.420981275633,1982.8185691589024,1977.2,1977.2399208929075,1974.925619553429,1974.6462132671636,1952.0,1952.4230336274693,1955.7300662737778,1955.8988190974933
-23.728,38.866,3000.0,598.45,2684.9,1991.6,2663.8,2663.605801808213,2663.408029961949,2663.133969864057,2619.8,2619.2241513583317,2628.8692774117035,2628.6732047646533,2592.3,2591.911806327148,2595.8609198492195,2595.7722198395404,2547.8,2547.759162613122,2550.22778297624,2550.230834177576,2504.2,2503.031280593943,2506.6836584909092,2506.964110975642,1993.5,1994.2766631599457,1992.7313449477376,1993.6989502777908,1990.2,1990.145524093719,1990.9371649463005,1991.1713253607074,1984.6,1984.573556836652,1985.652599111364,1985.6975883795044,1986.8,1985.2982400634767,1981.4557608048565,1980.9049289485388,1963.4,1963.4688041053225,1964.6198215684603,1964.7676348910072
-23.305,38.786,3000.0,598.59,2689.7,1989.9,2685.9,2685.923837986532,2678.0759207957753,2678.295026585618,2645.4,2644.957984013967,2644.8197315678253,2644.542951335001,2627.6,2626.7186270117795,2615.1313508555368,2615.0742643562717,2575.7,2575.10969981447,2573.1394341430732,2572.5226243400075,2529.3,2529.415480023229,2528.1337799338908,2528.164829401656,1992.2,1992.0269420237714,1992.2515192428245,1992.6891904008733,1992.9,1992.815512368386,1992.2176877782026,1992.9426973609511,1991.2,1992.7677329435362,1988.8694492714435,1989.7344402272897,1980.6,1982.9435284157998,1983.420981275633,1982.5201807605863,1977.2,1978.7683558284236,1974.925619553429,1975.537446160195
-23.004,38.327,3000.0,600.08,2696.3,1987.4,2684.9,2685.553891179588,2685.6537094108207,2685.938132897939,2663.8,2663.337388305853,2663.408029961949,2662.865895519717,2619.8,2619.0833065685083,2628.8692774117035,2628.726741905211,2592.3,2591.072196158349,2595.8609198492195,2594.9093455037273,2547.8,2548.9412916172178,2550.22778297624,2550.16066213241,1991.6,1990.4506969815113,1991.176124607589,1990.7965962577005,1993.5,1994.4324164200577,1992.7313449477376,1993.5984527211103,1990.2,1990.6475785555456,1990.9371649463005,1991.305310914669,1984.6,1983.1505098238679,1985.652599111364,1984.8550748624912,1986.8,1985.7126299725464,1981.4557608048565,1982.2585536155116
-22.359,37.899,3000.0,599.98,2697.8,1983.2,2689.7,2690.33097102137,2690.245170260564,2690.2023745604356,2685.9,2688.3232482793774,2678.0759207957753,2677.5224280313605,2645.4,2644.3274716629403,2644.8197315678253,2644.704046083988,2627.6,2629.110347618901,2615.1313508555368,2614.5193410892166,2575.7,2576.493223783549,2573.1394341430732,2573.1129192631297,1989.9,1990.6225286716326,1989.428323993485,1988.4881216012855,1992.2,1991.9122503822307,1992.2515192428245,1993.23166394338,1992.9,1992.3075595822877,1992.2176877782026,1991.7341488048878,1991.2,1990.2601958777025,1988.8694492714435,1988.9111021967308,1980.6,1979.6628004734723,1983.420981275633,1983.6089763082173
-21.408,38.418,3000.0,599.19,2689.3,1977.6,2696.3,2695.248433910773,2693.9896130074385,2693.2852690136815,2684.9,2684.623183183012,2685.6537094108207,2685.439813741721,2663.8,2664.596779672376,2663.408029961949,2663.568077784886,2619.8,2621.8664828198616,2628.8692774117035,2628.8542244237206,2592.3,2592.4013779680536,2595.8609198492195,2595.555518175822,1987.4,1986.494079706825,1986.6376357748863,1985.5459106437906,1991.6,1991.0608087490627,1991.176124607589,1991.9054390706508,1993.5,1992.4790717941164,1992.7313449477376,1992.0219229337008,1990.2,1988.1319470972714,1990.9371649463005,1991.8544915212433,1984.6,1982.149961457896,1985.652599111364,1985.3289847440844
-20.883,38.048,3000.0,601.17,2689.3,1972.1,2697.8,2697.653646001956,2694.3697551464093,2693.5854005035917,2689.7,2688.5911241037093,2690.245170260564,2690.2458261497654,2685.9,2686.7167229348565,2678.0759207957753,2678.368738659131,2645.4,2646.2480032711296,2644.8197315678253,2645.181957635079,2627.6,2627.3315352968143,2615.1313508555368,2614.32484713228,1983.2,1982.5087508037157,1982.580614294643,1981.5799102370395,1989.9,1989.4720046985462,1989.428323993485,1990.0687501375196,1992.2,1992.3466415759824,1992.2515192428245,1991.3206458413506,1992.9,1992.2005309441934,1992.2176877782026,1993.2537999111246,1991.2,1991.9242238250479,1988.8694492714435,1988.840029293172
-20.236,37.732,3000.0,602.37,2685.6,1965.4,2689.3,2688.3257083101316,2691.524473245998,2691.1447128952977,2696.3,2696.425845563514,2693.9896130074385,2693.7995541040946,2684.9,2684.95163168485,2685.6537094108207,2685.6273065118758,2663.8,2663.8621020266783,2663.408029961949,2663.785422032869,2619.8,2619.685643168071,2628.8692774117035,2627.8621944260112,1977.6,1977.484662861068,1977.487554226289,1976.8858932670018,1987.4,1987.4587053688108,1986.6376357748863,1987.356058698173,1991.6,1991.9261140677422,1991.176124607589,1989.9082271342627,1993.5,1994.2102782049933,1992.7313449477376,1993.3311341453668,1990.2,1988.9070567427498,1990.9371649463005,1991.4649633264858
-20.075,37.797,3000.0,604.12,2687.0,1963.7,2689.3,2689.045450062578,2688.717309874188,2688.7923262215404,2697.8,2698.1947259197605,2694.3697551464093,2694.251064955777,2689.7,2688.747501746437,2690.245170260564,2690.013152862321,2685.9,2686.0081733433085,2678.0759207957753,2678.034070368163,2645.4,2645.205941198078,2644.8197315678253,2644.011501705156,1972.1,1972.2757937050085,1971.985964933402,1971.9241688635987,1983.2,1983.0516526712795,1982.580614294643,1983.0897239960027,1989.9,1990.7596229928722,1989.428323993485,1988.535891119221,1992.2,1991.6767533155441,1992.2515192428245,1992.5154605013802,1992.9,1993.104941167889,1992.2176877782026,1993.177183088263
