Unnamed: 0,in1,in2,in3,in4,in5,in6,out1,out2,out3,out4,out5,out6,out7,out8,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
2966,36.132,137.87,1250.1,-25.073,32.689,10.841,4306.6,13.06,30.367,196.62,,535.39,454.52,2059.2,,,,,,,,
2967,32.979,152.12,1250.1,-24.676,32.561,10.809,4493.0,13.092,30.253,252.81,,528.73,451.11,2150.4,,,,,,,,
2968,30.792,158.15,1250.0,-24.267,32.422,10.827,4377.2,13.09,29.515,293.38,,523.92,447.79,2203.9,,,,,,,,
2969,29.817,167.1,1250.0,-23.868,32.289,10.801,4510.5,13.121,30.172,320.85,,525.62,448.07,2206.5,,,,,,,,
2970,28.277,174.3,1250.1,-23.465,32.155,10.795,4533.6,13.135,30.126,357.4,,524.5,446.32,2223.6,,,,,,,,
2971,26.515,187.46,1250.1,-23.068,32.019,10.766,4681.2,13.167,30.848,410.73,,525.43,445.75,2229.6,,,,,,,,
2972,24.049,194.23,1250.1,-22.663,31.89,10.779,4598.7,13.163,30.041,470.16,,519.92,441.0,2254.1,,,,,,,,
2973,23.252,200.74,1250.1,-22.253,31.749,10.752,4748.7,13.183,30.468,496.03,,519.98,440.68,2261.8,,,,,,,,
2974,22.525,204.31,1250.0,-21.864,31.626,10.747,4763.2,13.188,30.464,515.32,,518.73,439.76,2269.1,,,,,,,,
2975,22.103,210.13,1250.0,-21.449,31.482,10.714,4953.9,13.21,31.069,532.57,,519.66,440.27,2275.6,,,,,,,,
2976,21.351,212.04,1250.0,-21.045,31.35,10.697,5067.8,13.219,30.833,549.72,,517.54,438.35,2289.9,,,,,,,,
2977,20.793,214.36,1250.1,-20.659,31.217,1.071,4961.9,13.214,30.727,563.32,,516.13,437.74,2291.8,,,,,,,,
2978,21.593,219.24,1250.0,-20.271,31.092,10.697,4992.4,13.229,32.012,551.47,,521.13,442.31,2276.1,,,,,,,,
2979,21.903,223.83,1250.1,-19.863,30.951,1.068,5065.2,13.245,32.919,549.96,,524.15,445.03,2269.5,,,,,,,,
2980,21.306,225.77,1250.0,-19.459,30.823,10.648,5277.3,13.262,32.828,564.08,,522.67,443.41,2285.7,,,,,,,,
2981,21.259,229.61,1250.0,-19.06,30.683,10.651,5224.9,13.265,33.327,569.15,,523.89,444.96,2280.4,,,,,,,,
2982,20.928,233.19,1250.0,-18.671,30.562,1.062,5421.6,13.284,33.664,580.84,,524.11,444.92,2289.9,,,,,,,,
2983,20.08,234.93,1250.0,-18.256,30.417,1.063,5342.8,13.278,33.274,600.24,,521.29,443.04,2298.1,,,,,,,,
2984,20.571,237.75,1250.0,-17.864,30.291,10.588,5607.8,13.306,34.105,591.18,,524.43,445.28,2299.4,,,,,,,,
2985,21.266,241.44,1250.0,-17.455,30.151,10.591,5532.3,13.312,35.103,578.47,,528.45,449.23,2282.3,,,,,,,,
2986,20.26,243.71,1250.0,-17.054,30.017,10.587,5556.7,13.313,34.708,603.08,,525.28,446.83,2296.5,,,,,,,,
2987,19.989,245.18,1250.0,-16.659,29.887,10.561,5733.1,13.328,34.769,608.99,,524.75,446.21,2307.0,,,,,,,,
2988,20.193,249.68,1250.0,-16.266,29.753,1.055,5767.4,13.339,35.569,609.75,,527.25,448.64,2300.8,,,,,,,,
2989,20.243,253.31,1250.0,-15.899,29.635,10.524,5926.0,13.357,36.172,612.73,,528.88,449.99,2303.1,,,,,,,,
2990,20.748,256.98,1250.0,-15.477,29.489,10.521,5898.0,13.366,37.041,603.98,,532.13,453.2,2290.8,,,,,,,,
2991,20.256,261.36,1250.0,-15.065,29.357,10.507,5968.3,13.375,37.337,621.03,,531.81,453.22,2296.9,,,,,,,,
2992,19.302,262.04,1250.0,-14.666,29.22,10.495,6067.4,13.379,36.771,641.66,,528.08,450.16,2315.4,,,,,,,,
2993,19.475,266.98,1250.0,-14.266,29.092,10.475,6169.8,13.396,37.631,643.81,,530.62,452.53,2312.2,,,,,,,,
2994,19.868,272.38,1250.0,-13.856,28.952,10.468,6167.0,13.408,38.679,641.16,,534.15,455.99,2300.7,,,,,,,,
2995,19.158,272.95,1250.0,-13.468,28.828,10.455,6264.4,13.413,38.273,655.57,,531.33,453.69,2315.5,,,,,,,,
2996,18.727,278.34,1250.0,-13.081,28.691,10.432,6402.0,13.428,38.778,673.56,,531.65,454.07,2322.8,,,,,,,,
2997,18.969,281.95,1250.1,-12.681,28.563,10.422,6438.2,13.439,39.468,670.17,,533.84,456.25,2317.1,,,,,,,,
2998,19.445,286.2,1250.0,-12.276,28.423,10.405,6512.0,13.455,4.042,661.42,,537.19,459.36,2308.9,,,,,,,,
2999,18.878,288.29,1250.0,-11.877,28.295,10.398,6555.3,13.459,40.322,674.83,,535.53,458.18,2317.7,,,,,,,,
3000,18.677,290.65,1250.0,-11.478,28.157,10.375,6713.0,13.474,4.055,677.76,,535.46,458.11,2325.4,,,,,,,,
3001,18.897,296.72,1250.0,-11.073,28.023,10.353,6827.8,13.493,41.597,677.45,,538.56,460.94,2321.0,,,,,,,,
3002,18.453,298.26,1250.0,-10.674,27.891,10.334,6962.4,13.503,41.531,683.15,,537.18,459.76,2332.3,,,,,,,,
3003,18.266,301.69,1250.0,-10.257,27.751,10.331,6951.6,13.508,4.187,687.55,,537.47,460.36,2331.7,,,,,,,,
3004,18.398,305.75,1250.1,-98.497,27.62,10.333,6891.7,13.513,4.251,685.36,,539.27,462.39,2323.3,,,,,,,,
3005,18.154,311.14,1250.1,-94.709,27.488,10.319,6965.0,13.526,43.114,694.3,,540.16,463.27,2325.2,,,,,,,,
3006,17.757,312.14,1250.0,-90.719,27.36,10.307,7048.4,13.532,42.988,694.83,,538.69,462.08,2334.1,,,,,,,,
3007,17.317,313.68,1250.1,-86.663,27.22,10.299,7099.3,13.538,42.901,697.57,,537.25,460.95,2341.7,,,,,,,,
3008,18.144,322.13,1250.0,-82.619,27.09,10.268,7260.4,13.566,44.695,675.72,,543.51,466.49,2327.7,,,,,,,,
3009,17.611,324.26,1250.0,-78.581,26.95,1.026,7306.6,13.571,44.625,680.49,,541.88,465.18,2336.1,,,,,,,,
3010,17.507,326.55,1250.0,-74.628,26.82,10.235,7487.8,13.586,44.913,666.19,,542.09,465.28,2343.2,,,,,,,,
3011,17.132,330.78,1250.0,-70.565,26.686,10.214,7630.7,13.6,45.272,665.07,,541.88,465.02,2351.2,,,,,,,,
3012,16.461,331.88,1250.1,-66.651,26.555,10.223,7544.5,13.595,44.927,676.2,,539.25,463.01,2357.2,,,,,,,,
3013,17.084,340.65,1250.0,-62.773,26.422,1.019,7729.9,13.623,46.606,655.24,,544.54,467.67,2347.1,,,,,,,,
3014,16.753,342.36,1250.0,-58.803,26.298,10.159,7982.3,13.639,46.674,640.18,,543.61,466.59,2361.0,,,,,,,,
3015,16.658,345.58,1250.0,-54.755,26.157,10.169,7860.5,13.639,46.999,640.98,,543.89,467.3,2354.6,,,,,,,,
3016,16.726,348.27,1250.0,-50.806,26.029,10.135,8117.3,13.658,4.747,618.92,,544.85,467.96,2361.3,,,,,,,,
3017,16.448,354.29,1250.0,-46.771,25.892,10.101,8372.4,13.676,48.159,616.03,,545.4,468.18,2370.5,,,,,,,,
3018,15.748,354.01,1250.0,-42.763,25.759,10.091,8473.6,13.678,47.666,615.64,,542.25,465.3,2385.7,,,,,,,,
3019,15.661,357.45,1250.0,-38.772,25.626,10.073,8601.1,13.688,48.095,608.91,,542.68,465.66,2388.7,,,,,,,,
3020,16.073,361.03,1250.1,-34.739,25.488,10.069,8588.4,13.696,48.826,595.73,,545.04,468.08,2378.1,,,,,,,,
3021,16.463,366.24,1250.0,-30.726,25.36,10.048,8724.6,13.709,49.789,583.84,,547.79,470.54,2372.0,,,,,,,,
3022,15.892,368.8,1250.0,-26.723,25.22,1.003,8877.2,13.714,49.783,588.01,,545.94,468.61,2384.3,,,,,,,,
3023,15.61,373.72,1250.0,-22.561,25.09,10.015,8981.7,13.72,50.255,592.66,,545.79,468.29,2388.0,,,,,,,,
3024,15.155,375.44,1250.0,-20.082,25.002,1.001,9024.6,13.721,50.188,599.44,,544.21,466.7,2395.3,,,,,,,,
3025,15.051,376.57,1250.0,-19.996,25.0,10.003,9096.8,13.722,50.289,602.71,,544.08,466.39,2398.6,,,,,,,,
3026,15.033,376.11,1250.0,-2.0,25.0,0.99987,9141.2,13.721,5.023,601.14,,543.93,466.17,2400.8,,,,,,,,
3027,14.929,377.4,1250.0,-2.0,25.0,0.99802,9330.1,13.722,50.381,602.71,,543.89,465.69,2408.0,,,,,,,,
3028,14.953,375.95,1250.0,-2.0,25.0,10.011,9021.2,13.72,50.124,605.07,,543.5,466.01,2398.1,,,,,,,,
3029,14.971,376.14,1250.0,-2.0,25.0,10.003,9093.2,13.721,50.181,603.58,,543.66,466.0,2400.2,,,,,,,,
3030,15.054,376.62,1250.0,-2.0,25.0,10.003,9095.4,13.722,50.298,602.82,,544.11,466.42,2398.5,,,,,,,,
3031,14.93,377.83,1250.0,-2.0,24.992,0.99815,9313.3,13.722,50.433,603.93,,543.99,465.81,2407.1,,,,,,,,
3032,14.996,377.74,1250.0,-20.038,24.729,10.001,9097.6,13.723,50.413,602.82,,544.04,466.29,2399.0,,,,,,,,
3033,15.868,385.45,1250.1,-20.193,24.372,10.015,8870.9,13.734,51.894,601.42,,549.14,471.44,2370.7,,,,,,,,
3034,15.863,390.64,1250.1,-20.312,24.018,10.028,8685.9,13.738,52.489,613.01,,550.05,472.52,2360.6,,,,,,,,
3035,16.168,397.36,1250.1,-20.338,23.673,10.053,8383.4,13.742,53.398,624.26,,552.43,475.27,2339.7,,,,,,,,
3036,16.398,402.85,1250.1,-20.493,23.321,10.036,8495.2,13.751,54.225,624.45,,554.39,476.8,2336.2,,,,,,,,
3037,16.119,410.6,1250.0,-20.624,22.952,10.065,8156.3,13.752,54.848,653.43,,554.44,477.27,2322.7,,,,,,,,
3038,16.761,416.64,1250.0,-20.663,22.604,10.069,8052.8,13.76,55.849,650.34,,557.98,480.89,2304.1,,,,,,,,
3039,16.805,421.23,1250.0,-20.818,22.243,10.083,7875.0,13.762,56.309,660.49,,558.76,481.89,2293.7,,,,,,,,
3040,17.6,428.59,1250.0,-20.975,21.888,10.087,7758.8,13.772,57.476,657.48,,563.08,486.36,2271.2,,,,,,,,
3041,18.135,435.76,1250.1,-21.093,21.54,10.123,7364.4,13.77,58.339,669.54,,566.14,490.13,2242.0,,,,,,,,
3042,18.716,442.05,1250.0,-21.132,21.181,10.148,7083.3,13.77,59.151,674.98,,569.23,493.75,2217.2,,,,,,,,
3043,19.207,445.8,1250.0,-21.287,20.825,10.153,6992.0,13.775,59.744,669.66,,571.67,496.4,2203.5,,,,,,,,
3044,20.073,454.96,1250.1,-21.443,20.481,10.154,6890.5,13.788,6.106,668.93,,576.41,501.42,2179.3,,,,,,,,
3045,20.016,459.14,1250.1,-21.562,20.135,10.175,6680.5,13.784,61.339,683.84,,576.57,501.96,2168.9,,,,,,,,
3046,20.571,467.48,1250.0,-21.588,19.773,10.178,6585.9,13.794,62.399,688.12,,579.83,505.53,2150.7,,,,,,,,
3047,20.822,472.62,1250.1,-21.743,19.441,10.211,6268.1,13.786,62.879,703.71,,581.32,507.66,2129.9,,,,,,,,
3048,21.396,481.95,1250.0,-21.874,19.075,10.201,6265.4,13.803,64.085,705.76,,584.78,511.35,2114.8,,,,,,,,
3049,22.26,488.12,1250.1,-21.913,18.716,1.022,6048.7,13.806,6.504,702.02,,588.94,516.13,2088.0,,,,,,,,
3050,22.879,493.36,1250.1,-22.056,18.376,10.235,5876.9,13.808,65.781,701.28,,591.99,519.65,2067.7,,,,,,,,
3051,22.829,500.92,1250.0,-22.224,18.004,1.023,5857.2,13.818,66.453,716.6,,592.63,520.51,2063.1,,,,,,,,
3052,23.178,509.35,1250.1,-22.343,17.65,10.259,5570.0,13.815,67.263,738.16,,594.88,523.46,2039.6,,,,,,,,
3053,24.096,518.58,1250.0,-22.369,17.308,10.256,5509.4,13.83,68.541,732.51,,599.67,528.74,2017.1,,,,,,,,
3054,24.167,524.15,1250.0,-22.524,16.957,10.282,5275.8,13.825,68.941,752.67,,600.44,530.05,2002.2,,,,,,,,
3055,24.822,531.83,1250.0,-22.681,16.604,1.032,4934.0,13.816,69.738,769.26,,603.77,534.21,1971.5,,,,,,,,
3056,25.415,538.68,1250.1,-22.811,16.249,10.324,4849.1,13.824,70.593,768.44,,606.95,537.83,1954.5,,,,,,,,
3057,25.494,546.85,1250.1,-22.838,15.895,1.033,4752.1,13.828,7.13,787.12,,608.17,539.5,1944.0,,,,,,,,
3058,26.001,546.56,1250.1,-22.993,15.542,10.339,4670.7,13.827,71.473,770.72,,610.12,541.65,1932.9,,,,,,,,
3059,26.682,551.88,1250.0,-23.124,15.187,10.341,4601.4,13.833,72.262,763.28,,613.46,545.38,1916.0,,,,,,,,
3060,26.574,558.11,1250.0,-23.151,14.831,10.348,4515.9,13.834,72.708,781.67,,613.66,545.99,1910.3,,,,,,,,
3061,27.085,550.63,1250.0,-23.305,14.487,10.361,4444.5,13.824,72.226,746.86,,614.74,546.95,1903.8,,,,,,,,
3062,28.154,560.94,1250.1,-23.462,14.138,10.368,4321.0,13.831,73.719,748.02,,620.3,553.23,1873.9,,,,,,,,
3063,27.914,557.34,1249.9,-23.593,13.781,10.405,4096.4,13.803,73.024,753.12,,618.59,551.71,1869.3,,,,,,,,
3064,29.224,557.66,1250.0,-23.619,13.43,10.409,4043.8,13.807,73.789,719.32,,624.0,557.27,1843.7,,,,,,,,
3065,29.699,561.21,1250.0,-23.774,13.067,10.417,3963.7,13.805,74.357,717.65,,626.29,559.89,1828.9,,,,,,,,
3066,29.79,568.62,1250.1,-23.931,12.714,10.424,3883.5,13.802,75.091,734.93,,627.49,561.66,1818.6,,,,,,,,
3067,29.841,568.83,1249.9,-24.061,12.359,10.439,3790.1,13.79,75.042,734.35,,627.57,561.95,1812.8,,,,,,,,
3068,31.03,569.41,1250.1,-24.088,12.004,10.443,3747.0,13.791,75.852,711.74,,632.56,567.03,1786.0,,,,,,,,
3069,31.15,576.87,1250.0,-24.243,11.639,1.046,3625.6,13.778,76.591,731.53,,633.83,568.98,1771.8,,,,,,,,
3070,30.896,585.2,1249.9,-24.374,11.297,10.457,3627.2,13.781,77.282,754.59,,633.73,569.51,1771.7,,,,,,,,
3071,31.645,583.66,1250.1,-24.401,10.931,10.459,3613.7,13.78,77.645,735.28,,636.67,572.42,1755.0,,,,,,,,
3072,32.324,586.42,1249.9,-24.568,10.576,10.471,3544.8,13.772,78.354,734.52,,639.78,575.8,1732.5,,,,,,,,
3073,32.639,587.6,1249.8,-24.725,10.219,10.476,3519.4,13.768,78.678,731.85,,641.2,577.37,1721.8,,,,,,,,
3074,33.56,587.58,1250.1,-24.843,9.862,10.494,3425.0,13.754,79.289,724.9,,645.12,581.29,1690.0,,,,,,,,
3075,34.203,590.5,1250.1,-24.882,95.032,10.494,3428.6,13.755,80.128,727.56,,648.26,584.6,1667.3,,,,,,,,
3076,34.194,597.3,1250.0,-25.037,91.496,10.485,3490.5,13.763,80.949,743.12,,649.07,586.01,1664.9,,,,,,,,
3077,34.384,602.13,1250.1,-25.193,87.941,10.505,3394.9,13.745,81.548,755.99,,650.46,587.87,1648.0,,,,,,,,
3078,34.213,599.59,1250.0,-25.312,84.557,1.053,3277.6,13.72,80.948,746.51,,649.23,586.64,1648.3,,,,,,,,
3079,35.16,598.05,1249.8,-2.535,81.025,10.529,3295.4,13.722,81.578,736.85,,653.19,590.34,1617.0,,,,,,,,
3080,36.339,592.47,1250.0,-25.506,77.472,10.542,3247.9,13.712,8.193,719.79,,657.81,594.32,1570.7,,,,,,,,
3081,36.925,603.81,1250.0,-25.624,74.099,10.538,3287.7,13.718,8.39,754.31,,662.05,599.41,1535.6,,,,,,,,
3082,36.45,602.47,1249.9,-25.663,70.406,10.549,3248.9,13.705,83.192,743.03,,659.53,597.04,1555.2,,,,,,,,
3083,37.228,605.73,1250.1,-25.806,67.009,10.549,3271.4,13.707,84.397,753.82,,663.63,601.35,1516.5,,,,,,,,
3084,37.632,597.55,1249.9,-25.962,63.416,10.573,3165.2,13.682,83.637,727.25,,664.28,601.36,1497.0,,,,,,,,
3085,38.783,595.05,1249.9,-26.093,5.978,10.598,3073.5,13.66,84.421,724.29,,669.32,606.16,1431.6,,,,,,,,
3086,39.356,600.27,1250.0,-26.132,56.222,1.058,3183.4,13.678,85.863,740.67,,672.78,610.17,1400.7,,,,,,,,
3087,39.299,608.22,1250.1,-26.275,52.838,10.601,3107.4,13.659,86.747,760.71,,673.67,611.93,1390.4,,,,,,,,
3088,39.015,610.01,1250.0,-26.431,49.204,10.609,3082.0,13.65,86.592,759.83,,672.48,611.03,1402.3,,,,,,,,
3089,39.586,601.56,1250.1,-26.561,45.659,10.637,2971.2,13.621,86.015,734.38,,673.95,611.95,1368.4,,,,,,,,
3090,40.616,606.33,1250.1,-2.66,42.016,10.632,3034.0,13.629,87.979,752.92,,679.58,618.33,1306.1,,,,,,,,
3091,40.454,604.0,1249.9,-26.756,38.474,10.646,2980.4,13.613,87.369,740.62,,678.35,617.0,1313.3,,,,,,,,
3092,41.565,599.28,1250.0,-26.874,34.934,10.669,2913.9,13.591,88.069,731.52,,682.99,621.77,1242.7,,,,,,,,
3093,42.143,604.93,1250.1,-26.913,3.144,10.685,2878.1,13.578,89.578,748.14,,686.61,626.47,1198.7,,,,,,,,
3094,42.128,605.39,1249.8,-27.031,28.892,1.069,2868.7,13.572,89.574,746.55,,686.48,626.48,1198.5,,,,,,,,
3095,42.848,602.24,1249.9,-27.031,28.745,10.673,2952.9,13.59,90.227,742.46,,689.56,629.64,1161.6,,,,,,,,
3096,43.106,606.21,1250.1,-27.031,2.875,10.669,2975.8,13.597,91.192,755.24,,691.48,632.18,1144.1,,,,,,,,
3097,42.28,615.92,1250.0,-27.031,2.875,10.662,2994.3,13.604,9.144,777.93,,688.98,630.04,1189.1,,,,,,,,
3098,42.066,599.94,1249.7,-27.031,2.875,10.668,2955.8,13.591,88.829,730.45,,685.37,624.68,1212.4,,,,,,,,
3099,43.738,596.36,1250.1,-27.031,2.875,10.671,2975.0,13.595,90.659,731.61,,692.99,633.14,1112.6,,,,,,,,
3100,43.236,613.99,1250.0,-27.031,2.875,1.066,3021.4,13.61,92.538,777.76,,693.35,634.92,1133.7,,,,,,,,
3101,41.834,619.31,1250.0,-27.031,2.875,10.683,2901.0,13.584,91.197,785.08,,687.32,628.51,1207.4,,,,,,,,
3102,41.693,596.19,1249.8,-29.581,28.117,10.674,2913.7,13.583,87.797,719.82,,683.17,621.92,1236.1,,,,,,,,
3103,44.059,576.71,1250.0,-33.429,27.119,10.655,3021.7,13.606,88.428,687.41,,692.03,630.0,1111.4,,,,,,,,
3104,44.787,568.63,1250.0,-37.582,25.997,10.646,3056.4,13.617,88.364,674.8,,694.64,632.16,1076.2,,,,,,,,
3105,44.824,558.73,1249.9,-41.659,24.886,10.636,3079.7,13.623,87.078,653.54,,693.69,629.84,1084.0,,,,,,,,
3106,45.178,549.06,1249.9,-45.448,23.885,10.602,3214.7,13.657,8.638,634.96,,694.32,629.2,1079.5,,,,,,,,
3107,45.63,538.16,1250.0,-49.479,22.792,10.599,3215.9,13.659,85.497,614.16,,695.28,629.0,1063.0,,,,,,,,
3108,45.822,534.26,1249.9,-53.509,21.694,10.596,3219.5,13.662,85.251,609.44,,695.93,629.22,1055.7,,,,,,,,
3109,45.374,536.16,1250.0,-57.622,2.058,10.583,3264.7,13.673,85.017,615.79,,694.34,627.36,1083.1,,,,,,,,
3110,45.975,505.86,1249.7,-61.529,19.527,10.549,3406.7,13.698,81.711,549.71,,693.08,622.03,1091.3,,,,,,,,
3111,48.437,487.93,1250.0,-65.524,18.462,1.053,3492.3,13.734,82.587,524.04,,702.1,631.36,975.09,,,,,,,,
3112,48.589,496.62,1250.0,-69.569,17.355,10.518,3528.1,13.753,84.145,547.69,,704.66,635.16,952.22,,,,,,,,
3113,47.333,484.97,1249.7,-73.531,16.334,1.053,3492.5,13.72,80.744,519.45,,696.74,624.16,1042.7,,,,,,,,
3114,48.758,470.09,1249.9,-77.342,15.291,10.497,3652.6,13.76,80.717,495.86,,700.7,628.07,988.86,,,,,,,,
3115,49.506,463.86,1250.0,-81.426,14.174,10.491,3675.5,13.773,80.903,488.67,,703.08,630.91,954.86,,,,,,,,
3116,49.503,444.58,1249.8,-85.477,13.092,10.456,3917.2,13.791,7.832,450.99,,698.13,624.21,1002.0,,,,,,,,
3117,50.996,440.47,1250.0,-89.371,1.203,1.046,3827.6,13.809,79.744,451.59,,704.39,632.6,914.53,,,,,,,,
3118,50.6,432.16,1250.0,-93.385,10.962,10.428,4062.4,13.825,78.205,435.56,,700.14,626.96,962.52,,,,,,,,
3119,51.056,418.55,1249.9,-97.399,0.98758,10.411,4189.9,13.837,76.961,412.82,,698.14,624.92,968.38,,,,,,,,
3120,52.481,403.84,1250.1,-10.14,0.87818,10.381,4305.5,13.878,76.916,392.69,,700.61,628.56,916.23,,,,,,,,
3121,52.824,394.22,1250.0,-10.542,0.77484,10.365,4416.5,13.891,76.093,378.36,,699.28,627.1,919.49,,,,,,,,
3122,53.467,372.79,1249.8,-10.943,0.66565,10.362,4478.7,13.888,73.909,343.85,,695.49,623.01,933.36,,,,,,,,
3123,55.407,348.4,1249.7,-11.343,0.55627,10.343,4449.2,13.926,73.077,314.32,,698.09,626.19,868.33,,,,,,,,
3124,57.607,319.28,1249.9,-11.745,0.45106,10.328,4344.6,13.965,71.946,285.33,,700.51,629.73,795.23,,,,,,,,
3125,60.212,298.63,1249.8,-12.153,0.33928,10.301,4178.1,14.03,72.705,286.93,,707.61,640.33,672.02,,,,,,,,
3126,61.94,279.67,1250.0,-12.547,0.23218,1.028,4115.5,14.07,72.599,283.22,,710.28,645.66,606.85,,,,,,,,
3127,63.443,263.02,1250.0,-12.959,0.12253,10.297,3832.8,14.08,72.519,282.26,,713.24,650.98,544.2,,,,,,,,
3128,64.687,232.13,1249.6,-13.358,0.01589,1.026,4029.5,14.108,70.398,246.58,,710.79,647.05,543.17,,,,,,,,
3129,66.905,215.63,1249.9,-13.75,-0.09056,10.236,3916.4,14.158,71.938,263.94,,724.21,658.31,453.81,,,,,,,,
3130,68.267,187.46,1249.7,-14.155,-0.20038,10.224,3920.9,14.173,70.745,238.16,,731.06,657.11,435.15,,,,,,,,
3131,69.938,162.5,1249.9,-14.539,-0.30328,10.227,3734.2,14.191,70.631,226.89,,744.38,660.44,391.78,,,,,,,,
3132,71.113,148.59,1250.0,-14.935,-0.4083,1.02,3816.6,14.216,70.948,227.52,,754.46,664.13,367.24,,,,,,,,
3133,71.822,143.69,1249.9,-15.334,-0.51568,10.139,4280.8,14.239,71.456,236.09,,760.4,667.29,371.0,,,,,,,,
3134,72.125,131.46,1249.8,-15.734,-0.62509,10.145,4241.5,14.236,7.043,219.96,,761.81,664.27,370.16,,,,,,,,
3135,72.762,113.93,1250.0,-16.138,-0.73191,10.136,4311.7,14.237,69.279,201.52,,765.6,661.39,369.9,,,,,,,,
3136,73.116,104.68,1249.9,-16.538,-0.84492,10.107,4618.2,14.237,68.596,193.39,,767.37,659.45,381.07,,,,,,,,
3137,73.798,95.636,1250.0,-16.928,-0.95107,10.094,4695.8,14.245,68.573,192.66,,772.98,661.13,371.51,,,,,,,,
3138,73.886,81.856,1249.7,-17.343,-0.96908,10.052,5318.9,14.225,66.626,171.49,,770.6,653.47,407.51,,,,,,,,
3139,74.419,76.427,1250.0,-17.748,-0.96876,10.025,5615.4,14.226,66.741,174.76,,774.98,655.26,408.04,,,,,,,,
3140,74.472,64.52,1250.0,-18.164,-0.96875,10.019,5788.0,14.212,64.959,157.09,,773.31,648.82,421.58,,,,,,,,
3141,74.737,62.731,1250.0,-18.565,-0.96875,0.99999,6031.5,14.21,65.085,161.17,,775.58,650.02,424.56,,,,,,,,
3142,74.731,59.39,1249.9,-18.936,-0.96875,0.99756,6441.3,14.194,64.418,157.18,,774.56,647.32,443.81,,,,,,,,
3143,74.939,45.654,1250.0,-19.342,-0.96875,0.99754,6520.7,14.183,62.505,140.31,,774.25,641.13,449.3,,,,,,,,
3144,75.207,42.65,1249.9,-19.747,-0.96875,0.99535,6846.7,14.174,62.408,142.27,,776.24,641.46,456.21,,,,,,,,
3145,75.338,36.68,1250.0,-20.147,-0.96875,0.9921,7432.3,14.148,61.478,136.96,,776.04,638.16,480.03,,,,,,,,
3146,75.2,35.404,1249.9,-20.074,-0.96875,0.99207,7485.8,14.14,6.097,132.18,,774.27,635.82,487.39,,,,,,,,
3147,75.343,32.369,1250.0,-19.618,-0.79523,0.99154,7592.9,14.132,60.746,128.63,,774.78,635.12,490.41,,,,,,,,
3148,75.167,42.685,1250.3,-19.151,-0.13802,0.99208,7445.8,14.145,62.138,141.79,,774.56,639.67,481.78,,,,,,,,
3149,74.48,77.213,1250.2,-18.677,18.026,0.98519,8705.6,14.139,61.525,256.71,,760.74,639.38,486.63,,,,,,,,
3150,73.328,87.729,1250.0,-18.199,20.815,0.99063,7891.0,14.162,60.653,261.15,,749.0,633.42,463.85,,,,,,,,
3151,72.349,99.778,1250.1,-17.748,18.183,0.99177,7762.9,14.155,61.627,249.9,,742.48,633.12,485.36,,,,,,,,
3152,71.19,107.45,1250.0,-17.292,12.507,0.99142,7960.0,14.122,62.073,214.08,,734.92,629.82,544.23,,,,,,,,
3153,70.166,117.86,1250.0,-16.826,13.755,0.99209,7987.1,14.111,61.763,214.8,,725.2,625.31,566.39,,,,,,,,
3154,69.035,122.95,1250.1,-16.358,11.784,0.98941,8671.5,14.062,61.086,191.28,,715.08,618.01,645.48,,,,,,,,
3155,68.716,131.12,1250.1,-15.893,15.819,0.99482,7738.0,14.104,61.214,213.67,,712.67,618.38,584.25,,,,,,,,
3156,67.079,145.54,1250.2,-15.433,16.068,0.99165,8539.0,14.056,61.037,207.03,,701.83,610.52,672.59,,,,,,,,
3157,65.068,169.47,1250.2,-14.958,20.141,0.99318,8522.1,14.047,61.562,230.59,,697.24,603.68,704.59,,,,,,,,
3158,62.338,186.09,1250.2,-14.551,17.144,0.99337,8915.4,13.992,60.809,208.15,,686.3,591.02,838.67,,,,,,,,
3159,59.772,207.81,1250.1,-14.034,17.684,0.99178,9581.0,13.945,61.027,223.6,,680.88,580.79,956.81,,,,,,,,
3160,57.154,221.95,1250.2,-13.573,19.835,0.9951,9435.1,13.915,60.188,247.1,,672.95,565.9,1018.5,,,,,,,,
3161,55.028,232.31,1250.1,-13.107,16.624,0.99236,10220.0,13.856,59.708,235.46,,662.84,555.83,1157.1,,,,,,,,
3162,53.519,250.44,1250.2,-12.646,16.477,0.99545,9750.0,13.859,60.528,255.22,,660.92,555.3,1180.5,,,,,,,,
3163,50.012,279.37,1250.2,-12.192,18.207,0.99541,9909.7,13.825,61.427,296.49,,653.61,544.76,1278.5,,,,,,,,
3164,46.967,278.55,1249.9,-11.727,21.854,0.99241,10561.0,13.769,59.703,297.59,,640.8,523.24,1430.3,,,,,,,,
3165,46.138,297.84,1250.2,-11.268,16.114,0.99499,10037.0,13.773,61.066,287.33,,640.7,531.7,1486.9,,,,,,,,
3166,43.496,313.48,1250.2,-10.806,20.554,0.99534,9911.1,13.774,61.341,324.32,,639.04,526.81,1620.1,,,,,,,,
3167,40.823,327.71,1250.1,-10.335,20.114,0.99681,9641.0,13.767,61.223,327.76,,633.31,525.53,1781.6,,,,,,,,
3168,38.743,340.76,1250.1,-98.728,20.589,0.9943,9885.9,13.764,61.475,339.67,,630.22,526.45,1904.1,,,,,,,,
