Filename,Output,CC1,PR1,LR1,AR1,LM1,CC2,PR2,LR2,AR2,LM2
cleaned_transformed_ds1.csv,out2_8sec_shift_noise_filt,0,3,0,0,0,1.9999999401793724,5.999999937665336,1.9999999401793724,6.999999970557006,0
cleaned_transformed_ds1.csv,out2_10sec_shift,0,3,3,3,0,2.000000060286634,5.99999992232257,2.000000060286634,1.0000000810829608,0
cleaned_transformed_ds1.csv,out2_10sec_shift_noise,0,3,0,1,0,2.000000060286634,5.99999992232257,2.000000060286634,1.0000000810829608,0
cleaned_transformed_ds1.csv,out2_10sec_shift_filt,0,3,0,2,0,2.0000001522524524,5.999999913827925,2.0000001522524524,3.000000071890108,0
cleaned_transformed_ds1.csv,out2_10sec_shift_noise_filt,0,3,0,2,0,2.0000001522524524,5.999999913827925,2.0000001522524524,3.000000071890108,0
cleaned_transformed_ds2.csv,out1_0sec,0,3,2,1,0,1.999999969939863,5.999999911279399,1.999999969939863,4.999999744916937,0
cleaned_transformed_ds2.csv,out2_0sec,0,3,2,3,0,1.999999969939863,5.999999911279399,1.999999969939863,4.999999744916937,0
cleaned_transformed_ds2.csv,out1_2sec_shift,0,3,2,0,0,2.000000060286634,5.99999992232257,2.000000060286634,1.0000000810829608,0
cleaned_transformed_ds2.csv,out1_2sec_shift_noise,0,3,2,0,0,1.9999999401793724,5.999999937665336,1.9999999401793724,6.999999970557006,0
cleaned_transformed_ds2.csv,out1_2sec_shift_filt,0,3,2,3,0,2.000000064046717,5.999999922206253,2.000000064046717,2.000000064046717,0
cleaned_transformed_ds2.csv,out1_2sec_shift_noise_filt,0,3,2,3,0,2.000000064046717,5.999999922206253,2.000000064046717,2.000000064046717,0
cleaned_transformed_ds2.csv,out1_4sec_shift,0,3,2,0,0,2.0000001522524524,5.999999913827925,2.0000001522524524,3.000000071890108,0
cleaned_transformed_ds2.csv,out1_4sec_shift_noise,0,3,2,0,0,2.0000001522524524,5.999999913827925,2.0000001522524524,3.000000071890108,0
cleaned_transformed_ds2.csv,out1_4sec_shift_filt,0,3,2,0,0,1.9999999401793724,5.999999937665336,1.9999999401793724,6.999999970557006,0
cleaned_transformed_ds2.csv,out1_4sec_shift_noise_filt,0,3,2,0,0,1.9999999401793724,5.999999937665336,1.9999999401793724,6.999999970557006,0
cleaned_transformed_ds2.csv,out1_6sec_shift,0,3,2,0,0,2.0000001522524524,5.999999913827925,2.0000001522524524,3.000000071890108,0
cleaned_transformed_ds2.csv,out1_6sec_shift_noise,0,3,2,0,0,2.0000001522524524,5.999999913827925,2.0000001522524524,3.000000071890108,0
cleaned_transformed_ds2.csv,out1_6sec_shift_filt,0,3,2,0,0,1.9999999694584016,5.99999991490012,1.9999999694584016,3.999999975168972,0
cleaned_transformed_ds2.csv,out1_6sec_shift_noise_filt,0,3,2,0,0,1.9999999694584016,5.99999991490012,1.9999999694584016,3.999999975168972,0
