in1,in2,in3,in4,in5,in6,in7,in8,out1,out2,out3,out4,out5,out6,out7,out8,,,,,,,,
21.283,-14.018,6.417,32.838,264.71,83.139,0.46728,1.018,1.56E+05,615.41,671.39,292.49,278.93,14.216,4966.3,18.965,,,,,,,,
21.175,-13.87,54.762,27.996,265.06,82.787,0.4661,10.196,1.61E+05,615.79,671.83,284.41,269.58,14.203,4871.1,19.175,,,,,,,,
21.068,-13.511,62.158,25.011,265.48,82.525,0.47055,10.122,1.35E+05,610.16,665.88,275.1,319.14,14.228,5575.5,17.947,,,,,,,,
20.975,-13.14,61.825,24.138,266,82.193,0.47464,1.017,1.23E+05,604.65,661.81,273.19,312.13,14.2,5224.4,18.097,,,,,,,,
20.877,-12.765,60.216,19.929,266.37,82.027,0.47748,10.177,1.09E+05,599.43,657.27,266.6,325.88,14.186,5239.1,17.801,,,,,,,,
20.788,-12.496,57.668,19.816,266.8,81.8,0.47929,10.081,1.05E+05,596.05,653.92,255.8,380.06,14.213,6128.9,16.623,,,,,,,,
20.673,-12.143,46.595,15.631,267.16,81.505,0.4783,10.129,1.05E+05,594,652.38,248.22,364.79,14.187,5784.4,16.955,,,,,,,,
20.583,-11.768,61.224,1.244,267.49,81.354,0.48475,10.143,87204,583.21,644.8,249,388.28,14.174,5710.2,16.589,,,,,,,,
20.481,-11.623,56.335,11.294,267.85,81.172,0.48248,10.138,93859,583.21,644.6,243.46,391.45,14.17,5796.4,16.554,,,,,,,,
20.395,-11.285,55.163,0.41801,268.41,80.839,0.48804,10.065,92283,577.2,639.48,232.63,438.4,14.178,6492.6,15.479,,,,,,,,
20.294,-10.889,53.727,-0.00102,268.84,80.609,0.49392,10.218,73480,570.96,635.51,236.61,415.69,14.117,5214.2,16.45,,,,,,,,
20.185,-10.668,51.964,-0.00014,269.22,80.216,0.49413,10.123,85138,567.68,633.3,226.76,447.91,14.147,6057.5,15.553,,,,,,,,
20.084,-10.268,50.764,0.00831,269.58,80.072,0.49482,1.005,97742,560.86,627.81,217.12,498.39,14.146,6791.6,14.622,,,,,,,,
20.003,-10.123,35.578,-0.00527,269.97,79.698,0.49728,1.01,93998,563.85,629.58,214.31,481.35,14.135,6373.8,15.006,,,,,,,,
20,-10.125,55.465,-0.00449,270,79.757,0.49829,10.107,89679,557.11,626.34,220.36,490.38,14.134,6280,14.989,,,,,,,,
20.089,-10.245,51.485,-0.00914,270,79.802,0.49525,10.119,90940,561.34,629.1,220.28,472.51,14.134,6174.2,15.239,,,,,,,,
20.185,-10.5,51.805,-0.01499,269.69,79.854,0.49851,10.092,87520,564.18,631.08,223.43,466.02,14.151,6340,15.102,,,,,,,,
20.277,-10.5,51.986,-0.00405,269.59,80.144,0.49406,10.156,81298,565.62,631.91,226.17,446.69,14.132,5799.3,15.686,,,,,,,,
20.365,-10.83,52.768,0.00615,269.58,80.104,0.49326,1.015,83252,571.25,636.12,229.6,423.46,14.145,5795.4,15.908,,,,,,,,
20.464,-10.876,53.813,-0.00118,269.5,80.016,0.49157,10.099,91485,571.92,636.58,226.56,433.36,14.16,6237,15.546,,,,,,,,
20.56,-11.205,54.789,0.00396,269.25,80.124,0.49268,10.133,84658,576.96,640.33,233.73,403.41,14.163,5867.5,16.044,,,,,,,,
20.65,-11.251,51.482,0.00252,269.22,80.337,0.49269,1.013,81487,578.72,640.97,233.64,401.51,14.166,5876.5,15.977,,,,,,,,
20.747,-11.34,52.205,-0.0007,269.23,80.417,0.49309,1.014,78447,580.04,641.86,235.79,393.12,14.166,5766.8,16.081,,,,,,,,
20.836,-11.623,61.777,-0.00256,268.92,80.416,0.48776,10.116,88871,582.87,644.69,238.43,386.1,14.18,5944.9,16.233,,,,,,,,
20.933,-11.625,60.007,0.0006,268.85,80.507,0.48841,10.114,85786,583.24,644.64,238.37,387.02,14.182,5954.4,16.146,,,,,,,,
21.025,-11.955,60.092,-0.0021,268.87,80.497,0.49104,10.124,84475,588.45,648.47,244.16,364.06,14.191,5782.4,16.414,,,,,,,,
21.114,-12.001,60.675,-0.01126,268.55,80.813,0.48878,10.141,81122,589.11,648.67,245.88,358.35,14.186,5635.2,16.582,,,,,,,,
21.207,-12.33,5.816,-0.00311,268.48,80.796,0.48883,10.109,89240,595.43,653.04,247.43,351.09,14.206,5844.2,16.495,,,,,,,,
21.304,-12.376,56.412,0.00136,268.47,80.727,0.47901,10.073,1.10E+05,598.81,655.63,241.09,358.17,14.213,6189.8,16.373,,,,,,,,
21.397,-12.465,66.387,-0.00545,268.43,80.699,0.48406,10.079,1.00E+05,596.72,654.37,247.32,356.61,14.217,6091.7,16.413,,,,,,,,
21.486,-12.748,65.114,0.01106,268.11,81.044,0.47937,10.138,1.01E+05,602.15,658.54,253.47,317.18,14.207,5534,17.281,,,,,,,,
21.584,-12.75,65.216,0.00345,268.12,81.189,0.48156,10.143,93977,601.61,657.93,254.95,317.49,14.207,5484.7,17.194,,,,,,,,
21.68,-13.08,65.044,0.23449,268.06,81.169,0.48248,10.135,1.02E+05,606.75,662.03,260.22,303.9,14.221,5471.7,17.35,,,,,,,,
21.756,-13.126,53.662,19.575,267.82,81.235,0.48094,10.185,1.13E+05,608.56,665.07,268.49,283.09,14.204,5022.3,18.02,,,,,,,,
21.864,-13.455,69.505,20.398,267.73,81.142,0.47642,10.132,1.26E+05,611.47,667.69,272.3,291.26,14.236,5403.8,17.868,,,,,,,,
21.96,-13.501,69.505,21.078,267.74,81.506,0.47314,10.148,1.26E+05,612.02,668.27,273.63,284.95,14.23,5268.1,18.033,,,,,,,,
22.049,-13.59,54.567,22.455,267.67,81.442,0.47305,10.139,1.36E+05,615.76,671.89,270.63,278.64,14.238,5304.6,18.081,,,,,,,,
22.153,-13.873,7.414,22.673,267.32,81.463,0.47424,10.141,1.34E+05,616.53,671.89,281.81,272.65,14.246,5228.3,18.238,,,,,,,,
22.232,-13.875,73.032,24.107,267.37,81.465,0.47621,10.129,1.31E+05,616.55,671.78,282.14,278.31,14.253,5321,18.032,,,,,,,,
22.328,-14.194,73.405,26.437,267.32,81.705,0.47554,10.194,1.43E+05,620.53,675.72,293.91,240.24,14.231,4717,18.872,,,,,,,,
22.416,-14.251,72.805,25.419,266.98,81.863,0.47115,10.151,1.47E+05,621.81,676.5,289.64,254.88,14.253,5051.4,18.608,,,,,,,,
22.511,-14.58,70.393,25.478,266.95,81.818,0.46749,10.084,1.68E+05,628.14,681.1,287.5,267.92,14.287,5553.6,18.242,,,,,,,,
22.602,-14.626,71.404,28.658,266.97,81.89,0.46566,10.156,1.74E+05,627.94,682.31,295.4,235.57,14.262,4922.3,19.11,,,,,,,,
22.695,-14.715,78.535,28.127,266.69,81.876,0.46641,10.142,1.70E+05,628.19,681.88,298.55,239.87,14.271,5015.3,19.003,,,,,,,,
22.801,-14.998,78.371,30.936,266.58,82.238,0.46337,10.193,1.87E+05,631.63,685.48,309.55,212.49,14.252,4548.9,19.764,,,,,,,,
22.887,-15,78.542,31.945,266.61,82.15,0.46582,10.129,1.78E+05,632.01,684.75,305.51,237.44,14.286,5053.2,19.001,,,,,,,,
22.979,-15.319,67.864,31.018,266.57,82.212,0.46298,10.132,2.05E+05,638.21,690.56,307.26,220.58,14.295,4940.7,19.369,,,,,,,,
23.071,-15.376,83.092,32.095,266.21,82.194,0.46452,10.169,1.96E+05,636.47,688.86,318.71,208.89,14.278,4638.9,19.763,,,,,,,,
23.171,-15.705,82.081,33.901,266.24,82.49,0.46108,10.075,2.12E+05,642.3,691.39,316.77,239.21,14.326,5350.3,18.968,,,,,,,,
23.266,-15.751,82.049,35.146,266.21,82.543,0.4589,10.179,2.23E+05,642.04,693.64,327.86,194.13,14.282,4471.5,20.246,,,,,,,,
23.346,-15.84,81.288,3.776,265.96,82.544,0.45961,10.171,2.26E+05,643.11,694.48,331.32,195.42,14.29,4507.7,20.214,,,,,,,,
23.442,-16.123,71.575,37.093,265.83,82.531,0.45683,1.016,2.54E+05,648.59,699.22,332.58,187.87,14.305,4512.2,20.449,,,,,,,,
23.547,-16.125,88.046,37.178,265.87,82.528,0.45623,10.171,2.42E+05,646.92,697.2,338.33,186.66,14.299,4446.8,20.523,,,,,,,,
23.631,-16.444,86.997,39.764,265.75,82.902,0.45816,10.151,2.52E+05,651.17,699.78,347.91,188.17,14.318,4527.5,20.386,,,,,,,,
23.66,-16.501,85.496,39.143,265.46,83.029,0.45645,10.133,2.55E+05,652.07,699.96,346.61,194.92,14.328,4664.4,20.246,,,,,,,,
23.506,-16.17,71.608,38.843,265.77,82.896,0.45831,10.129,2.45E+05,648.93,698.33,333.6,202.31,14.321,4748.1,19.961,,,,,,,,
23.322,-15.805,8.642,36.734,265.85,82.549,0.46045,10.175,2.19E+05,641.82,693.21,332.25,196.58,14.287,4497.6,20.19,,,,,,,,
23.129,-15.429,81.867,33.078,266.14,82.571,0.46142,10.153,1.98E+05,637.19,689.06,318.03,216.06,14.287,4763.5,19.61,,,,,,,,
22.944,-15.253,79.463,30.815,266.28,82.216,0.46153,10.098,1.96E+05,636.09,687.4,306.05,241.62,14.304,5268.4,18.968,,,,,,,,
22.764,-14.91,77.432,29.491,266.61,82.228,0.46405,10.107,1.77E+05,631.16,683.61,299.41,250.45,14.289,5276.6,18.729,,,,,,,,
22.592,-14.626,63.455,27.211,266.86,81.904,0.46875,10.204,1.74E+05,628.42,683.04,297.84,216.15,14.236,4527.9,19.56,,,,,,,,
22.571,-14.625,74.081,28.493,266.98,81.784,0.46841,1.012,1.68E+05,627.8,681.38,294.16,251.22,14.278,5223,18.666,,,,,,,,
22.57,-14.625,78.188,26.947,266.98,81.817,0.47012,10.173,1.63E+05,626.66,680.76,299.84,231.12,14.254,4793.7,19.142,,,,,,,,
22.566,-14.625,75.922,26.204,266.96,81.833,0.46876,10.126,1.64E+05,627.51,680.92,294.32,249.08,14.275,5179,18.694,,,,,,,,
22.571,-14.625,75.706,28.354,266.94,81.79,0.47182,10.146,1.61E+05,626.98,680.76,298.39,241.92,14.268,5005,18.825,,,,,,,,
22.575,-14.625,72.354,26.456,266.97,81.77,0.46825,10.161,1.70E+05,627.82,681.95,295.92,232.63,14.259,4877.5,19.116,,,,,,,,
22.577,-14.625,69.268,28.023,266.95,81.872,0.46935,10.139,1.67E+05,628.01,681.96,294.76,242.54,14.27,5053.3,18.829,,,,,,,,
22.568,-14.625,78.708,27.817,266.95,81.812,0.46819,10.143,1.66E+05,626.96,680.78,297.11,242.66,14.268,5033.5,18.907,,,,,,,,
22.57,-14.625,75.954,26.459,267,81.751,0.46765,1.013,1.68E+05,627.72,681.32,294.05,246.09,14.273,5143.1,18.797,,,,,,,,
22.572,-14.625,70.415,2.701,267,81.839,0.47164,10.149,1.63E+05,627.73,681.56,296.34,238.63,14.266,4969.9,18.861,,,,,,,,
22.568,-14.625,70.964,26.844,266.95,81.798,0.47053,10.122,1.65E+05,628.03,681.5,293.62,249.78,14.278,5202.5,18.617,,,,,,,,
22.501,-14.66,77.956,29.243,267.21,81.532,0.46851,1.015,1.75E+05,628.07,682.13,297.99,235.14,14.267,4961.8,19.085,,,,,,,,
22.396,-14.995,74.625,32.801,267.59,81.453,0.47137,10.141,1.94E+05,633.66,686.78,304.94,224.63,14.282,4958.4,19.209,,,,,,,,
22.286,-15,6.735,32.273,267.96,81.116,0.47408,10.166,2.03E+05,634.65,688.58,304.52,209.65,14.271,4744,19.506,,,,,,,,
22.199,-15.291,70.669,34.421,268.37,80.888,0.47569,10.193,2.24E+05,638.59,692.24,314.58,189.04,14.264,4472.4,20.007,,,,,,,,
22.085,-15.377,74.613,38.293,268.73,80.71,0.48025,10.115,2.20E+05,641.23,692.46,313.87,214.43,14.308,5074.9,19.243,,,,,,,,
21.996,-15.648,72.151,39.378,268.86,80.279,0.47897,10.103,2.52E+05,646.65,697.32,316.17,205.04,14.322,5116,19.574,,,,,,,,
21.892,-15.752,71.427,4.321,269.21,80.088,0.47997,10.197,2.71E+05,645.94,699.56,328.84,168.11,14.275,4331,20.56,,,,,,,,
21.799,-15.785,69.996,43.803,269.62,79.939,0.48594,10.139,2.62E+05,648.33,699.79,325.7,184.18,14.312,4767.4,19.958,,,,,,,,
21.687,-16.12,55.413,4.482,269.99,79.588,0.48728,1.014,3.01E+05,654.02,706.88,327.57,167.61,14.321,4669.7,20.509,,,,,,,,
21.596,-16.125,71.455,49.427,270.25,79.333,0.48713,10.098,2.99E+05,655.85,705.29,330.83,183.76,14.342,5032.9,20.093,,,,,,,,
21.508,-16.416,69.956,49.944,270.59,79.149,0.49157,10.109,3.15E+05,660.32,709.1,339.69,169.57,14.347,4871,20.425,,,,,,,,
21.406,-16.502,68.728,54.313,270.69,78.818,0.49516,10.092,3.23E+05,662.48,710.6,342.94,171.6,14.359,4983.1,20.433,,,,,,,,
21.3,-16.773,67.486,54.614,270.93,78.529,0.49316,1.009,3.57E+05,667.31,715.22,346.79,161.44,14.367,4939.8,20.852,,,,,,,,
21.2,-16.877,54.095,55.769,271.35,78.424,0.49741,10.074,3.67E+05,669.38,718.44,344.27,160.62,14.378,5041.7,20.972,,,,,,,,
21.109,-16.91,69.718,59.483,271.65,78.018,0.49853,10.111,3.71E+05,669.53,717.54,356.43,147.63,14.363,4720.8,21.225,,,,,,,,
21.015,-17.245,67.043,60.354,271.78,78.026,0.4996,10.066,3.94E+05,676.42,721.87,360.25,153.84,14.392,5028.6,21.204,,,,,,,,
20.907,-17.25,65.717,63.581,272.18,77.985,0.50217,10.051,3.93E+05,677.21,722.18,360.7,158.61,14.398,5158.1,21.119,,,,,,,,
20.812,-17.541,64.753,66.048,272.6,77.633,0.50265,10.101,4.27E+05,680.13,727.16,374.1,131.67,14.385,4657.5,21.965,,,,,,,,
20.709,-17.627,5.146,66.426,272.93,77.371,0.50576,10.122,4.44E+05,680.46,730.5,373.94,120.51,14.377,4457.4,22.503,,,,,,,,
20.616,-17.898,63.875,69.672,273.29,77.22,0.51017,10.052,4.47E+05,688.6,731.91,382.65,136.26,14.419,4984.7,21.963,,,,,,,,
20.514,-18.002,6.378,71.566,273.58,76.853,0.50928,10.078,4.70E+05,689.66,734.5,387.67,122.69,14.412,4737.5,22.455,,,,,,,,
20.417,-18.015,63.327,75.042,273.84,76.596,0.51385,10.057,4.67E+05,691.16,734.8,388.98,127.66,14.423,4911,22.348,,,,,,,,
20.314,-18.367,5.698,77.367,274.27,76.475,0.51866,10.131,4.95E+05,693.05,740.13,410.24,99.226,14.393,4211.2,23.379,,,,,,,,
20.211,-18.376,53.803,77.507,274.58,76.068,0.51916,10.074,5.06E+05,696.54,741.67,400.23,109.51,14.427,4665.5,23.158,,,,,,,,
20.122,-18.666,6.549,79.427,275.09,75.869,0.52289,10.029,5.16E+05,704.29,743.75,411.87,117.41,14.454,4993.6,22.823,,,,,,,,
20.018,-18.752,60.873,82.375,275.14,75.452,0.52389,10.092,5.40E+05,702.85,746.49,421.74,94.978,14.43,4435.8,23.664,,,,,,,,
19.958,-18.75,58.443,82.773,275.56,75.299,0.5284,10.093,5.34E+05,703.18,746.69,422.58,93.468,14.43,4421.8,23.682,,,,,,,,
19.959,-18.387,58.468,81.302,275.17,75.551,0.52724,10.121,5.03E+05,695.68,741.31,412.82,96.032,14.403,4283.5,23.468,,,,,,,,
19.949,-18.007,58.416,76.737,275.21,75.738,0.52733,10.084,4.66E+05,691.73,735.92,392.79,113.02,14.413,4681.3,22.687,,,,,,,,
19.956,-17.636,56.767,72.585,274.8,75.951,0.52582,1.012,4.38E+05,684.01,730.61,382.5,114.16,14.382,4472.6,22.543,,,,,,,,
19.958,-17.394,48.844,70.478,274.52,76.067,0.52425,10.124,4.27E+05,679.76,728.38,370.84,119.33,14.373,4499.6,22.482,,,,,,,,
19.958,-16.995,61.288,66.478,274.45,76.118,0.52406,10.094,3.89E+05,675.33,721.3,359.4,136.79,14.378,4846.4,21.535,,,,,,,,
19.959,-16.62,56.246,65.186,274.06,76.434,0.52393,10.094,3.59E+05,668.85,716.35,348.53,149.54,14.367,4940.2,21.168,,,,,,,,
19.968,-16.498,51.561,61.431,274.07,76.478,0.52269,10.099,3.55E+05,667.05,715.41,341.36,150.85,14.36,4932,21.148,,,,,,,,
19.959,-16.137,60.779,57.224,273.57,76.854,0.52429,10.089,3.12E+05,660.77,707.95,335.94,169.88,14.353,5112,20.319,,,,,,,,
19.973,-15.757,56.968,55.103,273.4,76.876,0.52633,10.045,2.83E+05,656.17,703.28,322.79,196.27,14.356,5577,19.644,,,,,,,,
19.967,-15.386,55.777,5.107,273.21,77.229,0.52188,1.01,2.64E+05,648.04,698.29,316.85,193.72,14.324,5196.9,19.672,,,,,,,,
19.973,-15.144,52.415,49.043,273.05,77.251,0.51623,10.101,2.64E+05,644.82,696.45,307.9,199.1,14.315,5257.4,19.617,,,,,,,,
19.971,-14.792,45.342,46.071,272.92,77.414,0.51707,10.089,2.41E+05,639.78,692.43,298.22,216.75,14.309,5439.6,19.225,,,,,,,,
19.976,-14.37,60.566,41.595,272.48,77.626,0.51798,10.071,2.02E+05,630.72,683.82,294.25,245.76,14.299,5689.3,18.336,,,,,,,,
19.975,-14.248,55.697,37.825,272.5,77.804,0.51641,10.055,1.97E+05,629.85,682.82,287.56,256,14.298,5874.4,18.123,,,,,,,,
19.978,-13.887,54.358,35.998,272.12,78.001,0.51422,10.034,1.82E+05,624.05,678.11,279.49,281.85,14.288,6150.4,17.643,,,,,,,,
19.977,-13.511,53.312,32.428,271.89,78,0.51372,10.089,1.63E+05,616.28,673.09,276.18,279.78,14.263,5734.4,17.724,,,,,,,,
19.988,-13.14,38.708,30.848,271.73,78.059,0.50893,10.148,1.60E+05,612.68,670.81,268.41,276.85,14.229,5318.5,18.101,,,,,,,,
19.982,-12.893,55.567,25.543,271.39,78.121,0.50774,10.036,1.52E+05,606.5,664.96,260.13,328.67,14.249,6366.2,16.856,,,,,,,,
19.987,-12.495,54.475,22.249,271.41,78.423,0.50554,10.059,1.35E+05,599.28,659.71,254.4,341.77,14.23,6244.7,16.653,,,,,,,,
19.985,-12.142,46.861,21.038,271,78.435,0.50651,10.032,1.30E+05,594.64,655.82,246.53,371.13,14.223,6555.6,16.183,,,,,,,,
19.989,-11.998,53.978,16.394,270.73,78.637,0.50038,10.081,1.25E+05,590.87,653.17,245.84,362.51,14.206,6172.9,16.497,,,,,,,,
19.985,-11.641,53.627,15.022,270.63,78.882,0.50755,10.089,1.02E+05,582.36,646.8,244.78,389.78,14.195,6129.6,16.004,,,,,,,,
19.983,-11.262,50.568,10.605,270.63,79.063,0.50326,10.083,1.02E+05,577.57,642.62,235.63,412.23,14.181,6281,15.718,,,,,,,,
20.001,-10.886,52.118,0.31542,270.6,79.404,0.50492,1.015,82726,569.97,636.73,233.77,426.3,14.15,5751.3,15.792,,,,,,,,
19.991,-10.644,51.196,0.03839,270.2,79.414,0.5026,10.116,88022,566.47,633.65,226.97,448.92,14.151,6095.7,15.433,,,,,,,,
19.988,-10.268,50.604,0.05443,270.11,79.688,0.50327,10.091,86388,559.56,627.98,221.76,485.99,14.144,6377,14.844,,,,,,,,
19.991,-10.123,49.476,0.02679,270,79.633,0.49855,1.004,1.03E+05,558.46,626.48,214.85,507.76,14.144,6904.7,14.451,,,,,,,,
19.995,-10.125,48.592,-0.00186,270,79.722,0.49854,10.107,90269,559.2,627.38,218.64,486.69,14.134,6284.3,15.002,,,,,,,,
19.951,-10.125,49.243,-0.00524,270.07,79.603,0.49901,10.136,88590,559.25,627.77,220.38,480.02,14.127,6034.3,15.258,,,,,,,,
19.882,-10.479,48.753,-0.01518,270.22,79.396,0.49927,10.121,94104,565.44,632.58,223.12,456.34,14.142,6106.2,15.47,,,,,,,,
19.831,-10.501,48.435,-0.00331,270.6,79.135,0.50115,10.067,1.04E+05,565.57,632.81,220.01,467.1,14.154,6588.8,15.043,,,,,,,,
19.773,-10.679,44.198,-0.00209,270.63,78.952,0.50223,10.089,1.03E+05,569.97,636.12,222.39,446.65,14.156,6359.6,15.405,,,,,,,,
19.69,-10.876,48.668,-0.00958,270.62,78.779,0.5012,1.008,1.11E+05,572.33,638.34,224.61,435.92,14.163,6416.3,15.583,,,,,,,,
19.643,-11.081,48.728,-0.00913,270.94,78.53,0.50675,10.157,98347,574.81,640.88,233.23,409.56,14.15,5672,16.286,,,,,,,,
19.574,-11.251,47.444,0.00494,271.17,78.415,0.51005,10.108,1.03E+05,577.39,642.84,232.88,409.48,14.173,6058.8,15.98,,,,,,,,
19.504,-11.25,47.028,0.01432,271.38,78.228,0.50865,10.092,1.12E+05,578.23,643.57,230.68,409.57,14.175,6218.1,15.95,,,,,,,,
19.436,-11.598,46.464,0.00155,271.59,78.036,0.51081,1.01,1.15E+05,584.15,648.1,235.48,386.37,14.185,6079,16.31,,,,,,,,
19.368,-11.626,40.293,0.67986,272.04,78,0.50787,10.106,1.25E+05,587.56,650.57,235.67,377.17,14.184,6038.2,16.472,,,,,,,,
19.304,-11.804,36.293,19.529,272.29,77.85,0.51668,10.126,1.18E+05,589.22,652.92,246.47,368.63,14.191,5788.9,16.668,,,,,,,,
19.244,-12.001,48.026,21.961,272.52,77.625,0.52043,10.133,1.19E+05,588.41,653.66,254.59,360.11,14.196,5669.6,16.766,,,,,,,,
19.187,-12.206,46.719,2.448,272.78,77.504,0.5178,1.012,1.33E+05,593.52,657.43,255.47,345.29,14.206,5759.1,16.98,,,,,,,,
19.109,-12.376,31.796,23.988,273.06,77.251,0.52019,10.072,1.46E+05,600.98,662.14,250.38,341.21,14.226,6163.9,16.957,,,,,,,,
19.054,-12.375,50.723,26.006,273.24,77.129,0.51835,10.036,1.54E+05,597.03,660,253.03,351.45,14.23,6482.8,16.611,,,,,,,,
18.987,-12.729,47.133,28.952,273.65,76.876,0.52075,10.089,1.62E+05,603.52,665.45,261.31,317.33,14.232,5934.3,17.369,,,,,,,,
18.917,-12.751,44.085,29.939,273.74,76.754,0.52213,10.099,1.65E+05,604.31,666.19,262.09,314.38,14.231,5840.7,17.517,,,,,,,,
18.855,-12.929,43.271,33.639,274.03,76.501,0.52291,10.099,1.78E+05,607.93,669.26,265.33,302.19,14.237,5804.5,17.789,,,,,,,,
18.794,-13.126,42.247,33.518,274.24,76.349,0.52721,1.004,1.84E+05,612.02,671.8,265.06,305.47,14.259,6274.7,17.519,,,,,,,,
18.724,-13.331,28.612,34.605,274.42,76.095,0.52622,10.032,2.06E+05,619.62,677.2,262.64,290.86,14.269,6336.4,17.952,,,,,,,,
18.664,-13.501,44.497,38.883,274.71,75.784,0.52775,10.151,2.13E+05,616.61,676.94,279.18,262.98,14.235,5228.3,18.828,,,,,,,,
18.6,-13.5,43.671,39.215,275.07,75.741,0.53093,10.155,2.08E+05,616.07,676.77,280.22,265.13,14.234,5192.4,18.821,,,,,,,,
18.536,-13.848,42.799,4.244,275.32,75.42,0.53628,10.007,2.27E+05,625.4,682.27,277.46,273.65,14.292,6410,18.135,,,,,,,,
18.471,-13.876,41.663,44.436,275.39,75.339,0.53571,10.028,2.32E+05,625.88,683.04,279.4,265.96,14.29,6211.8,18.4,,,,,,,,
18.406,-14.054,32.969,44.502,275.83,75.044,0.53632,10.104,2.49E+05,629.46,686.6,283.74,240.19,14.275,5498,19.344,,,,,,,,
18.348,-14.251,38.567,4.818,276.3,74.988,0.53598,10.032,2.66E+05,634.05,689.6,283.93,241.92,14.302,6111,19.002,,,,,,,,
18.277,-14.429,42.749,48.878,276.47,74.66,0.54375,10.035,2.62E+05,635.17,690.54,290.89,236.94,14.308,6011.9,19.026,,,,,,,,
18.203,-14.626,41.144,52.591,276.75,74.624,0.54441,10.056,2.75E+05,638.5,693.42,296.34,223.94,14.311,5787.4,19.439,,,,,,,,
18.145,-14.625,39.735,5.487,277.06,74.272,0.5468,0.9985,2.86E+05,640.79,694.72,291.83,235.71,14.324,6427.5,19.084,,,,,,,,
18.083,-14.979,32.147,5.406,277.23,74.192,0.53885,0.99857,3.35E+05,650.36,701.83,290.31,213.15,14.335,6395.4,19.757,,,,,,,,
18.023,-15.001,41.481,56.719,277.49,73.847,0.54797,0.99782,3.19E+05,648.04,700.15,297.3,217.86,14.337,6414,19.464,,,,,,,,
17.951,-15.179,3.988,59.354,277.75,73.801,0.5517,10.071,3.18E+05,648.18,701.6,309.05,194.84,14.325,5517.6,20.275,,,,,,,,
17.902,-15.376,38.949,61.074,278,73.448,0.55306,0.99835,3.42E+05,655.03,705.59,305.47,199.63,14.352,6271.9,19.967,,,,,,,,
17.826,-15.554,3.778,64.562,278.25,73.419,0.54855,0.99905,3.72E+05,659.12,709.2,307.6,187.37,14.356,6189.7,20.396,,,,,,,,
17.77,-15.751,25.526,63.785,278.57,73.059,0.55591,10.022,3.76E+05,663.07,712.62,310.97,173.21,14.36,5843.8,20.99,,,,,,,,
17.706,-15.75,39.467,65.603,278.73,73.041,0.55575,10.012,3.74E+05,661.05,710.98,315.43,176.48,14.359,5922.2,20.643,,,,,,,,
17.635,-16.098,39.325,69.018,279,72.45,0.55881,10.046,4.08E+05,666.56,716,325.63,154.81,14.362,5525.3,21.358,,,,,,,,
17.575,-16.126,38.044,70.672,279.33,72.373,0.56295,10.013,4.04E+05,667.89,716.55,325.05,159.95,14.373,5811,21.134,,,,,,,,
17.514,-16.304,37.511,74.375,279.5,72.122,0.56454,0.99686,4.25E+05,672.73,719.77,326.06,160.52,14.387,6185.7,21.094,,,,,,,,
17.451,-16.501,23.935,74.126,279.73,71.878,0.56099,10.022,4.65E+05,677.48,724.99,326.49,138.16,14.385,5671.1,22.162,,,,,,,,
17.382,-16.679,38.177,7.563,280.08,71.625,0.56117,10.048,4.82E+05,677.86,725.71,337.44,128.25,14.378,5376.3,22.273,,,,,,,,
17.318,-16.876,37.837,79.829,280.44,71.504,0.56482,1.007,4.95E+05,679.99,728.16,346.91,119.42,14.377,5125.7,22.647,,,,,,,,
17.247,-16.875,3.549,79.626,280.62,71.251,0.57186,10.016,4.83E+05,681.9,728.21,343.2,127.94,14.397,5600.3,22.193,,,,,,,,
17.2,-17.223,35.298,83.675,280.85,71.129,0.5727,0.99649,5.13E+05,690.06,733.63,347.8,124.96,14.42,6007.8,22.232,,,,,,,,
17.127,-17.251,34.954,84.126,281.21,70.876,0.57042,0.9987,5.35E+05,690.51,735.01,348.2,116.42,14.415,5798.2,22.596,,,,,,,,
17.059,-17.429,33.816,84.778,281.37,70.754,0.57157,10.039,5.53E+05,691.7,737.12,357.55,103.29,14.406,5279.1,23.188,,,,,,,,
16.99,-17.626,27.165,88.745,281.55,70.501,0.57332,0.99616,5.79E+05,699.16,741.85,353.71,107.18,14.435,5963.3,23.083,,,,,,,,
16.936,-17.804,36.543,90.128,281.96,70.379,0.58226,10.114,5.77E+05,693.17,740.33,384.68,87.123,14.383,4522,23.943,,,,,,,,
16.88,-18.001,33.295,93.543,282,70.126,0.58308,1.007,6.00E+05,699.15,744.31,385.69,83.82,14.413,4845.6,24.006,,,,,,,,
16.972,-17.769,33.993,88.795,281.65,70.472,0.58336,10.051,5.61E+05,695.77,740.14,375.71,95.152,14.415,5072.3,23.405,,,,,,,,
17.097,-17.393,34.034,84.538,281.07,70.849,0.58095,10.104,5.25E+05,686.69,733.88,369.51,102.96,14.379,4701.6,23.301,,,,,,,,
17.213,-17.018,35.552,82.483,280.67,71.224,0.5818,10.054,4.73E+05,681.29,728.12,356.7,123.16,14.392,5206.4,22.363,,,,,,,,
17.352,-16.873,36.036,77.804,280.11,71.599,0.56878,10.048,4.75E+05,680.49,727.3,345.63,125.4,14.387,5321.4,22.329,,,,,,,,
17.469,-16.516,36.322,75.698,279.59,71.974,0.56967,10.035,4.30E+05,673.82,721.52,338.19,142.91,14.382,5512.3,21.708,,,,,,,,
