in1,in2,in3,in4,in5,in6,out1,out2,out3,out4,out5,out6,out7,out8,,,,,,,,,
34.579,772.28,1499.8,-11.843,44.247,10.607,3118.8,13.69,12.267,1397.2,6.36E+05,720.84,675.57,1045.2,,,,,,,,,
35.118,760.5,1499.9,-11.764,47.341,10.606,3118.5,13.691,12.17,1363.2,6.28E+05,722.01,676.04,1030.2,,,,,,,,,
35.391,755.91,1499.9,-11.685,50.388,10.577,3218.8,13.719,12.155,1347.5,6.51E+05,722.9,676.59,1026.8,,,,,,,,,
35.998,727.59,1499.9,-11.608,53.396,10.568,3250,13.722,11.828,1273.3,6.33E+05,722.12,674.34,1028.1,,,,,,,,,
37.242,719.33,1500,-11.531,56.478,10.553,3292.3,13.742,11.887,1239.5,6.49E+05,727.59,679.09,973.84,,,,,,,,,
37.058,700.21,1499.6,-11.453,5.951,10.536,3354.9,13.751,11.586,1195.3,6.40E+05,723.9,674.51,1008.6,,,,,,,,,
39.304,678.11,1500,-11.375,62.668,10.518,3399.8,13.781,11.583,1117.8,6.55E+05,732.82,681.83,914.36,,,,,,,,,
38.556,689.5,1500,-11.299,65.752,10.503,3444.9,13.793,11.652,1154.1,6.71E+05,730.48,680.12,945,,,,,,,,,
38.377,667.5,1499.9,-11.224,68.776,10.513,3430.4,13.775,11.302,1102.9,6.35E+05,726.38,675.01,977.28,,,,,,,,,
39.293,653.09,1499.9,-11.144,71.815,10.495,3493.6,13.796,11.224,1057.5,6.43E+05,729.27,676.95,945.66,,,,,,,,,
39.944,647.22,1499.9,-11.065,74.974,10.473,3564.7,13.822,11.236,1036.6,6.62E+05,731.97,679.16,919.31,,,,,,,,,
40.135,627.26,1499.8,-10.987,78.008,10.464,3635.6,13.825,10.975,982.51,6.49E+05,730.23,676.36,932.14,,,,,,,,,
41.313,622.54,1500,-10.911,81.023,10.437,3712.8,13.863,11.078,961.41,6.79E+05,735.94,681.54,874.07,,,,,,,,,
41.425,594.97,1499.7,-10.831,84.175,10.386,4033.3,13.896,10.713,884.25,6.94E+05,732.85,676.97,907.6,,,,,,,,,
43.16,580.57,1500,-10.753,87.276,10.432,3788.3,13.872,10.715,846.65,6.54E+05,740.04,683.13,809.52,,,,,,,,,
43.299,574.06,1500,-10.675,90.249,10.423,3845.8,13.879,10.643,830.93,6.55E+05,739.93,682.61,808.49,,,,,,,,,
43.141,565.61,1499.8,-10.597,93.408,10.375,4121.9,13.913,10.518,808.24,6.85E+05,738.11,680.21,834.27,,,,,,,,,
44.297,549.21,1500,-10.518,96.579,10.364,4165.9,13.93,10.439,767.96,6.85E+05,742.2,683.25,779.88,,,,,,,,,
44.287,536.06,1499.8,-10.448,99.482,10.353,4293.8,13.93,10.249,737.09,6.79E+05,740.46,680.66,794.69,,,,,,,,,
45.626,519.5,1499.9,-10.368,10.261,1.033,4374.1,13.962,10.195,700.14,6.90E+05,745.58,684.77,729.83,,,,,,,,,
46.531,503.46,1499.8,-10.291,10.568,10.314,4448.3,13.982,10.087,666.11,6.90E+05,748.4,686.69,690.8,,,,,,,,,
47.199,495.91,1500,-10.209,10.881,1.03,4485.7,14,10.07,651.87,6.96E+05,751.03,689,659.62,,,,,,,,,
47.498,477.38,1499.9,-10.133,11.188,10.281,4662.6,14.007,98.457,612.67,6.88E+05,750.2,686.83,663.77,,,,,,,,,
48.274,469.19,1499.9,-10.058,11.482,10.278,4608.2,14.02,98.286,598.51,6.83E+05,753.17,689.65,625.31,,,,,,,,,
48.355,458.51,1499.8,-99.813,11.775,1.026,4770.6,14.025,96.886,576.88,6.82E+05,752.05,687.52,637.85,,,,,,,,,
49.256,446.56,1500,-99.031,12.084,10.246,4789.1,14.045,9.638,555.43,6.79E+05,754.93,690.03,604.22,,,,,,,,,
49.212,437.08,1499.7,-98.222,12.409,10.226,4994.2,14.048,94.987,536.85,6.82E+05,753.06,686.9,626.76,,,,,,,,,
51.271,409.91,1500,-97.468,12.697,10.213,4878.5,14.08,93.739,488.66,6.60E+05,758.23,691.28,556.37,,,,,,,,,
52.26,405.44,1499.9,-96.687,13.005,10.185,4966,14.111,94.481,483.55,6.75E+05,762.36,696.1,529.89,,,,,,,,,
51.404,403.71,1499.9,-95.906,13.318,10.165,5298.8,14.099,93.161,478.97,6.92E+05,757.6,689.5,584.8,,,,,,,,,
51.581,388.04,1499.7,-95.149,13.623,10.166,5332.9,14.091,91.055,450.63,6.78E+05,754.67,684.17,593.52,,,,,,,,,
54.048,360.53,1500,-94.367,13.927,10.139,5294.5,14.133,90.275,406.37,6.72E+05,760.02,688.56,528.95,,,,,,,,,
54.976,358.88,1499.9,-93.586,14.24,10.122,5318.4,14.157,91.299,407.66,6.77E+05,764.51,694.26,503.08,,,,,,,,,
55.825,335.44,1499.8,-92.805,14.545,1.012,5324.3,14.157,88.856,369,6.70E+05,762.33,688.81,493.98,,,,,,,,,
58.48,303.26,1499.7,-91.999,14.858,1.009,5375.3,14.195,87.532,326.45,6.76E+05,766.99,692.17,444.42,,,,,,,,,
61.523,279.42,1499.8,-91.242,15.162,10.067,5267.2,14.245,8.8,317.11,6.64E+05,776.2,703.79,378.64,,,,,,,,,
62.603,273.27,1500,-90.461,15.473,10.041,5424.7,14.265,88.603,323.76,6.77E+05,780.24,709.25,368.84,,,,,,,,,
62.639,268.82,1500,-8.968,15.771,10.036,5515.9,14.262,87.924,316.21,6.87E+05,779.19,707.34,374.07,,,,,,,,,
63.708,247.83,1500,-88.922,16.082,10.008,5862.5,14.264,86.083,294.18,7.25E+05,778.53,705.72,378.46,,,,,,,,,
65.089,237.09,1500.1,-88.146,16.387,0.99951,5864.6,14.284,86.308,301.06,7.23E+05,783.13,711.96,355.4,,,,,,,,,
65.422,217.24,1499.8,-87.382,16.678,0.99753,6267.3,14.264,83.462,268.25,7.72E+05,778.86,705.21,374.2,,,,,,,,,
67.995,188.53,1499.8,-86.591,16.995,0.99475,6438.3,14.286,82.389,266.52,7.89E+05,787.49,713.71,342.83,,,,,,,,,
69.855,178.55,1499.9,-85.879,17.303,0.99347,6353.4,14.318,83.556,290.39,7.73E+05,799.61,725.31,310.13,,,,,,,,,
70.122,168.55,1499.9,-85.101,17.6,0.99174,6679.4,14.303,82.179,276.1,8.07E+05,799.43,722.96,321.1,,,,,,,,,
70.773,157.58,1499.9,-84.323,17.91,0.99099,6778.2,14.301,81.209,269.48,8.19E+05,802.82,723.62,316.46,,,,,,,,,
71.082,155.42,1499.9,-83.539,18.224,0.98743,7344.4,14.285,81.328,272.65,8.64E+05,804.49,725.16,333.78,,,,,,,,,
71.286,145.23,1500,-82.757,18.522,0.98796,7317.7,14.278,79.688,257.29,8.70E+05,804.56,722.25,331.14,,,,,,,,,
71.68,128.48,1499.8,-81.976,18.834,0.98608,7745,14.25,77.035,233.39,9.17E+05,804.94,717.71,344.53,,,,,,,,,
72.501,122.51,1499.9,-81.195,19.146,0.98325,8137.8,14.244,77.273,240.55,9.47E+05,811.33,722.19,345.99,,,,,,,,,
72.741,110.51,1499.9,-80.414,19.444,0.98332,8208.9,14.231,75.162,223.31,9.62E+05,811.75,718.53,346.93,,,,,,,,,
73.578,92.739,1499.9,-79.632,19.756,0.98074,8698.5,14.206,7.285,208.35,1.01E+06,816.88,717.32,354.09,,,,,,,,,
74.146,90.869,1500.2,-78.868,20.064,0.98192,8371.6,14.229,73.492,218,9.80E+05,822.47,721.83,332.28,,,,,,,,,
73.51,88.793,1499.9,-78.075,20.366,0.97977,8954.4,14.189,71.673,201.06,1.04E+06,815.07,714.35,364.8,,,,,,,,,
73.308,101.37,1500.1,-77.289,35.912,0.9786,9282.6,14.21,70.082,279.83,1.07E+06,810.66,713.54,351.74,,,,,,,,,
72.316,88.717,1499.7,-76.522,30.995,0.97465,10390,14.128,66.781,213.25,1.18E+06,798.89,698.06,422.11,,,,,,,,,
74.354,49.549,1499.9,-75.782,21.258,0.97479,10198,14.11,63.967,152,1.17E+06,816.49,700.34,403.22,,,,,,,,,
75.216,49.15,1500,-76.012,21.183,0.97442,10060,14.132,6.558,167.23,1.15E+06,825.31,708.97,382.02,,,,,,,,,
74.982,65.038,1500.1,-77.491,20.585,0.97823,9176.3,14.18,69.101,188.97,1.06E+06,826.28,716.06,351.87,,,,,,,,,
74.732,82.889,1500.1,-79.055,19.973,0.9794,8794,14.214,72.899,215.03,1.02E+06,826.82,723.23,339.18,,,,,,,,,
74.147,106.93,1500.2,-80.603,19.367,0.97802,8899,14.229,77.136,246.98,1.01E+06,824.32,729.64,347.98,,,,,,,,,
73.116,124.08,1500.1,-8.218,18.785,0.98472,7709.5,14.276,78.818,257.27,9.03E+05,818.11,728.81,319.64,,,,,,,,,
72.581,144.7,1500.2,-83.743,18.129,0.98845,6948.5,14.32,81.958,286.45,8.27E+05,817.02,733.83,296.41,,,,,,,,,
71.055,167.13,1500.2,-85.305,17.512,0.99113,6592.9,14.325,83.514,295.66,7.92E+05,807.32,730.62,302.86,,,,,,,,,
69.94,191.6,1500.2,-86.902,16.878,0.99133,6546.5,14.329,86.113,319.63,7.77E+05,802.85,732,314.52,,,,,,,,,
68.421,209.88,1500,-8.844,16.281,0.99653,5871.7,14.331,86.806,320.85,7.18E+05,796.32,727.4,306.72,,,,,,,,,
68.11,219.78,1500.2,-89.947,15.668,10.022,5055.9,14.344,87.917,334.59,6.41E+05,797.43,729.6,271.23,,,,,,,,,
66.755,255.33,1500.3,-91.495,15.099,1.006,4573.7,14.343,91.679,381.15,5.85E+05,798.75,734.83,258.51,,,,,,,,,
63.296,299.62,1500.5,-93.032,14.464,10.087,4584.6,14.297,93.746,394.39,5.92E+05,791.86,727.95,300.31,,,,,,,,,
58.42,343.26,1500.1,-94.601,13.84,10.109,4926.7,14.22,9.367,399.2,6.44E+05,778.08,711.78,399.9,,,,,,,,,
56.602,356.04,1500.1,-95.448,13.521,1.015,4777.4,14.18,92.996,407.55,6.33E+05,772.1,704.89,423.84,,,,,,,,,
55.081,374.05,1500,-9.547,13.515,10.143,5006.2,14.163,93.697,433.98,6.65E+05,769.08,702.27,469.74,,,,,,,,,
54.351,370.11,1500.1,-95.469,13.516,10.168,4927.1,14.137,92.028,423.8,6.45E+05,764.24,695.5,486.82,,,,,,,,,
53.86,384.92,1500,-95.469,13.516,10.163,4981.4,14.139,93.617,450.59,6.64E+05,765.67,698.64,494.45,,,,,,,,,
53.034,377.96,1500,-95.469,13.516,1.016,5182.8,14.117,91.489,434.57,6.68E+05,759.48,689.74,540.91,,,,,,,,,
53.797,375.3,1499.9,-95.469,13.516,10.163,5036.6,14.131,92.077,431.79,6.57E+05,762.72,693.89,507.96,,,,,,,,,
54.445,372.23,1500,-95.469,13.516,10.157,5001.6,14.145,92.516,428,6.56E+05,765.28,697.04,488.05,,,,,,,,,
54.191,373.51,1499.9,-95.808,13.542,1.017,4925.3,14.136,92.311,430.24,6.47E+05,764.36,695.92,488.72,,,,,,,,,
54.322,369.06,1500,-99.571,13.82,10.159,5008.5,14.139,91.865,427.32,6.54E+05,764.34,694.81,491.29,,,,,,,,,
54.197,359.87,1499.8,-10.357,14.116,10.155,5107.9,14.131,90.326,415.06,6.57E+05,761.63,689.57,506.44,,,,,,,,,
55.311,341.53,1499.8,-10.718,14.385,10.164,4934.2,14.139,88.997,389.68,6.36E+05,762.93,688.72,471.7,,,,,,,,,
56.741,328.57,1500,-11.111,14.647,10.142,4956.8,14.167,8.901,376.38,6.42E+05,767.45,692.65,438.5,,,,,,,,,
58.738,289.67,1499.7,-11.504,14.956,10.186,4462.7,14.168,85.473,322.87,5.86E+05,767.94,688.47,374.99,,,,,,,,,
62.173,274.94,1500,-11.922,15.258,10.149,4288.8,14.244,87.959,338.74,5.74E+05,783.7,707.97,293.22,,,,,,,,,
61.926,267.1,1499.8,-12.323,15.522,10.136,4490.6,14.236,86.372,322.83,6.03E+05,780.46,702.16,311.85,,,,,,,,,
63.083,252.53,1499.9,-12.725,15.837,1.016,4151.5,14.245,85.522,317.03,5.70E+05,783.82,704.72,272.37,,,,,,,,,
64.339,242.71,1500,-13.108,16.117,10.152,4050.9,14.268,85.691,323.92,5.64E+05,788.88,710.42,248.77,,,,,,,,,
65.027,222.34,1499.9,-13.505,16.411,10.168,3904.3,14.265,83.184,299.66,5.59E+05,787.11,706.67,235.89,,,,,,,,,
66.991,209.4,1500,-13.904,16.702,10.159,3702.1,14.302,8.385,318.71,5.44E+05,796.47,717.4,203.25,,,,,,,,,
67.702,195.89,1500,-14.305,16.995,10.169,3557.6,14.306,82.499,310.02,5.38E+05,797.91,717.44,191.53,,,,,,,,,
68.46,179.99,1499.9,-14.719,17.294,10.191,3310.5,14.306,8.073,297.88,5.20E+05,799.7,716.93,177.38,,,,,,,,,
69.531,174.1,1499.9,-15.131,17.59,10.169,3331.1,14.333,81.325,314.39,5.31E+05,806.87,723.72,168.2,,,,,,,,,
70.409,154.65,1499.9,-15.524,17.878,10.192,3073.3,14.333,79.042,297.52,5.15E+05,810.29,722.84,156.77,,,,,,,,,
71.007,151.05,1500,-15.938,18.177,10.187,3020.4,14.346,79.269,308.1,5.15E+05,814.77,726.69,149.13,,,,,,,,,
71.033,142.86,1499.9,-16.319,18.455,10.177,3137.3,14.344,77.675,293.92,5.39E+05,813.19,723.22,157.33,,,,,,,,,
70.894,143.26,1499.9,-16.702,18.736,1.018,3119.8,14.341,77.421,294.66,5.39E+05,811.94,722.28,157.53,,,,,,,,,
71.118,132.61,1499.9,-17.107,19.031,10.173,3192.3,14.341,7.562,280.7,5.60E+05,811.74,719.42,163.41,,,,,,,,,
71.786,125.31,1499.9,-17.522,19.333,10.179,3051.9,14.35,75.173,284.97,5.51E+05,816.49,722.26,154.34,,,,,,,,,
72.144,119.3,1499.9,-17.907,19.613,10.169,3096.5,14.358,74.477,283.97,5.65E+05,818.57,722.8,154.52,,,,,,,,,
72.517,108.45,1500,-18.312,19.908,10.179,2986.9,14.356,72.751,273.66,5.63E+05,820.19,721.23,153.54,,,,,,,,,
72.701,101.44,1499.9,-18.715,20.201,10.193,2874.5,14.353,71.463,267.05,5.56E+05,820.74,719.69,153.28,,,,,,,,,
73.245,87.281,1500,-19.103,20.481,10.188,2876.3,14.357,69.255,253.89,5.71E+05,823.48,717.87,156.84,,,,,,,,,
73.783,81.962,1500,-19.505,20.775,10.203,2695,14.362,68.917,259.13,5.53E+05,827.75,720.55,148.82,,,,,,,,,
73.583,77.025,1500,-19.908,21.069,1.022,2623.7,14.349,67.335,248.02,5.47E+05,825.13,716.25,156.41,,,,,,,,,
73.569,74.346,1500,-20.311,21.367,1.021,2698.5,14.351,66.595,245.4,5.64E+05,824.35,714.69,160.02,,,,,,,,,
72.886,77.116,1499.8,-20.719,36.326,1.023,2703.9,14.349,62.822,296.12,5.81E+05,809.96,704.52,156.24,,,,,,,,,
72.962,60.809,1499.8,-21.127,29.023,10.221,2798.5,14.335,60.839,239.25,6.04E+05,812.2,698.67,183.54,,,,,,,,,
74.187,46.259,1500,-21.522,22.192,10.217,2668.8,14.346,61.049,214.18,5.92E+05,825.79,705.51,180.38,,,,,,,,,
74.532,41.312,1500,-21.938,22.54,10.205,2707.2,14.355,60.396,215.39,6.07E+05,828.1,706.06,178.35,,,,,,,,,
74.387,36.819,1499.9,-22.325,22.83,10.199,2790.4,14.35,59.064,206.88,6.27E+05,825.85,701.72,187.73,,,,,,,,,
74.38,25.802,1499.9,-22.709,23.108,10.212,2750.6,14.34,56.562,190.06,6.32E+05,824.2,694.92,203.95,,,,,,,,,
74.898,22.713,1500,-22.598,23.269,10.207,2711.7,14.351,56.659,194.92,6.29E+05,828.62,698.42,194.92,,,,,,,,,
74.593,33.3,1500,-22.128,23.305,10.204,2742.3,14.352,58.526,205.6,6.22E+05,827.11,701.59,187.33,,,,,,,,,
74.233,35.217,1500,-21.621,23.351,10.198,2847.9,14.346,58.415,199.45,6.33E+05,823.81,698.74,193.85,,,,,,,,,
73.706,50.439,1500.1,-21.091,23.396,10.214,2756.6,14.34,60.947,214.19,6.00E+05,821.07,702.43,185.43,,,,,,,,,
72.354,65.215,1500,-20.579,23.439,1.019,3106.9,14.326,6.208,210.99,6.36E+05,809.95,696.73,199.22,,,,,,,,,
71.669,70.85,1500.1,-20.032,23.483,1.02,3130.1,14.311,62.259,205.42,6.30E+05,804.26,693,208.3,,,,,,,,,
70.744,83.285,1500.1,-19.54,23.522,10.158,3635.9,14.309,63.571,207.13,6.84E+05,796.88,690.22,219.14,,,,,,,,,
69.729,91.889,1500,-19.027,23.567,10.175,3620.9,14.288,6.387,202.04,6.71E+05,788.86,685.06,231.33,,,,,,,,,
68.851,97.544,1500.1,-18.504,23.614,10.193,3596.1,14.266,63.761,195.24,6.60E+05,781.89,679.68,245.03,,,,,,,,,
67.597,110.84,1500,-17.998,23.653,10.171,3971.8,14.252,64.745,196.21,6.95E+05,773.4,674.64,263.11,,,,,,,,,
66.138,120.52,1500.1,-17.474,23.696,10.167,4244.5,14.226,6.47,191.66,7.20E+05,763.93,665.97,292.16,,,,,,,,,
64.576,137.53,1500.1,-16.944,23.745,10.176,4353,14.199,65.954,200.84,7.19E+05,757.99,660.85,313.1,,,,,,,,,
62.348,152.96,1499.9,-16.436,23.786,10.151,4935.8,14.163,66.106,207.99,7.83E+05,749.26,648.75,371.67,,,,,,,,,
61.539,162.31,1500.2,-15.916,23.827,10.122,5355.8,14.154,66.924,215.13,8.26E+05,748,646.42,398.16,,,,,,,,,
58.499,179.91,1500.1,-15.427,23.872,1.015,5494.7,14.089,66.483,230.04,8.39E+05,737.29,630.06,492.01,,,,,,,,,
56.113,193.52,1500.1,-14.912,23.914,10.154,5816.3,14.039,66.229,240.57,8.76E+05,728.78,617.72,591.8,,,,,,,,,
55.331,195.61,1500,-14.4,23.958,10.154,5963.3,14.019,65.744,237.97,8.94E+05,725.01,612.37,637.09,,,,,,,,,
53.429,218.83,1500.1,-13.912,23.997,10.118,6592.3,14.001,67.792,263.35,9.58E+05,722.38,609.99,710.75,,,,,,,,,
50.644,229.26,1500.1,-13.396,24.039,10.126,6971.3,13.938,66.722,264.91,1.01E+06,710.17,594.32,862.33,,,,,,,,,
48.668,242.48,1500.1,-12.88,24.086,10.125,7267.2,13.902,66.978,273.77,1.05E+06,703.64,587.18,962.02,,,,,,,,,
46.591,254.8,1500.1,-12.366,24.129,1.013,7494.4,13.862,67.012,280.61,1.09E+06,696.59,579.73,1071.9,,,,,,,,,
44.938,265.02,1500.1,-11.855,24.169,10.114,7881.4,13.836,67.179,286.05,1.15E+06,691.39,574.78,1165.5,,,,,,,,,
42.62,280.84,1500.1,-11.333,24.217,10.132,7857.1,13.795,67.546,298.09,1.17E+06,685.35,571.1,1293,,,,,,,,,
40.252,298.03,1500.2,-10.826,24.258,10.102,8256.2,13.772,68.223,313.8,1.26E+06,679.92,569.99,1444.4,,,,,,,,,
37.819,305.73,1500,-10.311,24.301,10.101,8371.1,13.738,6.734,315.73,1.31E+06,671.13,565.77,1594.5,,,,,,,,,
37.416,313.07,1500,-97.977,24.347,10.102,8306.8,13.74,68.076,323.49,1.29E+06,671.36,568.48,1609.3,,,,,,,,,
35.548,331.3,1500.1,-92.763,24.388,10.094,8317.4,13.737,69.236,350.11,1.29E+06,668.09,571.79,1696,,,,,,,,,
33.063,339.21,1500.1,-87.711,24.43,10.089,8371.5,13.721,68.383,368.22,1.29E+06,659.02,567.34,1793.7,,,,,,,,,
31.905,348.7,1500.1,-82.555,24.474,10.088,8329.2,13.722,6.881,388.8,1.26E+06,656.03,567.73,1823.4,,,,,,,,,
29.979,358.45,1500,-77.398,24.519,10.089,8284.2,13.718,68.664,423.2,1.21E+06,649.64,564.88,1867.9,,,,,,,,,
27.646,355.81,1500,-72.302,24.559,10.085,8389.3,13.703,66.481,446.73,1.20E+06,639.01,554.74,1924.4,,,,,,,,,
27.282,353.83,1500,-67.238,24.595,10.075,8505.2,13.702,6.592,439.8,1.20E+06,636.86,552.46,1935.7,,,,,,,,,
26.547,362.72,1500,-62.243,34.006,10.101,8356.7,13.684,66.267,563.87,1.28E+06,638.71,559.11,1931,,,,,,,,,
23.661,363.44,1500,-57.172,36.916,10.072,8776.6,13.673,64.219,639.22,1.34E+06,627.62,548.9,1990.1,,,,,,,,,
23.702,359.62,1499.9,-51.992,25.003,10.011,9231.6,13.698,64.131,484.55,1.25E+06,622.97,539.81,2015.9,,,,,,,,,
23.684,361.1,1500,-46.836,24.754,10.041,8864.5,13.701,64.232,481.19,1.17E+06,622.62,540.38,2003.2,,,,,,,,,
21.455,359.39,1500,-41.694,24.818,10.051,8812.7,13.688,62.276,512.19,1.12E+06,612.81,530.62,2039,,,,,,,,,
20.502,363.04,1500,-36.615,24.863,10.036,8966,13.69,62.114,527.56,1.13E+06,609.5,527.57,2055.3,,,,,,,,,
18.868,366.25,1500,-3.14,24.903,10.036,8975.1,13.686,61.353,558.16,1.10E+06,603.19,521.53,2078,,,,,,,,,
17.646,366.97,1500,-26.258,24.945,10.014,9220.4,13.682,60.592,571.77,1.11E+06,598.27,516.01,2103.5,,,,,,,,,
16.814,368.1,1500,-21.263,24.992,10.003,9344.1,13.68,6.015,580.93,1.11E+06,594.95,512.37,2118.5,,,,,,,,,
16.052,367.04,1500,-2.254,25.039,10.009,9307,13.676,59.439,598.31,1.10E+06,591.7,508.99,2130.6,,,,,,,,,
15.944,364.38,1500,-25.908,25.098,10.009,9337,13.672,58.994,601.28,1.12E+06,590.98,507.97,2136,,,,,,,,,
16.219,362.46,1500,-29.238,25.148,10.008,9369.6,13.67,58.933,597.5,1.14E+06,591.92,508.72,2134.8,,,,,,,,,
17.204,358.73,1500,-32.333,25.204,1.001,9355.6,13.671,59.113,574.96,1.15E+06,595.34,512,2122.2,,,,,,,,,
17.642,356.24,1500,-35.795,25.254,0.99947,9545.9,13.669,59.124,564.35,1.20E+06,596.92,512.97,2123.6,,,,,,,,,
18.51,353.09,1500,-39.123,25.315,10.045,9003.4,13.669,59.191,555.87,1.13E+06,599.61,516.4,2096.1,,,,,,,,,
19.604,350.79,1500,-4.24,25.363,1.003,9167.3,13.672,5.971,532.45,1.18E+06,603.87,520.07,2086.2,,,,,,,,,
19.964,348.44,1499.9,-45.801,25.419,10.043,9039.5,13.669,59.614,529.45,1.17E+06,604.92,520.95,2078.9,,,,,,,,,
20.954,346.01,1500,-49.074,25.471,10.037,9103.3,13.671,60.019,510.34,1.20E+06,608.65,524.14,2067.5,,,,,,,,,
21.521,342.95,1500,-5.252,25.528,10.042,9067.2,13.669,59.996,500.54,1.21E+06,610.44,525.4,2060.1,,,,,,,,,
21.842,342.56,1499.9,-55.805,25.582,10.023,9275,13.67,60.237,496.88,1.27E+06,611.97,526.4,2062.2,,,,,,,,,
22.6,338.45,1499.9,-59.138,25.636,10.048,9026,13.667,60.151,484.63,1.24E+06,614.13,528.09,2045.7,,,,,,,,,
24.266,335.67,1500,-62.505,25.691,10.053,8952.8,13.671,60.991,455.82,1.26E+06,620.49,533.68,2017.6,,,,,,,,,
24.701,333.88,1500,-65.822,25.742,10.069,8803.4,13.668,61.033,452.96,1.25E+06,621.96,534.77,2006.9,,,,,,,,,
24.693,332.06,1500,-69.178,25.8,10.062,8898.2,13.666,60.792,454.53,1.27E+06,621.71,533.9,2012.2,,,,,,,,,
25.592,326.56,1499.9,-72.559,25.851,10.047,9077.8,13.665,60.706,431.42,1.33E+06,624.26,534.9,2006.4,,,,,,,,,
26.937,327.44,1500,-7.591,25.91,10.044,9074.1,13.673,61.883,415.93,1.36E+06,630.34,540.44,1980.2,,,,,,,,,
26.734,326.18,1499.9,-79.136,25.96,10.052,9020.2,13.669,61.536,423.29,1.36E+06,629.32,539.11,1984.3,,,,,,,,,
27.807,319.46,1499.9,-82.619,26.02,10.077,8791.8,13.663,61.311,402.04,1.34E+06,632.06,540.3,1960.1,,,,,,,,,
29.286,322.5,1500,-85.791,26.068,10.072,8790.7,13.676,62.933,388.85,1.37E+06,639.38,547.11,1925.6,,,,,,,,,
29.302,321.08,1500,-89.025,26.126,10.076,8777.2,13.673,6.274,391.3,1.37E+06,639.25,546.49,1926.6,,,,,,,,,
29.455,312.87,1499.9,-92.471,26.176,10.083,8777.1,13.663,61.628,380.18,1.39E+06,637.73,543.21,1928.9,,,,,,,,,
31.163,304.15,1499.9,-95.803,26.231,10.083,8817,13.666,61.666,347.17,1.42E+06,642.58,545.06,1891.2,,,,,,,,,
32.496,296.18,1499.9,-99.122,26.285,10.071,8975.3,13.671,61.554,323.9,1.48E+06,646.01,545.54,1860.8,,,,,,,,,
33.155,291.62,1499.9,-10.252,26.341,10.091,8796.6,13.667,61.348,316.24,1.45E+06,647.53,545.58,1834.8,,,,,,,,,
34.167,283.14,1500,-10.58,26.394,1.009,8852.8,13.668,6.088,299.83,1.48E+06,649.27,544.55,1802.9,,,,,,,,,
35.424,272.59,1499.9,-10.915,26.449,10.097,8830.5,13.669,60.261,281.82,1.48E+06,651.22,543.13,1752.8,,,,,,,,,
36.39,268.55,1500,-11.252,26.504,10.078,9026.4,13.68,60.477,275.92,1.53E+06,654.21,543.57,1715.9,,,,,,,,,
37.265,258.25,1500,-11.584,26.553,10.093,8925.1,13.678,59.567,262.75,1.51E+06,654.44,541.05,1671.3,,,,,,,,,
38.595,248.09,1500,-11.92,26.612,10.091,8975.6,13.687,59.082,250.77,1.51E+06,656.69,539.62,1603.7,,,,,,,,,
39.556,237.09,1499.8,-12.246,26.663,10.085,9104.2,13.691,58.162,238.45,1.53E+06,656.92,536.76,1559,,,,,,,,,
41.533,231.41,1500,-12.591,26.723,10.113,8669.1,13.722,58.847,237.57,1.41E+06,664.16,540.88,1433.5,,,,,,,,,
41.552,225,1499.8,-12.92,26.773,10.117,8680,13.714,57.843,230.59,1.42E+06,661.84,537.65,1441.3,,,,,,,,,
43.195,216.85,1500,-13.253,26.832,10.123,8490.1,13.741,57.915,226.58,1.36E+06,666.98,540.4,1349.6,,,,,,,,,
43.889,204.34,1499.8,-13.59,26.879,10.137,8342.8,13.74,56.473,213.17,1.34E+06,665.8,537.39,1330,,,,,,,,,
45.519,196.67,1499.9,-13.911,26.934,10.114,8446.7,13.774,56.672,210.85,1.34E+06,671.63,541.6,1246.2,,,,,,,,,
46.97,191.07,1500,-14.247,26.989,1.013,8017.5,13.802,56.972,211.18,1.26E+06,677.48,547.33,1163.1,,,,,,,,,
46.875,184.93,1499.9,-14.579,27.043,10.134,8034.8,13.792,5.59,204.32,1.27E+06,674.68,543.48,1181.6,,,,,,,,,
49.493,158.59,1499.8,-14.903,27.096,10.136,7721.1,13.826,53.854,180.44,1.23E+06,679.48,545.85,1082,,,,,,,,,
52.633,154,1499.9,-15.233,27.152,10.137,7073,13.905,55.835,189.43,1.11E+06,695.59,565.38,878.8,,,,,,,,,
52.939,149.29,1500,-15.583,27.207,10.148,6898.4,13.906,55.313,186.66,1.10E+06,695.61,565.09,865.17,,,,,,,,,
52.886,146.5,1499.8,-15.907,27.256,10.139,7054.4,13.904,54.829,184.88,1.12E+06,694.24,562.83,873.55,,,,,,,,,
54.976,125.35,1499.9,-16.248,27.316,10.146,6690.3,13.935,5.316,167.11,1.08E+06,698.03,566.4,790.43,,,,,,,,,
57.748,114.95,1500,-16.579,27.367,10.155,6081,14,53.914,165.4,9.98E+05,709.61,583.08,647.08,,,,,,,,,
58.398,114.45,1500,-16.924,27.426,1.015,5999.3,14.019,54.457,169,9.87E+05,713.13,588.39,610.2,,,,,,,,,
58.054,112.17,1499.9,-17.247,27.476,10.156,6011.6,14.007,53.735,167.28,9.95E+05,710.31,583.99,631.05,,,,,,,,,
59.408,97.515,1499.9,-17.574,27.532,1.017,5684.7,14.026,52.471,154.92,9.63E+05,712.35,586.75,593.88,,,,,,,,,
