in1,in2,in3,in4,in5,in6,in7,in8,out1,out2,out3,out4,out5,out6,out7,out8,,,,,,,,
27.16,-18.374,24.172,14.715,289.13,100.35,0.61941,0.99977,1.41E+05,641.11,695.64,585.62,368.31,14.477,5044.9,15.029,,,,,,,,
27.019,-18.021,34.723,14.428,288.78,99.974,0.62305,10.014,1.27E+05,633.36,689.29,566.48,370.75,14.465,4912.8,14.646,,,,,,,,
26.876,-17.999,34.379,14.15,288.36,99.599,0.62108,10.076,1.34E+05,638.02,692.35,573.85,326.7,14.44,4306.1,15.194,,,,,,,,
26.74,-17.794,25.396,13.904,287.69,99.224,0.61769,10.024,1.23E+05,633.7,689.52,549.98,370.93,14.451,4845,14.955,,,,,,,,
26.601,-17.624,36.379,13.648,287.39,98.849,0.61223,0.99988,1.14E+05,629.28,685.89,529.02,390.58,14.451,5170.4,14.591,,,,,,,,
26.455,-17.625,3.597,13.353,287.04,98.324,0.61007,10.059,1.20E+05,634.75,689.58,536.25,342.5,14.431,4564.8,15.193,,,,,,,,
26.327,-17.271,34.293,12.996,286.6,97.542,0.60976,10.107,1.13E+05,632.5,687.83,523.98,317.23,14.402,4209.1,15.455,,,,,,,,
26.19,-17.249,30.242,12.68,286.25,97.214,0.60954,1.013,1.15E+05,634.97,689.5,524.62,299.3,14.389,4038,15.744,,,,,,,,
26.052,-16.896,40.339,12.406,285.88,96.811,0.61021,10.125,1.02E+05,626.98,683.27,504.59,315.95,14.385,4119.1,15.277,,,,,,,,
25.927,-16.874,36.588,12.146,285.61,96.411,0.60948,10.059,98123,624.17,681.92,490.11,357.57,14.411,4695.6,14.942,,,,,,,,
25.779,-16.696,29.669,11.81,285.1,96.034,0.60162,0.99993,90377,620.69,679.79,466.13,402.59,14.417,5329.8,14.742,,,,,,,,
25.646,-16.499,40.404,11.562,284.71,95.701,0.60029,0.9968,84931,614.49,675.04,451.79,431.64,14.414,5719.5,14.218,,,,,,,,
25.52,-16.5,3.728,11.235,284.51,95.414,0.59834,10.017,86371,619.23,678.13,455.17,391.31,14.405,5208.1,14.713,,,,,,,,
25.518,-16.5,36.375,11.211,284.53,95.329,0.60047,10.036,87338,620.27,678.89,458.86,376.37,14.402,5011,14.849,,,,,,,,
25.518,-16.5,2.504,11.202,284.51,95.328,0.60247,10.111,91852,625.89,682.78,470.11,322.79,14.374,4364.9,15.575,,,,,,,,
25.512,-16.5,41.609,11.253,284.42,95.345,0.59817,1.007,88203,622.1,679.56,463.24,352.77,14.391,4717,15.03,,,,,,,,
25.511,-16.5,37.127,11.247,284.5,95.35,0.6006,10.077,89177,622.6,680.14,465.39,347.76,14.389,4642.9,15.122,,,,,,,,
25.516,-16.5,36.008,11.232,284.5,95.318,0.59908,10.103,90130,624.76,681.47,468.1,328.77,14.378,4437.4,15.37,,,,,,,,
25.514,-16.5,26.143,11.229,284.57,95.295,0.59932,10.055,88935,623.08,681.19,459.86,360.57,14.396,4847.9,15.238,,,,,,,,
25.521,-16.5,41.638,11.282,284.53,95.336,0.598,1.007,88181,622.17,679.67,463.24,351.79,14.391,4713.4,15.047,,,,,,,,
25.52,-16.5,36.668,11.2,284.53,95.379,0.59963,10.043,87137,620.71,679.09,459.38,372.21,14.4,4957.1,14.891,,,,,,,,
25.554,-16.5,37.019,11.32,284.28,95.359,0.59566,10.023,86619,620.3,678.7,455.23,385.65,14.403,5153.2,14.829,,,,,,,,
25.661,-16.791,36.081,11.5,283.16,95.679,0.59651,10.045,96192,626.59,682.32,473.62,365.79,14.406,4893.4,15.088,,,,,,,,
25.768,-16.877,37.136,11.733,282.19,95.894,0.59829,10.096,1.02E+05,630.15,683.99,489.42,333.89,14.391,4420.5,15.373,,,,,,,,
25.873,-16.875,28.015,11.995,281.33,96.004,0.59775,10.095,1.04E+05,630.79,684.44,492.06,338.92,14.39,4425.9,15.549,,,,,,,,
25.942,-16.965,3.849,12.12,280.44,96.364,0.59697,10.096,1.05E+05,630.63,683.3,497.75,342.65,14.393,4391.8,15.269,,,,,,,,
26.082,-17.248,40.098,12.395,279.21,96.634,0.59873,10.143,1.19E+05,637.61,687.53,522.28,308,14.379,3964.5,15.641,,,,,,,,
26.187,-17.312,40.678,12.643,278.3,96.841,0.6,10.162,1.24E+05,639,688.01,531.89,299.21,14.371,3791.1,15.716,,,,,,,,
26.286,-17.622,41.264,12.868,277.22,97.15,0.59898,10.133,1.34E+05,642.79,690.45,543.33,311.3,14.394,3968.2,15.659,,,,,,,,
26.397,-17.625,34.462,13.066,276.15,97.428,0.5954,10.115,1.33E+05,642.51,690.28,542.4,328.8,14.4,4115.8,15.706,,,,,,,,
26.502,-17.916,44.154,13.34,275.22,97.568,0.59741,10.119,1.46E+05,646.48,692.29,558.06,318.24,14.409,4029.8,15.609,,,,,,,,
26.604,-18.002,4.383,13.61,274.11,97.96,0.59479,10.175,1.55E+05,650.81,695.14,574.64,285.84,14.381,3589.4,16.019,,,,,,,,
26.72,-18,43.415,13.798,273,98.388,0.59684,10.152,1.51E+05,648.04,692.42,573.74,308.72,14.394,3743.7,15.692,,,,,,,,
26.833,-18.291,43.374,14.041,272.13,98.628,0.59585,10.175,1.68E+05,654.56,697.17,594.85,286.02,14.389,3530.3,16.037,,,,,,,,
26.926,-18.377,43.839,14.25,271.2,98.878,0.59746,10.202,1.75E+05,656.68,698.25,607.1,271.88,14.377,3311.2,16.169,,,,,,,,
27.033,-18.378,32.455,14.475,270.42,99.002,0.59667,10.206,1.78E+05,657.79,699.51,614.04,273.41,14.373,3284.6,16.532,,,,,,,,
27.148,-18.739,47.734,14.74,269.74,99.354,0.59549,10.191,1.92E+05,661.84,701.45,625.4,268.43,14.393,3332.4,16.194,,,,,,,,
27.243,-18.751,47.079,14.974,268.59,99.629,0.59684,10.217,1.96E+05,662.54,701.38,633.75,258.85,14.378,3132.7,16.296,,,,,,,,
27.355,-18.811,47.113,15.174,267.61,99.755,0.59689,10.242,2.03E+05,664.59,702.6,643.01,246.24,14.364,2947.2,16.473,,,,,,,,
27.458,-19.122,47.187,15.37,266.73,100.11,0.6008,10.259,2.23E+05,670.01,706.01,666.64,231.43,14.36,2775.9,16.641,,,,,,,,
27.545,-19.125,36.605,15.614,265.64,100.38,0.59781,10.255,2.25E+05,670.57,706.67,672.5,237.92,14.361,2810.6,16.948,,,,,,,,
27.66,-19.416,50.245,15.857,264.61,100.5,0.59913,10.169,2.27E+05,669.74,704.44,666.7,270.88,14.424,3347.8,16.136,,,,,,,,
27.772,-19.502,49.764,16.112,263.75,100.86,0.59761,10.264,2.46E+05,675.8,709.11,689.69,223.88,14.363,2689.2,16.784,,,,,,,,
27.877,-19.5,48.898,16.347,262.62,101.13,0.5981,10.272,2.48E+05,675.5,708.33,692.78,223.74,14.356,2620.6,16.79,,,,,,,,
27.985,-19.791,4.938,16.561,261.62,101.25,0.59621,10.253,2.63E+05,679.84,711.35,706.05,224.12,14.376,2715.7,16.89,,,,,,,,
28.087,-19.877,50.361,16.824,260.73,101.61,0.59656,1.026,2.69E+05,680.88,711.58,712.69,221.54,14.372,2648.6,16.888,,,,,,,,
28.21,-19.91,50.614,17.013,259.64,101.88,0.5977,10.317,2.80E+05,683.57,713.48,724.26,200.96,14.324,2273.3,17.18,,,,,,,,
28.304,-20.245,5.156,17.255,258.61,102,0.59682,10.314,3.03E+05,689.43,717.63,742.73,194.66,14.331,2255.1,17.391,,,,,,,,
28.417,-20.25,39.647,17.479,257.44,102,0.59752,10.375,3.21E+05,693.21,720.84,760.8,178.58,14.272,1903.9,18.112,,,,,,,,
28.516,-20.541,5.424,17.71,256.3,102.25,0.60042,10.369,3.36E+05,696.29,722.38,766.53,174.79,14.279,1880.2,17.755,,,,,,,,
28.629,-20.627,54.117,17.946,255.33,102.38,0.60123,10.397,3.49E+05,698.83,724.38,775.24,167.5,14.249,1718.3,17.958,,,,,,,,
28.72,-20.625,52.939,18.181,254.51,102.72,0.60333,10.413,3.52E+05,698.66,724.05,778.72,167.66,14.232,1625.9,17.971,,,,,,,,
28.841,-20.916,4.966,18.415,253.36,102.98,0.60407,10.425,3.77E+05,704.24,727.96,800.65,162.33,14.221,1539.5,18.276,,,,,,,,
28.931,-21.002,56.554,18.664,252.4,103.13,0.6048,10.399,3.77E+05,703.62,727.26,797.05,167.69,14.25,1635.8,17.987,,,,,,,,
29.051,-21.035,56.073,18.866,251.59,103.49,0.60401,10.407,3.79E+05,703.95,727.63,800.5,167.81,14.242,1591.7,18.037,,,,,,,,
29.152,-21.37,55.147,19.146,250.34,103.75,0.6016,10.416,4.10E+05,710.43,732.56,822.45,162.35,14.233,1525,18.384,,,,,,,,
29.267,-21.375,49.407,19.354,249.35,103.88,0.60354,10.424,4.14E+05,710.62,732.56,828.48,163.26,14.225,1480.6,18.473,,,,,,,,
29.37,-21.41,59.487,19.616,248.57,104.11,0.60229,10.436,4.16E+05,710.88,733.6,823.24,160.55,14.21,1427.6,18.429,,,,,,,,
29.47,-21.745,57.462,19.907,247.47,104.25,0.60283,1.045,4.51E+05,717.59,738.56,847.47,154.62,14.196,1348,18.758,,,,,,,,
29.58,-21.75,58.338,20.051,246.38,104.61,0.60483,10.464,4.50E+05,717.19,738.46,849.28,155.19,14.18,1290.9,18.757,,,,,,,,
29.681,-22.041,59.925,20.305,245.63,104.88,0.60635,10.468,4.76E+05,722.12,742.05,867.67,152.36,14.176,1254,18.912,,,,,,,,
29.79,-22.127,58.625,20.564,244.57,105,0.60475,10.473,4.88E+05,723.81,743.7,874.02,151.74,14.172,1234.9,19.04,,,,,,,,
29.895,-22.14,53.556,20.786,243.54,105.36,0.60572,10.479,4.90E+05,723.59,743.55,879.9,154.55,14.166,1211.6,19.081,,,,,,,,
29.993,-22.492,56.881,21.309,242.7,105.63,0.60199,10.332,5.00E+05,722.26,741.02,881.71,198.54,14.338,1776,18.377,,,,,,,,
30.107,-22.501,62.425,20.913,241.53,105.75,0.60405,10.431,5.01E+05,726.4,745.44,890.14,165.13,14.225,1331.5,18.883,,,,,,,,
30.214,-22.535,62.474,21.249,240.44,106.11,0.60377,10.481,5.17E+05,728.82,748.47,898.3,154.95,14.165,1182.3,19.199,,,,,,,,
30.313,-22.87,5.47,21.493,239.69,106.38,0.60383,10.505,5.61E+05,736.19,753.75,930.04,148.18,14.139,1107,19.581,,,,,,,,
30.42,-22.875,63.848,21.751,238.55,106.5,0.60375,10.521,5.62E+05,736.27,755.05,924.62,145.44,14.118,1080.5,19.57,,,,,,,,
30.538,-23.166,63.885,22,237.61,106.86,0.60346,10.543,5.98E+05,742.13,759.74,947.4,139.96,14.093,1033.9,19.808,,,,,,,,
30.583,-23.252,52.935,22.064,237.12,106.94,0.60481,10.556,6.14E+05,744.52,760.97,963.75,138.7,14.08,1000.1,20.027,,,,,,,,
30.732,-23.25,6.586,22.411,235.52,107.4,0.60466,10.559,6.09E+05,742.85,761.24,953.82,141.02,14.074,1009.1,19.819,,,,,,,,
30.856,-23.569,65.848,22.689,234.69,107.99,0.60545,10.581,6.48E+05,748.74,765.85,980.1,136.96,14.05,973.9,20.018,,,,,,,,
30.957,-23.626,61.956,22.954,233.64,108.06,0.60528,1.059,6.62E+05,750.16,767.26,987.81,136.28,14.04,957.48,20.085,,,,,,,,
31.055,-23.745,67.178,23.208,232.54,108.37,0.60501,10.587,6.77E+05,751.28,768.75,992.05,137.84,14.043,960.93,19.983,,,,,,,,
31.166,-24,67.359,23.488,231.67,108.51,0.60508,10.598,7.15E+05,756.33,772.81,1011.8,134.08,14.032,940.73,20.083,,,,,,,,
31.264,-24,59.548,23.718,230.62,108.46,0.60426,10.638,7.31E+05,758.73,775.14,1022.1,127.74,13.985,900.3,20.389,,,,,,,,
31.369,-24.12,68.276,23.911,229.55,108.75,0.60518,10.644,7.46E+05,760.11,776.96,1026,126.67,13.977,900.69,20.306,,,,,,,,
31.479,-24.375,6.924,24.184,228.67,109.06,0.60447,10.627,7.81E+05,763.4,779.53,1042.5,129.19,13.999,904.81,20.156,,,,,,,,
31.583,-24.375,67.298,24.396,227.62,109.19,0.60445,10.655,7.90E+05,764.46,781.01,1047.7,125.49,13.966,883.12,20.292,,,,,,,,
31.69,-24.705,67.111,24.631,226.56,109.5,0.60391,10.674,8.45E+05,771.12,786.16,1076.4,120.43,13.944,860.27,20.445,,,,,,,,
31.81,-24.751,7.125,24.877,225.69,109.81,0.60424,10.693,8.56E+05,772.02,787.7,1081.4,118.32,13.921,852.07,20.443,,,,,,,,
31.899,-24.75,68.815,25.088,224.58,109.94,0.60357,10.692,8.62E+05,771.54,787.81,1082.6,120.56,13.923,849.17,20.357,,,,,,,,
32.003,-25.069,70.321,25.297,223.52,110.25,0.60589,10.684,9.20E+05,776.21,791.15,1107.3,121.22,13.934,841.98,20.318,,,,,,,,
32.114,-25.126,72.981,25.569,222.64,110.54,0.60454,10.699,9.35E+05,777.36,792.91,1114.4,119.53,13.917,835.94,20.276,,,,,,,,
32.22,-25.245,6.797,25.805,221.46,110.69,0.60349,1.074,9.67E+05,781.67,796.54,1133.6,112.9,13.869,802.74,20.546,,,,,,,,
32.315,-25.5,66.118,25.987,220.33,111,0.6053,10.735,1.02E+06,785.32,799.1,1155.4,114.06,13.877,794,20.522,,,,,,,,
32.427,-25.5,77.462,26.292,219.62,111.29,0.60632,10.743,1.03E+06,784.53,799.82,1156.8,113.5,13.866,799.41,20.379,,,,,,,,
32.541,-25.83,73.676,26.513,218.61,111.41,0.60527,10.768,1.10E+06,792.15,805.4,1193,106.86,13.839,771.58,20.564,,,,,,,,
32.637,-25.876,74.662,26.797,217.57,111.74,0.60418,10.772,1.12E+06,792.41,806.39,1200.3,108.12,13.835,769.57,20.452,,,,,,,,
32.741,-25.875,75.085,26.993,216.65,112.04,0.60412,10.776,1.12E+06,791.78,806.58,1202.5,109.46,13.829,766.53,20.38,,,,,,,,
32.767,-26.205,75.763,27.224,215.66,112.16,0.60515,10.785,1.21E+06,798.21,811.2,1237.4,106.53,13.821,750.78,20.461,,,,,,,,
32.768,-26.251,63.765,27.413,214.48,112.49,0.60563,10.814,1.25E+06,800.14,812.38,1246.9,106.6,13.789,720.91,20.678,,,,,,,,
32.768,-26.34,79.432,27.721,213.61,112.79,0.60718,10.775,1.30E+06,798.23,812.1,1252,114.54,13.833,753.06,20.247,,,,,,,,
32.768,-26.623,78.677,27.903,212.67,112.88,0.61474,1.078,1.42E+06,803.02,814.95,1280.3,114.27,13.83,732.7,20.411,,,,,,,,
32.768,-26.625,78.459,28.104,211.61,113.19,0.60932,10.811,1.42E+06,804.44,816.87,1290.6,110.65,13.791,719.32,20.468,,,,,,,,
32.768,-26.715,7.864,28.384,210.66,113.31,0.60799,10.832,1.47E+06,807.13,819.27,1308.1,107.96,13.766,704.36,20.543,,,,,,,,
32.768,-26.998,68.083,28.568,209.57,113.62,0.60975,10.852,1.56E+06,813.21,822.99,1340.3,106.47,13.746,674.33,20.755,,,,,,,,
32.768,-27,84.328,28.799,208.52,113.93,0.61035,10.847,1.60E+06,811.4,822.96,1342.2,109.04,13.748,688.83,20.559,,,,,,,,
32.768,-27.319,80.862,29.035,207.66,114,0.61038,10.841,1.70E+06,817.26,826.99,1377.2,109.11,13.758,680.41,20.531,,,,,,,,
32.768,-27.376,8.097,29.33,206.63,114.01,0.61136,1.087,1.76E+06,819.76,829.02,1393.7,105.22,13.723,658,20.7,,,,,,,,
32.768,-27.375,81.181,29.47,205.55,114.31,0.61145,10.875,1.79E+06,819.03,828.91,1395.3,107.82,13.718,654.31,20.654,,,,,,,,
32.768,-27.694,81.426,29.669,204.78,114.39,0.61044,10.815,1.89E+06,821.81,831.15,1417.2,118.94,13.79,681.83,20.218,,,,,,,,
32.768,-27.751,82.736,29.952,203.7,114.74,0.61827,10.943,1.99E+06,828.49,835,1451.9,100.06,13.639,595.13,21.19,,,,,,,,
32.768,-27.75,73.786,30.784,203.62,114.75,0.61926,10.942,2.04E+06,829.09,836.43,1462.3,102.93,13.642,588.56,21.064,,,,,,,,
32.768,-27.75,84.001,30.772,203.63,114.75,0.61941,10.912,2.04E+06,826.95,835.67,1449.2,105.67,13.676,614.68,20.839,,,,,,,,
32.768,-27.75,8.623,30.723,203.63,114.78,0.62033,10.904,2.05E+06,826.21,835.21,1444.7,107.04,13.685,620.68,20.794,,,,,,,,
32.768,-27.75,83.466,30.775,203.61,114.75,0.62144,10.898,2.06E+06,825.94,834.99,1445,108.6,13.693,621.14,20.763,,,,,,,,
32.768,-27.75,82.157,30.74,203.63,114.75,0.62121,10.881,2.05E+06,825.06,834.39,1441.7,111.58,13.712,630.47,20.647,,,,,,,,
32.768,-27.75,82.319,30.822,203.63,114.75,0.62065,10.871,2.05E+06,824.57,834.27,1439.9,113.56,13.724,637.21,20.559,,,,,,,,
32.768,-27.75,82.282,30.763,203.66,114.75,0.62048,10.869,2.05E+06,824.45,834.1,1439.1,113.78,13.727,638.66,20.549,,,,,,,,
32.768,-27.75,81.043,29.744,204.52,114.75,0.62047,10.884,1.97E+06,825.06,832.7,1433.8,108.28,13.71,631.33,20.844,,,,,,,,
32.768,-27.75,70.709,29.858,205.44,114.75,0.61979,10.902,1.95E+06,827,833.59,1441.1,105.1,13.69,615.04,21.018,,,,,,,,
32.768,-27.75,82.902,29.544,206.54,114.75,0.62032,10.866,1.91E+06,824.58,831.99,1425,108.2,13.731,648.93,20.771,,,,,,,,
32.768,-27.75,7.957,29.514,207.56,114.75,0.62301,10.836,1.90E+06,823.07,830.5,1416.4,113.73,13.768,663.7,20.631,,,,,,,,
32.768,-27.75,78.488,29.743,208.41,114.75,0.62305,10.882,1.89E+06,826.21,832.79,1429.3,103.77,13.714,637.72,20.949,,,,,,,,
32.768,-27.75,77.692,29.727,209.44,114.75,0.62324,10.893,1.87E+06,827.19,833.22,1430.9,100.52,13.701,632.94,21.057,,,,,,,,
32.768,-27.75,75.835,29.711,210.53,114.75,0.62321,10.922,1.84E+06,829.34,834.24,1437.3,94.561,13.667,615.83,21.308,,,,,,,,
32.768,-27.75,75.053,29.622,211.42,114.75,0.62467,1.095,1.83E+06,831.06,834.76,1441.6,90.238,13.635,598.5,21.579,,,,,,,,
32.768,-27.75,71.987,30.315,212.48,114.75,0.62684,10.933,1.85E+06,830.81,835.6,1443.7,92.254,13.655,607.6,21.397,,,,,,,,
32.768,-27.75,70.271,29.383,213.55,114.75,0.62856,10.902,1.78E+06,828.77,832.64,1424.9,94.549,13.693,626.64,21.391,,,,,,,,
32.768,-27.75,76.245,29.569,214.43,114.75,0.62939,10.883,1.78E+06,827.77,832.46,1420.3,96.023,13.715,644.33,21.212,,,,,,,,
32.768,-27.75,72.864,29.676,215.55,114.75,0.63028,10.906,1.76E+06,829.63,833.49,1426.6,91.246,13.688,629.19,21.416,,,,,,,,
32.768,-27.75,72.368,29.598,216.49,114.76,0.63016,1.093,1.74E+06,831.25,834.22,1430.6,86.491,13.66,616.7,21.621,,,,,,,,
32.768,-27.75,71.686,29.61,217.42,115.12,0.62889,10.909,1.71E+06,829.82,833.42,1424.2,89.153,13.684,634.53,21.432,,,,,,,,
32.768,-27.75,70.457,29.889,218.49,115.13,0.62937,10.935,1.70E+06,831.82,834.91,1432.3,84.277,13.654,619.62,21.621,,,,,,,,
32.768,-27.75,69.826,29.799,219.4,115.13,0.63184,10.971,1.69E+06,833.95,835.63,1438.4,79.249,13.612,595.56,21.96,,,,,,,,
32.768,-27.75,68.793,29.299,220.24,115.13,0.63776,10.911,1.68E+06,829.92,832.08,1416.8,87.074,13.685,630.12,21.691,,,,,,,,
32.768,-27.75,58.022,29.5,221.36,115.13,0.63652,10.923,1.65E+06,831.69,833.03,1423.1,84.426,13.673,618.27,21.795,,,,,,,,
32.768,-27.75,69.533,29.52,222.51,115.13,0.63465,10.964,1.63E+06,834.18,835.01,1430.7,75.414,13.622,605.06,22.06,,,,,,,,
32.768,-27.75,67.763,29.472,223.33,115.13,0.63728,10.971,1.62E+06,834.63,834.91,1430.8,74.425,13.615,599.11,22.176,,,,,,,,
32.768,-27.75,59.508,29.48,224.43,115.13,0.63601,1.094,1.59E+06,833.73,834.14,1425.6,76.381,13.653,616.56,21.976,,,,,,,,
32.768,-27.75,66.688,30.14,225.47,115.13,0.63621,10.929,1.60E+06,833.57,835.42,1426.9,75.832,13.664,631.04,21.864,,,,,,,,
32.768,-27.75,65.062,29.253,226.44,115.13,0.6384,10.888,1.55E+06,830.9,831.86,1409.5,80.296,13.713,655.02,21.693,,,,,,,,
32.768,-27.75,63.733,29.405,227.52,115.13,0.63926,10.954,1.54E+06,835.09,834.63,1425,69.754,13.636,614.99,22.205,,,,,,,,
32.768,-27.75,62.042,29.498,228.5,115.13,0.64694,11.043,1.56E+06,839.78,836.54,1443.3,63.097,13.532,551.03,22.989,,,,,,,,
32.768,-27.75,58.993,29.436,229.42,115.13,0.64652,10.988,1.54E+06,837.16,835.17,1431.6,66.181,13.598,587.61,22.605,,,,,,,,
32.768,-27.75,62.753,29.376,230.5,115.15,0.64681,10.995,1.52E+06,837.64,835.41,1430.8,63.261,13.59,588.29,22.682,,,,,,,,
32.768,-27.75,61.066,29.416,231.53,115.13,0.64793,10.977,1.51E+06,837.02,834.99,1427.5,63.642,13.611,599.97,22.592,,,,,,,,
32.768,-27.75,59.193,29.437,232.42,115.13,0.64709,10.984,1.49E+06,837.89,835.46,1429.8,61.137,13.604,597.02,22.665,,,,,,,,
32.768,-27.75,53.164,29.407,233.51,115.13,0.64945,10.898,1.48E+06,833.44,831.89,1414.3,70.73,13.705,645.35,22.119,,,,,,,,
32.768,-27.75,59.412,29.457,234.47,115.13,0.64906,10.954,1.47E+06,836.76,834.62,1422.9,61.168,13.638,618.77,22.538,,,,,,,,
32.768,-27.75,57.376,29.425,235.35,115.13,0.64828,1.098,1.46E+06,838.64,835.62,1429.1,56.69,13.609,603.79,22.758,,,,,,,,
32.768,-27.75,52.008,29.431,236.46,115.13,0.65209,11.021,1.45E+06,841.17,836.58,1439.6,52.956,13.562,572.39,23.153,,,,,,,,
32.768,-27.75,57.444,29.483,237.46,115.13,0.65449,11.011,1.45E+06,840.49,836.39,1434.6,52.501,13.574,583.17,23.109,,,,,,,,
32.768,-27.75,55.215,29.367,238.06,115.13,0.65344,10.981,1.43E+06,839.18,835.35,1429.3,53.797,13.609,602.89,22.925,,,,,,,,
32.768,-27.75,53.063,29.353,239.52,115.13,0.65428,10.938,1.42E+06,837.22,833.74,1421.7,56.249,13.661,631.07,22.69,,,,,,,,
32.768,-27.75,46.306,29.449,240.33,115.13,0.65513,10.951,1.42E+06,838.55,834.34,1429.4,54.106,13.646,618.48,22.861,,,,,,,,
32.768,-27.75,54.774,29.354,241.42,115.13,0.6547,10.988,1.40E+06,840.58,835.96,1430.7,47.56,13.601,604.73,23.14,,,,,,,,
32.768,-27.75,52.515,29.382,242.5,115.13,0.65609,11.002,1.40E+06,841.69,836.46,1435.2,45.126,13.586,595.41,23.309,,,,,,,,
32.768,-27.75,4.339,29.32,243.39,115.46,0.65623,10.988,1.40E+06,840.88,835.34,1438.7,46.64,13.604,601.58,23.284,,,,,,,,
32.768,-27.75,50.733,29.364,244.38,115.5,0.65798,11.076,1.40E+06,845.49,838.23,1450.9,38.065,13.499,550.31,23.914,,,,,,,,
32.768,-27.75,51.071,29.357,245.56,115.5,0.66044,11.049,1.39E+06,844.1,837.47,1445.3,39.002,13.532,569.41,23.784,,,,,,,,
32.768,-27.75,48.592,29.354,246.28,115.5,0.66419,10.968,1.37E+06,839.61,834.21,1432.2,46.161,13.627,617.3,23.281,,,,,,,,
32.768,-27.75,42.151,29.265,247.24,115.5,0.66274,1.099,1.38E+06,841.58,835.07,1442.1,42.344,13.603,602.22,23.56,,,,,,,,
32.768,-27.75,49.068,29.321,248.4,115.5,0.66378,10.984,1.37E+06,841.19,835.19,1435.3,40.763,13.609,613.02,23.528,,,,,,,,
32.768,-27.75,46.816,29.914,249.35,115.5,0.66388,11.017,1.39E+06,843.86,837.85,1445.1,36.692,13.57,592.18,23.863,,,,,,,,
32.768,-27.75,40.329,28.931,250.3,115.5,0.66177,10.991,1.36E+06,842.64,834.95,1444.7,36.669,13.603,607.75,23.838,,,,,,,,
32.768,-27.75,47.061,29.165,251.48,115.5,0.66401,1.102,1.36E+06,844.23,836.67,1445,32.817,13.567,594.74,24.027,,,,,,,,
32.768,-27.75,44.807,29.222,252.29,115.5,0.66518,11.029,1.36E+06,845.03,837.07,1449.4,31.454,13.557,588.14,24.176,,,,,,,,
32.768,-27.75,42.905,29.186,253.31,115.5,0.67026,11.033,1.35E+06,845.08,836.66,1453,31.583,13.554,582.46,24.259,,,,,,,,
32.768,-27.75,34.069,29.136,254.34,115.5,0.67072,11.031,1.36E+06,845.78,836.41,1462.3,30.8,13.558,578.69,24.478,,,,,,,,
32.768,-27.75,44.804,29.441,255.2,115.5,0.67002,11.012,1.36E+06,844.64,836.83,1448.1,29.864,13.578,601.15,24.269,,,,,,,,
32.768,-27.75,41.903,29.252,256.26,115.5,0.67193,11.041,1.35E+06,846.41,837.39,1457.3,27.136,13.546,581.5,24.55,,,,,,,,
32.768,-27.75,39.052,28.967,257.34,115.5,0.67214,11.026,1.34E+06,845.89,836.29,1458.4,26.713,13.564,591.03,24.556,,,,,,,,
32.768,-27.75,30.241,29.118,258.45,115.5,0.67033,10.998,1.35E+06,845.52,835.66,1463.2,26.905,13.598,605.1,24.683,,,,,,,,
32.768,-27.75,4.156,29.197,259.56,115.5,0.67301,10.958,1.33E+06,842.67,834.22,1444.8,28.506,13.643,637.67,24.222,,,,,,,,
32.768,-27.75,37.751,29.042,260.66,115.5,0.67297,11.023,1.34E+06,846.86,836.78,1461.7,22.497,13.568,597.85,24.794,,,,,,,,
32.768,-27.75,37.081,29.114,261.54,115.5,0.6825,11.109,1.35E+06,850.84,839.08,1480.2,19.624,13.469,537.09,25.268,,,,,,,,
32.768,-27.75,36.512,29.778,262.54,115.5,0.68348,11.068,1.36E+06,849.22,839.18,1473.6,20.809,13.517,564.22,25.094,,,,,,,,
32.768,-27.75,35.235,28.785,263.66,115.5,0.68319,11.049,1.32E+06,848.06,836.51,1474.1,20.224,13.539,577.41,24.937,,,,,,,,
32.768,-27.75,3.446,29.025,264.54,115.5,0.68301,11.051,1.33E+06,848.66,837.25,1475.6,18.989,13.538,577.67,25.039,,,,,,,,
32.768,-27.75,32.497,29.173,265.45,115.5,0.68625,11.047,1.34E+06,848.51,837.12,1478.5,19.114,13.543,578.16,25.019,,,,,,,,
32.768,-27.75,31.276,29.05,266.61,115.5,0.68616,10.993,1.32E+06,845.78,834.65,1471.7,20.674,13.607,612.2,24.686,,,,,,,,
32.768,-27.75,31.337,29.01,267.43,115.5,0.68579,11.001,1.32E+06,846.51,835.14,1473.7,19.023,13.598,609.35,24.786,,,,,,,,
32.768,-27.75,32.558,29.752,268.51,115.5,0.6859,11.023,1.35E+06,848.37,837.86,1475.1,16.502,13.572,599.21,25.049,,,,,,,,
32.768,-27.75,3.116,28.765,269.62,115.62,0.68963,11.065,1.32E+06,849.95,837.14,1488.6,14.436,13.524,572.5,25.209,,,,,,,,
32.768,-27.75,29.357,28.896,270.56,115.87,0.69004,11.057,1.32E+06,849.39,836.83,1490.8,14.351,13.533,579.19,25.178,,,,,,,,
32.768,-27.75,28.481,29.596,271.52,115.88,0.69233,11.072,1.35E+06,850.66,838.81,1494.5,13.256,13.516,569.06,25.358,,,,,,,,
32.768,-27.75,28.776,28.598,271.81,115.72,0.6895,11.035,1.31E+06,848.82,835.82,1489,13.568,13.559,593.49,25.124,,,,,,,,
32.768,-27.396,26.246,29.285,271.87,114.97,0.68856,11.066,1.30E+06,845.4,835.14,1462.9,13.935,13.521,576.78,25.37,,,,,,,,
