in1,in2,in3,in4,in5,in6,out1,out2,out3,out4,out5,out6,out7,out8,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
22.011,117.7,2300.0,-28.691,33.897,1.101,4183.7,13.035,52.292,312.92,1200000.0,614.43,541.85,1325.5,,,,,,,,,
21.641,121.72,2300.0,-28.285,33.759,10.999,4235.0,13.04,52.693,322.03,1220000.0,613.88,542.32,1329.2,,,,,,,,,
21.602,126.59,2300.0,-27.878,33.623,10.978,4331.3,13.058,53.364,327.67,1250000.0,615.52,544.24,1329.5,,,,,,,,,
21.348,130.3,2300.0,-27.48,33.489,10.963,4404.7,13.067,53.782,334.84,1270000.0,615.56,544.93,1332.5,,,,,,,,,
21.038,133.4,2300.0,-27.077,33.356,10.955,4442.5,13.07,54.083,341.86,1280000.0,615.09,545.22,1335.1,,,,,,,,,
20.425,137.48,2300.0,-26.676,33.221,10.941,4527.1,13.073,54.386,355.73,1320000.0,613.25,544.76,1342.9,,,,,,,,,
20.017,140.42,2300.0,-26.277,33.088,10.938,4539.8,13.071,54.609,364.43,1320000.0,612.18,544.66,1345.8,,,,,,,,,
20.374,143.16,2300.0,-25.877,32.959,10.923,4595.3,13.089,55.171,360.11,1340000.0,615.4,547.15,1340.4,,,,,,,,,
20.124,146.78,2300.0,-25.479,32.827,10.897,4740.9,13.105,55.597,367.68,1390000.0,615.58,547.67,1345.7,,,,,,,,,
19.378,150.14,2300.0,-25.081,32.694,10.881,4849.4,13.106,55.741,383.38,1430000.0,612.88,546.33,1356.2,,,,,,,,,
19.256,154.03,2300.0,-24.691,32.564,10.868,4907.4,13.116,56.236,389.29,1440000.0,613.83,547.6,1356.5,,,,,,,,,
18.794,158.01,2300.0,-24.296,32.431,10.849,5020.0,13.124,56.593,401.58,1490000.0,613.0,547.56,1363.1,,,,,,,,,
18.526,161.08,2300.0,-23.895,32.299,10.838,5080.1,13.129,56.907,408.77,1510000.0,612.94,547.92,1365.8,,,,,,,,,
18.384,164.53,2300.0,-23.492,32.163,10.825,5142.4,13.138,57.334,414.38,1530000.0,613.75,548.91,1366.8,,,,,,,,,
17.964,167.87,2300.0,-23.081,32.026,10.811,5221.5,13.142,57.612,425.02,1560000.0,613.08,548.79,1372.0,,,,,,,,,
17.982,170.56,2300.0,-22.675,31.891,10.808,5213.5,13.146,57.996,426.23,1550000.0,614.49,550.16,1369.0,,,,,,,,,
17.952,175.17,2300.0,-22.274,31.758,10.782,5354.9,13.166,5.866,432.18,1600000.0,616.59,551.96,1370.8,,,,,,,,,
17.311,179.48,2300.0,-21.878,31.627,10.756,5527.4,13.175,58.982,449.46,1670000.0,615.52,551.3,1381.7,,,,,,,,,
16.796,181.98,2300.0,-21.484,31.495,10.754,5532.6,13.168,59.069,460.95,1670000.0,614.3,550.56,1386.1,,,,,,,,,
16.791,185.4,2300.0,-21.084,31.363,10.746,5557.9,13.176,59.552,464.21,1680000.0,616.24,552.12,1384.4,,,,,,,,,
16.695,188.64,2300.0,-20.683,31.228,10.724,5686.0,13.19,59.992,469.22,1720000.0,618.04,553.09,1387.6,,,,,,,,,
16.491,191.34,2300.0,-20.281,31.095,10.714,5741.0,13.194,60.281,475.25,1740000.0,619.09,553.52,1390.0,,,,,,,,,
16.4,195.07,2300.0,-19.871,30.957,1.069,5879.0,13.209,60.794,481.2,1790000.0,621.63,554.72,1393.3,,,,,,,,,
16.089,197.06,2300.0,-19.467,30.822,10.671,6006.8,13.216,60.948,488.46,1840000.0,622.71,554.31,1400.1,,,,,,,,,
16.04,198.41,2300.0,-19.078,30.692,10.652,6129.0,13.226,61.149,489.43,1880000.0,624.95,554.61,1404.0,,,,,,,,,
16.159,200.15,2300.0,-18.691,30.562,10.642,6175.1,13.235,61.474,487.56,1890000.0,627.89,555.84,1402.7,,,,,,,,,
15.773,202.95,2300.0,-18.293,30.431,10.635,6212.4,13.233,61.672,497.93,1910000.0,629.36,555.66,1406.8,,,,,,,,,
15.682,205.92,2300.0,-17.889,30.298,10.615,6333.3,13.245,62.076,503.09,1950000.0,632.79,556.56,1410.0,,,,,,,,,
16.031,209.14,2300.0,-17.485,30.162,10.601,6393.8,13.262,62.736,499.68,1960000.0,637.69,559.31,1405.4,,,,,,,,,
15.361,215.25,2300.0,-17.079,30.028,10.609,6304.0,13.25,63.203,521.81,1930000.0,639.0,559.75,1406.3,,,,,,,,,
14.499,221.56,2300.0,-16.687,29.896,10.621,6195.2,13.233,63.585,548.99,1900000.0,639.36,559.54,1408.6,,,,,,,,,
14.897,226.21,2300.0,-16.292,29.764,10.601,6286.4,13.255,64.485,547.52,1920000.0,644.67,563.1,1403.8,,,,,,,,,
15.705,230.95,2300.0,-15.881,29.627,10.564,6498.0,13.294,65.658,538.93,1990000.0,651.96,568.1,1398.1,,,,,,,,,
15.562,234.54,2300.0,-15.474,29.49,10.541,6646.2,13.306,66.131,548.03,2040000.0,654.35,569.04,1402.8,,,,,,,,,
15.045,238.38,2300.0,-15.079,29.359,10.533,6691.4,13.303,66.403,564.85,2060000.0,654.44,568.78,1408.1,,,,,,,,,
15.29,243.14,2300.0,-14.683,29.224,1.051,6817.0,13.323,67.253,568.87,2100000.0,657.9,571.77,1406.3,,,,,,,,,
15.355,246.47,2300.0,-14.278,29.09,10.487,6956.1,13.338,67.806,574.67,2150000.0,659.86,573.4,1408.2,,,,,,,,,
15.459,249.76,2300.0,-13.878,28.957,10.486,6923.4,13.343,68.327,577.61,2130000.0,661.41,575.38,1403.4,,,,,,,,,
15.726,253.13,2300.0,-13.475,28.825,10.483,6899.8,13.353,68.956,577.81,2110000.0,663.62,578.02,1396.8,,,,,,,,,
15.439,256.55,2300.0,-13.077,28.69,10.489,6831.0,13.347,69.265,588.63,2080000.0,663.17,578.58,1395.5,,,,,,,,,
15.369,260.82,2300.0,-12.683,28.556,10.479,6871.4,13.354,6.985,598.87,2090000.0,664.02,580.21,1394.9,,,,,,,,,
15.383,264.51,2300.0,-12.272,28.422,10.436,7162.8,13.378,70.481,612.14,2200000.0,665.3,581.6,1402.8,,,,,,,,,
15.312,268.18,2300.0,-11.867,28.288,10.431,7166.0,13.382,70.974,621.5,2190000.0,665.75,583.0,1401.3,,,,,,,,,
15.008,272.17,2300.0,-11.477,28.158,1.042,7231.9,13.385,71.395,637.82,2210000.0,665.21,583.52,1404.6,,,,,,,,,
14.945,275.68,2300.0,-11.083,28.027,10.395,7391.5,13.398,7.192,651.12,2270000.0,665.66,584.66,1408.9,,,,,,,,,
15.244,279.25,2300.0,-10.684,27.894,10.379,7454.3,13.415,72.641,655.13,2290000.0,667.71,587.38,1405.4,,,,,,,,,
15.017,282.99,2300.0,-10.285,27.762,10.354,7614.3,13.425,73.108,672.35,2350000.0,667.33,587.95,1411.7,,,,,,,,,
14.82,286.26,2300.0,-98.922,27.631,10.362,7529.1,13.421,7.344,681.51,2310000.0,666.91,588.69,1408.5,,,,,,,,,
15.122,290.19,2300.0,-94.931,27.498,10.356,7522.4,13.433,7.42,683.77,2300000.0,668.97,591.61,1402.2,,,,,,,,,
15.111,293.95,2300.0,-90.846,27.362,10.331,7663.7,13.448,74.803,694.9,2350000.0,669.52,593.04,1405.5,,,,,,,,,
15.027,296.86,2300.0,-86.791,27.226,10.311,7774.8,13.459,75.228,703.94,2400000.0,669.47,593.83,1409.1,,,,,,,,,
15.079,299.23,2300.0,-82.824,27.095,10.283,7932.5,13.476,75.682,708.03,2470000.0,669.9,594.9,1413.7,,,,,,,,,
15.102,302.11,2300.0,-78.887,26.962,10.272,7968.4,13.485,76.144,710.97,2480000.0,670.34,596.17,1413.2,,,,,,,,,
15.249,305.29,2300.0,-74.859,26.829,10.258,8018.5,13.498,76.743,710.75,2500000.0,671.41,598.05,1411.9,,,,,,,,,
15.165,308.4,2300.0,-70.819,26.693,10.229,8176.8,13.514,77.231,714.06,2570000.0,671.25,598.85,1418.0,,,,,,,,,
14.847,311.26,2300.0,-66.761,26.559,10.215,8262.2,13.519,77.489,721.3,2610000.0,669.96,598.61,1423.2,,,,,,,,,
15.008,314.36,2300.0,-62.706,26.424,10.202,8302.9,13.532,78.089,717.1,2620000.0,671.03,600.49,1421.3,,,,,,,,,
15.287,319.71,2300.0,-58.689,26.29,10.175,8411.3,13.554,79.147,713.39,2670000.0,673.01,603.65,1419.8,,,,,,,,,
15.066,325.17,2300.0,-54.703,26.157,1.016,8490.9,13.562,79.865,722.1,2690000.0,672.62,604.66,1421.9,,,,,,,,,
14.878,328.04,2300.0,-50.797,26.026,10.159,8478.4,13.563,80.168,725.7,2670000.0,672.0,604.85,1421.5,,,,,,,,,
14.977,330.64,2300.0,-46.806,25.894,10.158,8449.0,13.568,80.629,721.62,2660000.0,672.72,606.18,1417.5,,,,,,,,,
14.924,333.63,2300.0,-42.721,25.756,10.141,8548.0,13.577,81.096,719.22,2690000.0,672.62,606.86,1419.6,,,,,,,,,
15.037,336.73,2300.0,-38.758,25.622,10.116,8717.9,13.59,81.726,711.71,2740000.0,673.26,608.19,1422.0,,,,,,,,,
15.037,340.07,2300.0,-34.886,25.495,10.093,8893.6,13.6,82.312,707.77,2790000.0,673.4,609.01,1425.0,,,,,,,,,
14.738,343.05,2300.0,-30.957,25.365,10.075,9058.0,13.602,82.612,710.29,2830000.0,672.03,608.28,1431.0,,,,,,,,,
14.969,345.62,2300.0,-26.978,25.232,10.057,9199.3,13.61,83.232,699.81,2870000.0,673.19,609.72,1430.0,,,,,,,,,
14.936,348.16,2300.0,-23.018,25.101,10.041,9346.1,13.613,83.653,695.57,2900000.0,673.07,609.88,1432.1,,,,,,,,,
14.884,350.34,2300.0,-2.053,25.017,10.042,9322.6,13.614,83.949,696.85,2880000.0,673.04,610.09,1430.3,,,,,,,,,
14.844,350.97,2300.0,-2.0,25.0,1.004,9341.6,13.614,84.025,697.81,2890000.0,672.9,610.02,1430.7,,,,,,,,,
14.889,350.84,2300.0,-2.0,25.0,10.038,9358.0,13.615,84.042,696.21,2890000.0,673.08,610.16,1430.7,,,,,,,,,
14.912,350.45,2300.0,-2.0,25.0,10.037,9365.9,13.615,8.4,694.66,2890000.0,673.12,610.15,1430.9,,,,,,,,,
14.958,349.65,2300.0,-2.0,25.0,10.034,9407.8,13.615,83.923,691.11,2910000.0,673.18,610.09,1431.9,,,,,,,,,
15.117,349.79,2300.0,-2.0,25.0,10.038,9355.8,13.617,8.405,688.58,2900000.0,674.04,610.9,1428.6,,,,,,,,,
14.617,350.66,2300.0,-2.0,25.0,10.029,9472.7,13.61,83.844,700.27,2920000.0,671.61,608.75,1437.0,,,,,,,,,
14.825,350.61,2300.0,-19.958,24.987,10.035,9398.5,13.613,83.971,696.3,2900000.0,672.69,609.75,1432.7,,,,,,,,,
15.127,349.74,2300.0,-19.627,24.889,10.039,9346.2,13.617,84.049,686.45,2890000.0,674.05,610.84,1428.2,,,,,,,,,
15.403,348.19,2300.0,-18.963,24.705,10.035,9383.9,13.62,8.403,672.73,2910000.0,675.04,611.42,1426.8,,,,,,,,,
15.795,347.09,2300.0,-18.258,24.506,10.047,9236.7,13.624,84.115,659.99,2860000.0,676.84,612.84,1418.9,,,,,,,,,
16.093,346.42,2300.0,-17.565,24.308,1.006,9080.6,13.627,84.191,650.54,2820000.0,678.25,613.97,1411.5,,,,,,,,,
17.079,344.11,2300.0,-16.883,24.114,10.088,8743.5,13.638,84.477,625.0,2710000.0,682.89,617.86,1391.0,,,,,,,,,
18.162,342.1,2300.0,-16.178,23.914,10.092,8636.4,13.653,84.992,595.12,2680000.0,687.77,621.83,1374.0,,,,,,,,,
18.65,340.25,2300.0,-15.461,23.71,10.099,8540.2,13.659,85.058,578.31,2640000.0,689.77,623.22,1365.1,,,,,,,,,
18.731,338.47,2300.0,-14.749,23.505,10.115,8392.4,13.655,84.773,570.72,2590000.0,689.85,622.99,1360.9,,,,,,,,,
19.326,336.79,2300.0,-14.047,23.305,10.141,8121.4,13.658,84.873,554.8,2500000.0,692.5,625.14,1343.9,,,,,,,,,
20.27,334.17,2300.0,-1.335,23.101,10.162,7867.9,13.667,8.512,530.01,2410000.0,696.55,628.32,1320.2,,,,,,,,,
21.114,332.85,2300.0,-12.626,22.897,10.164,7783.4,13.683,85.598,508.5,2380000.0,700.2,631.18,1300.4,,,,,,,,,
21.751,331.68,2300.0,-11.925,22.695,10.179,7596.5,13.69,85.873,493.07,2310000.0,702.96,633.42,1279.6,,,,,,,,,
22.239,330.67,2300.0,-1.122,22.492,10.194,7435.9,13.695,86.056,480.55,2250000.0,705.0,635.07,1261.9,,,,,,,,,
22.385,329.03,2300.0,-10.515,22.291,10.202,7363.5,13.694,85.868,471.47,2220000.0,705.21,634.93,1257.0,,,,,,,,,
22.961,327.95,2300.0,-0.97904,22.088,10.221,7162.2,13.698,86.093,458.22,2150000.0,707.6,636.94,1233.5,,,,,,,,,
23.983,326.1,2300.0,-0.9093,21.887,10.233,6960.2,13.715,86.613,437.24,2090000.0,711.85,640.29,1193.1,,,,,,,,,
24.845,323.7,2300.0,-0.8388,21.687,10.241,6806.4,13.73,86.933,418.11,2050000.0,715.15,642.62,1156.2,,,,,,,,,
25.282,321.53,2300.0,-0.76867,21.484,1.026,6621.7,13.729,86.849,406.01,1990000.0,716.45,643.48,1133.6,,,,,,,,,
25.934,319.26,2300.0,-0.69817,21.282,10.259,6551.9,13.743,87.054,390.55,1980000.0,718.73,644.8,1104.7,,,,,,,,,
26.651,318.33,2300.0,-0.62805,21.079,10.266,6399.5,13.755,8.751,378.15,1940000.0,721.65,647.08,1065.6,,,,,,,,,
27.121,316.36,2300.0,-0.55564,20.878,10.293,6157.4,13.75,87.451,367.44,1860000.0,723.05,648.19,1036.1,,,,,,,,,
27.95,312.66,2300.0,-0.48514,20.684,10.307,5962.0,13.757,87.485,349.86,1810000.0,725.62,649.6,990.95,,,,,,,,,
28.764,311.49,2300.0,-0.41463,20.486,10.313,5797.1,13.77,8.8,337.27,1770000.0,728.87,652.0,942.29,,,,,,,,,
29.12,310.22,2300.0,-0.34337,20.281,10.318,5718.3,13.774,88.082,328.89,1750000.0,729.95,652.58,922.91,,,,,,,,,
29.635,307.67,2300.0,-0.27325,20.081,10.326,5605.0,13.778,88.064,317.17,1720000.0,731.38,653.14,895.53,,,,,,,,,
30.356,302.98,2300.0,-0.20351,19.881,1.035,5368.6,13.773,87.742,300.9,1650000.0,733.01,653.6,856.96,,,,,,,,,
31.383,300.97,2300.0,-0.133,19.679,10.362,5154.5,13.785,88.277,286.41,1600000.0,736.95,656.2,796.16,,,,,,,,,
32.21,299.18,2300.0,-0.0625,19.476,1.037,4990.1,13.794,88.688,274.42,1560000.0,740.04,658.12,749.05,,,,,,,,,
32.294,298.28,2300.0,0.01029,19.275,10.382,4924.1,13.786,88.537,270.3,1530000.0,739.93,657.95,746.83,,,,,,,,,
33.014,297.06,2300.0,0.08041,19.074,10.378,4838.2,13.803,89.022,260.37,1510000.0,742.73,659.58,708.06,,,,,,,,,
34.213,292.56,2300.0,0.15015,18.871,10.395,4596.5,13.81,89.235,243.6,1450000.0,746.7,661.41,647.46,,,,,,,,,
34.376,289.93,2300.0,0.22142,18.669,10.418,4479.5,13.791,88.754,237.52,1390000.0,746.4,660.78,644.68,,,,,,,,,
35.114,288.9,2300.0,0.29306,18.468,10.424,4350.5,13.799,89.251,229.82,1350000.0,749.34,662.71,606.49,,,,,,,,,
36.009,290.81,2300.1,0.36395,26.8,10.528,3857.4,13.726,89.691,286.92,1150000.0,760.16,673.54,496.55,,,,,,,,,
35.218,295.92,2300.0,0.43407,32.313,10.499,4023.6,13.754,89.919,341.12,1260000.0,761.49,676.58,498.91,,,,,,,,,
37.055,287.5,2299.9,0.5061,24.058,10.357,4385.9,13.905,91.284,249.5,1460000.0,762.19,671.7,475.82,,,,,,,,,
38.692,279.73,2300.0,0.5747,24.955,10.501,3620.4,13.792,9.064,241.42,1110000.0,768.26,676.11,416.32,,,,,,,,,
37.43,286.25,2300.0,0.63681,31.621,10.566,3594.6,13.717,8.994,301.07,1050000.0,768.94,678.86,430.03,,,,,,,,,
38.994,273.79,2299.9,0.66806,24.737,10.414,3892.2,13.884,90.342,227.88,1290000.0,767.61,672.96,416.99,,,,,,,,,
40.861,266.27,2300.0,0.67187,17.391,10.413,3665.6,13.912,91.378,177.44,1200000.0,768.29,674.34,389.18,,,,,,,,,
39.501,273.7,2300.0,0.67187,17.391,10.488,3578.9,13.809,90.662,188.1,1090000.0,764.24,672.28,430.7,,,,,,,,,
38.955,273.85,2300.0,0.67187,17.391,10.492,3644.2,13.795,90.002,189.0,1100000.0,761.69,669.82,454.79,,,,,,,,,
39.652,270.65,2300.0,0.67187,17.391,1.049,3563.9,13.808,90.207,184.17,1090000.0,764.03,671.35,431.32,,,,,,,,,
39.506,272.46,2300.0,0.67187,17.391,1.049,3577.5,13.806,90.398,186.56,1090000.0,763.89,671.64,433.43,,,,,,,,,
39.251,274.01,2300.0,0.66197,17.381,10.494,3597.4,13.798,90.384,188.87,1090000.0,763.16,671.32,440.98,,,,,,,,,
39.64,274.5,2300.1,0.50152,17.268,10.474,3594.4,13.828,91.107,189.34,1110000.0,765.19,673.15,422.32,,,,,,,,,
39.431,282.23,2300.1,0.15816,17.029,10.477,3583.5,13.826,92.448,200.78,1090000.0,766.69,676.29,412.84,,,,,,,,,
38.949,293.05,2300.1,-0.23933,16.75,10.493,3566.7,13.806,94.009,217.53,1050000.0,767.88,679.99,408.06,,,,,,,,,
39.315,295.55,2300.1,-0.64329,16.476,10.505,3482.7,13.802,9.495,222.4,1010000.0,770.51,683.11,386.41,,,,,,,,,
39.984,297.6,2300.0,-10.473,16.205,10.521,3355.7,13.798,96.192,226.89,956000.0,774.43,687.74,355.18,,,,,,,,,
40.15,307.54,2300.0,-1.447,15.931,10.531,3284.7,13.797,98.509,243.16,912000.0,778.38,694.35,328.24,,,,,,,,,
39.826,315.88,2300.1,-18.438,15.656,10.536,3292.0,13.791,99.823,257.37,897000.0,779.46,697.29,323.09,,,,,,,,,
40.062,321.34,2300.0,-22.431,15.374,10.537,3243.2,13.797,10.136,267.52,876000.0,782.31,701.67,303.93,,,,,,,,,
40.137,329.59,2300.1,-26.456,15.097,1.054,3203.6,13.8,10.325,282.44,851000.0,785.2,706.85,286.11,,,,,,,,,
39.808,337.8,2300.0,-30.469,14.823,10.553,3202.5,13.785,10.446,297.72,824000.0,786.02,709.77,282.78,,,,,,,,,
40.549,341.69,2300.1,-34.463,14.546,10.569,3083.0,13.784,10.635,306.46,771000.0,790.76,716.4,253.53,,,,,,,,,
40.586,348.98,2300.1,-3.851,14.271,1.057,3055.8,13.787,10.802,320.69,753000.0,793.03,720.85,241.35,,,,,,,,,
40.176,360.17,2300.0,-42.523,13.999,10.576,3065.8,13.779,10.977,341.87,735000.0,793.99,724.8,237.62,,,,,,,,,
40.3,370.26,2300.1,-46.494,13.732,10.587,3011.0,13.776,11.212,361.96,697000.0,797.08,731.22,222.05,,,,,,,,,
40.362,372.97,2300.0,-50.591,13.457,10.594,2989.8,13.771,11.277,368.75,681000.0,798.07,733.04,217.89,,,,,,,,,
41.05,375.89,2300.0,-54.634,13.18,10.588,2907.7,13.792,11.463,375.94,666000.0,802.29,738.87,197.63,,,,,,,,,
41.1,387.49,2300.2,-58.472,12.916,1.059,2867.5,13.798,11.729,398.88,641000.0,805.14,745.29,186.2,,,,,,,,,
40.642,393.45,2300.0,-62.367,12.646,10.595,2899.8,13.787,11.777,411.5,635000.0,804.03,745.31,192.43,,,,,,,,,
41.116,400.06,2300.0,-6.638,12.371,10.608,2815.0,13.786,11.998,425.82,595000.0,807.68,751.43,178.88,,,,,,,,,
40.892,407.58,2300.0,-70.381,12.101,10.622,2805.9,13.771,12.114,441.98,571000.0,807.81,753.33,180.57,,,,,,,,,
41.017,412.14,2300.0,-74.398,11.825,10.623,2779.0,13.775,12.238,452.04,559000.0,809.28,756.03,176.13,,,,,,,,,
41.664,417.19,2300.1,-78.438,11.551,10.625,2690.9,13.787,12.47,462.85,533000.0,813.51,762.18,162.11,,,,,,,,,
41.805,421.7,2300.0,-82.462,11.275,1.063,2659.0,13.787,12.594,472.73,517000.0,814.97,764.76,158.8,,,,,,,,,
42.241,428.5,2300.1,-86.456,11.0,10.635,2587.3,13.793,12.83,486.57,490000.0,818.27,769.98,149.8,,,,,,,,,
42.219,435.2,2300.1,-90.446,10.734,10.642,2564.7,13.789,12.972,500.55,472000.0,819.08,772.0,149.48,,,,,,,,,
42.249,437.62,2300.0,-9.447,10.459,10.657,2539.0,13.774,13.021,507.03,451000.0,819.49,772.88,150.72,,,,,,,,,
42.955,442.77,2300.1,-98.399,10.174,10.664,2442.1,13.782,13.279,516.71,423000.0,823.9,778.9,139.12,,,,,,,,,
42.723,453.16,2300.1,-10.241,98.979,10.666,2439.3,13.783,13.468,536.58,410000.0,823.96,780.15,140.9,,,,,,,,,
42.437,457.6,2300.0,-10.65,96.262,10.672,2451.6,13.774,13.505,546.61,402000.0,822.94,779.41,145.89,,,,,,,,,
43.3,457.92,2300.0,-11.047,93.525,1.068,2350.8,13.781,13.691,546.12,380000.0,827.61,784.91,133.63,,,,,,,,,
43.93,461.92,2300.0,-11.448,90.781,10.692,2261.4,13.782,13.915,552.47,353000.0,831.38,789.75,125.09,,,,,,,,,
44.045,467.55,2300.0,-11.851,88.037,10.701,2225.3,13.777,14.065,562.52,336000.0,832.57,791.62,123.8,,,,,,,,,
44.077,474.39,2300.1,-12.25,85.282,10.705,2201.2,13.777,14.231,573.82,324000.0,833.49,793.17,122.7,,,,,,,,,
44.236,478.95,2300.1,-12.65,82.561,10.715,2162.3,13.772,14.368,581.3,308000.0,834.77,794.98,121.03,,,,,,,,,
44.256,485.75,2300.0,-13.058,79.775,10.722,2135.9,13.769,14.528,592.08,295000.0,835.53,796.3,120.48,,,,,,,,,
44.189,495.35,2300.1,-13.454,77.047,10.726,2114.5,13.769,14.74,606.55,284000.0,836.12,797.53,120.1,,,,,,,,,
44.021,499.98,2300.0,-13.84,74.409,10.733,2111.2,13.761,14.805,614.89,276000.0,835.63,797.25,122.86,,,,,,,,,
45.063,495.43,2300.0,-14.236,71.688,10.747,2004.2,13.762,14.932,602.98,260000.0,840.75,802.78,110.79,,,,,,,,,
45.642,501.73,2300.1,-14.64,68.922,10.755,1926.3,13.768,15.221,607.42,245000.0,844.46,807.27,102.29,,,,,,,,,
45.093,510.85,2299.9,-15.045,66.132,10.763,1946.3,13.755,15.299,623.34,239000.0,842.26,805.33,109.34,,,,,,,,,
45.538,512.14,2300.0,-15.444,63.403,10.767,1897.3,13.759,15.438,621.35,233000.0,844.82,808.21,103.51,,,,,,,,,
45.557,521.15,2300.0,-15.843,60.675,10.761,1882.8,13.772,15.669,630.71,232000.0,845.91,809.74,100.57,,,,,,,,,
45.678,523.94,2300.0,-16.248,57.885,10.765,1860.0,13.771,15.763,632.84,228000.0,846.82,810.87,99.119,,,,,,,,,
46.442,522.88,2300.1,-16.65,55.152,1.078,1775.9,13.768,15.917,625.79,216000.0,850.73,815.2,90.976,,,,,,,,,
46.609,526.01,2300.0,-17.05,52.435,10.793,1739.1,13.759,16.025,628.22,208000.0,851.79,816.6,89.834,,,,,,,,,
47.015,529.04,2300.1,-17.451,49.653,10.796,1694.0,13.766,16.202,627.48,204000.0,854.3,819.46,84.32,,,,,,,,,
46.696,536.22,2300.0,-17.856,46.845,10.801,1700.6,13.759,16.293,637.52,203000.0,853.22,818.63,87.617,,,,,,,,,
46.814,537.07,2299.9,-18.26,44.082,10.802,1686.7,13.761,16.341,636.9,202000.0,853.96,819.46,86.413,,,,,,,,,
47.659,539.99,2300.1,-18.659,41.342,10.809,1600.4,13.77,16.626,631.84,196000.0,858.78,824.86,75.825,,,,,,,,,
47.121,546.19,2300.0,-19.063,38.586,10.824,1614.6,13.748,16.626,643.42,192000.0,856.28,822.56,83.141,,,,,,,,,
47.115,550.01,2299.9,-19.466,35.835,10.832,1597.3,13.742,16.711,647.3,189000.0,856.54,823.06,83.468,,,,,,,,,
47.681,550.93,2300.0,-19.865,33.095,10.827,1554.9,13.758,16.884,641.57,190000.0,859.81,826.57,75.829,,,,,,,,,
48.618,540.08,2300.0,-20.259,30.423,10.832,1493.6,13.763,16.854,622.51,184000.0,863.83,830.48,67.971,,,,,,,,,
49.609,537.65,2300.0,-20.653,27.748,10.849,1400.6,13.761,17.04,612.87,174000.0,868.79,835.87,59.134,,,,,,,,,
49.355,548.51,2300.0,-21.056,24.992,10.863,1385.2,13.748,17.228,623.8,171000.0,868.23,835.88,61.085,,,,,,,,,
49.387,554.27,2300.1,-21.457,22.241,10.865,1369.7,13.75,17.378,627.94,172000.0,868.97,836.93,59.838,,,,,,,,,
48.977,562.9,2300.1,-21.856,19.486,10.868,1380.7,13.745,17.478,639.09,174000.0,867.59,835.83,63.059,,,,,,,,,
48.666,567.16,2300.0,-22.259,16.738,10.877,1384.6,13.733,17.491,646.19,172000.0,866.24,834.63,66.867,,,,,,,,,
49.232,567.22,2300.0,-22.66,13.998,10.893,1323.6,13.726,17.627,640.35,166000.0,869.1,837.87,62.096,,,,,,,,,
50.157,557.26,2299.9,-23.052,11.292,1.09,1266.3,13.729,17.62,622.19,160000.0,873.07,841.77,55.113,,,,,,,,,
51.369,550.34,2300.0,-23.452,0.86509,10.892,1198.5,13.755,17.784,606.83,160000.0,879.17,847.92,43.904,,,,,,,,,
51.426,556.96,2300.1,-23.854,0.58956,10.899,1175.8,13.752,17.956,610.74,159000.0,880.02,849.18,42.857,,,,,,,,,
51.088,561.95,2299.9,-24.253,0.30526,10.907,1183.1,13.742,17.978,616.44,159000.0,878.58,847.92,45.999,,,,,,,,,
51.353,565.51,2300.1,-24.663,0.0263,10.925,1138.9,13.729,18.123,616.73,153000.0,880.14,849.93,44.381,,,,,,,,,
51.468,568.14,2300.1,-25.062,-0.24733,10.943,1107.1,13.714,18.202,617.49,148000.0,880.79,850.91,44.359,,,,,,,,,
51.343,574.59,2300.0,-25.454,-0.51753,10.947,1099.1,13.711,18.321,623.51,149000.0,880.72,851.15,44.865,,,,,,,,,
51.215,574.11,2299.9,-25.854,-0.75534,10.955,1097.5,13.701,18.263,623.87,146000.0,879.9,850.32,47.129,,,,,,,,,
52.075,567.24,2299.9,-26.255,-0.86662,10.963,1044.2,13.704,18.322,609.81,141000.0,883.82,854.29,41.174,,,,,,,,,
53.347,557.99,2300.0,-26.662,-0.875,10.981,959.46,13.703,18.431,593.06,132000.0,889.66,860.29,33.264,,,,,,,,,
53.626,559.82,2300.0,-27.07,-0.875,10.985,934.23,13.705,18.548,591.54,131000.0,891.32,862.19,31.26,,,,,,,,,
53.635,569.03,2300.2,-27.458,-0.875,10.979,923.69,13.717,18.785,597.08,134000.0,892.34,863.67,29.6,,,,,,,,,
53.337,573.47,2300.1,-27.847,-0.875,10.989,923.34,13.705,18.799,601.98,133000.0,891.06,862.59,32.113,,,,,,,,,
53.116,576.69,2299.9,-28.249,-0.875,11.006,909.88,13.686,18.796,606.26,128000.0,889.95,861.73,34.835,,,,,,,,,
53.91,567.44,2299.9,-28.646,-0.875,11.027,852.83,13.673,18.77,591.28,119000.0,893.12,864.9,31.486,,,,,,,,,
54.722,565.13,2300.0,-29.043,-0.875,11.037,800.66,13.676,18.935,582.65,115000.0,897.22,869.27,26.448,,,,,,,,,
54.674,572.92,2300.1,-29.365,-0.875,11.032,795.97,13.685,19.119,588.22,118000.0,897.77,870.19,25.612,,,,,,,,,
54.471,579.52,2300.0,-29.495,-0.875,11.053,774.35,13.664,19.207,595.28,113000.0,897.0,869.88,27.309,,,,,,,,,
